lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
bar	fic_1824_7022.txt-122-23			nf_1997_746546.txt-5-2	4.0	nf_1837_747882.txt-1668-34	1.0	nf_1833_747716.txt-865-13	3.0	['nf_1997_746546.txt-5-2', 'nf_1833_747716.txt-865-13', 'nf_1837_747882.txt-1668-34']		3
bar	fic_1836_7330.txt-1145-5			fic_2005_32805.txt-98-8	4.0	mag_1854_555974.txt-331-28	1.0	fic_1987_780057.txt-1105-25	2.0	['fic_2005_32805.txt-98-8', 'fic_1987_780057.txt-1105-25', 'mag_1854_555974.txt-331-28']		3
bar	nf_1827_748059.txt-780-6			mag_1989_492439.txt-6-25	2.0	fic_1993_25016.txt-1330-5	3.0	fic_1970_782002.txt-1125-14	1.0	['fic_1993_25016.txt-1330-5', 'mag_1989_492439.txt-6-25', 'fic_1970_782002.txt-1125-14']		3
bar	nf_1832_758144.txt-1047-14	mag_2007_390968.txt-43-4	2.0	fic_1824_7022.txt-122-23	4.0			fic_2002_47139.txt-175-11	1.0	['fic_1824_7022.txt-122-23', 'mag_2007_390968.txt-43-4', 'fic_2002_47139.txt-175-11']		3
bar	nf_1833_747716.txt-865-13	fic_1993_25016.txt-1330-5	2.0	fic_1824_7022.txt-122-23	3.0			fic_1835_7133.txt-535-26	1.0	['fic_1824_7022.txt-122-23', 'fic_1993_25016.txt-1330-5', 'fic_1835_7133.txt-535-26']		3
bar	fic_1847_7094.txt-3878-12	mag_2007_390968.txt-43-4	2.0			fic_1824_7022.txt-122-23	4.0	fic_1847_8919.txt-1065-12	1.0	['fic_1824_7022.txt-122-23', 'mag_2007_390968.txt-43-4', 'fic_1847_8919.txt-1065-12']		3
bar	mag_1854_555974.txt-331-28	nf_1846_748061.txt-1284-3	3.0	fic_2000_29964.txt-36-7	2.0	mag_1825_553587.txt-287-46	1.0	nf_1969_774314.txt-1305-14	4.0	['nf_1969_774314.txt-1305-14', 'nf_1846_748061.txt-1284-3', 'fic_2000_29964.txt-36-7', 'mag_1825_553587.txt-287-46']		4
bar	fic_1843_7074.txt-2687-54	nf_1969_774314.txt-1305-14	4.0			fic_1999_45403.txt-19-31	1.0	mag_2007_390968.txt-43-4	2.0	['nf_1969_774314.txt-1305-14', 'mag_2007_390968.txt-43-4', 'fic_1999_45403.txt-19-31']		3
bar	fic_1844_7081.txt-1707-4			nf_1846_748061.txt-1284-3	3.0	mag_1854_555965.txt-99-21	1.0	mag_1989_492439.txt-6-25	2.0	['nf_1846_748061.txt-1284-3', 'mag_1989_492439.txt-6-25', 'mag_1854_555965.txt-99-21']		3
bar	mag_1827_553785.txt-135-6	nf_1969_774314.txt-1846-17	1.0	mag_1821_553342.txt-352-17	4.0	fic_2000_52518.txt-317-5	2.0			['mag_1821_553342.txt-352-17', 'fic_2000_52518.txt-317-5', 'nf_1969_774314.txt-1846-17']		3
bar	fic_1847_8919.txt-1065-12	mag_1819_553205.txt-172-13	1.0	fic_2007_34119.txt-128-14	3.0	nf_1833_747716.txt-865-13	2.0	fic_1856_1281.txt-1476-24	4.0	['fic_1856_1281.txt-1476-24', 'fic_2007_34119.txt-128-14', 'nf_1833_747716.txt-865-13', 'mag_1819_553205.txt-172-13']		4
bar	fic_1843_7208.txt-479-12	fic_1993_25035.txt-2235-16	2.0	nf_1969_774314.txt-1305-14	4.0			nf_1852_771569.txt-558-20	1.0	['nf_1969_774314.txt-1305-14', 'fic_1993_25035.txt-2235-16', 'nf_1852_771569.txt-558-20']		3
bar	mag_1819_553205.txt-172-13	mag_1825_553676.txt-2-14	4.0			mag_2007_390968.txt-43-4	3.0	fic_1847_8919.txt-1065-12	1.0	['mag_1825_553676.txt-2-14', 'mag_2007_390968.txt-43-4', 'fic_1847_8919.txt-1065-12']		3
bar	mag_1821_553342.txt-352-17	mag_1854_555965.txt-99-21	4.0	fic_1843_7208.txt-8758-13	2.0	fic_2004_780508.txt-1941-2	1.0			['mag_1854_555965.txt-99-21', 'fic_1843_7208.txt-8758-13', 'fic_2004_780508.txt-1941-2']		3
bar	mag_1854_555965.txt-99-21	mag_1821_553342.txt-352-17	4.0	mag_1828_553911.txt-101-18	2.0	nf_2001_746558.txt-31-50	3.0	fic_1844_7081.txt-1707-4	1.0	['mag_1821_553342.txt-352-17', 'nf_2001_746558.txt-31-50', 'mag_1828_553911.txt-101-18', 'fic_1844_7081.txt-1707-4']		4
bar	nf_1846_748061.txt-1284-3	news_1982_668343.txt-120-14	4.0	mag_1841_554917.txt-240-4	2.0	nf_1836_749613.txt-826-35	1.0	fic_1844_7081.txt-1707-4	3.0	['news_1982_668343.txt-120-14', 'fic_1844_7081.txt-1707-4', 'mag_1841_554917.txt-240-4', 'nf_1836_749613.txt-826-35']		4
bar	fic_1850_7171.txt-3724-16	news_2000_633241.txt-70-5	4.0	mag_1821_553342.txt-352-17	2.0			fic_1852_69.txt-7946-13	1.0	['news_2000_633241.txt-70-5', 'mag_1821_553342.txt-352-17', 'fic_1852_69.txt-7946-13']		3
bar	fic_1840_7256.txt-3046-1	fic_2000_28758.txt-3-6	1.0			fic_1993_25016.txt-1330-5	3.0	mag_1977_490789.txt-112-14	4.0	['mag_1977_490789.txt-112-14', 'fic_1993_25016.txt-1330-5', 'fic_2000_28758.txt-3-6']		3
bar	nf_1857_753133.txt-433-14			nf_1844_747607.txt-3721-35	1.0	nf_1997_746546.txt-7-17	4.0	mag_1854_555965.txt-99-21	3.0	['nf_1997_746546.txt-7-17', 'mag_1854_555965.txt-99-21', 'nf_1844_747607.txt-3721-35']		3
bar	news_2006_629441.txt-53-23	fic_1965_10460.txt-3530-4	2.0	mag_2007_390968.txt-43-4	4.0	fic_1970_782004.txt-928-31	1.0	fic_1963_10441.txt-521-7	3.0	['mag_2007_390968.txt-43-4', 'fic_1963_10441.txt-521-7', 'fic_1965_10460.txt-3530-4', 'fic_1970_782004.txt-928-31']		4
bar	fic_2000_52518.txt-317-5	mag_1999_408585.txt-67-25	2.0	fic_1998_31990.txt-71-5	4.0	mag_2007_390968.txt-43-4	3.0	fic_1849_9494.txt-213-14	1.0	['fic_1998_31990.txt-71-5', 'mag_2007_390968.txt-43-4', 'mag_1999_408585.txt-67-25', 'fic_1849_9494.txt-213-14']		4
bar	mag_1999_408585.txt-67-25	fic_1848_7193.txt-12821-20	1.0	fic_1852_69.txt-7946-13	2.0			mag_1854_555974.txt-331-28	3.0	['mag_1854_555974.txt-331-28', 'fic_1852_69.txt-7946-13', 'fic_1848_7193.txt-12821-20']		3
bar	mag_1977_490789.txt-112-14	nf_1834_747938.txt-891-22	2.0	fic_1831_7002.txt-2243-7	4.0	fic_1993_25016.txt-1330-5	3.0	fic_1824_7022.txt-122-23	1.0	['fic_1831_7002.txt-2243-7', 'fic_1993_25016.txt-1330-5', 'nf_1834_747938.txt-891-22', 'fic_1824_7022.txt-122-23']		4
bar	fic_2000_13985.txt-1385-16	fic_1999_45403.txt-19-31	4.0	fic_2002_47139.txt-175-11	3.0	nf_1834_747938.txt-892-30	1.0			['fic_1999_45403.txt-19-31', 'fic_2002_47139.txt-175-11', 'nf_1834_747938.txt-892-30']		3
bar	nf_1969_774314.txt-1305-14			nf_1832_758144.txt-1047-14	1.0	fic_2004_780508.txt-1941-2	2.0	fic_1840_8565.txt-260-13	4.0	['fic_1840_8565.txt-260-13', 'fic_2004_780508.txt-1941-2', 'nf_1832_758144.txt-1047-14']		3
bar	mag_2005_396762.txt-36-69	nf_1857_753133.txt-433-14	1.0			fic_1993_25016.txt-1330-5	4.0	mag_1995_414327.txt-11-1	2.0	['fic_1993_25016.txt-1330-5', 'mag_1995_414327.txt-11-1', 'nf_1857_753133.txt-433-14']		3
bar	mag_2007_391441.txt-3-8	nf_1969_774314.txt-1846-17	1.0			mag_2007_390968.txt-43-4	3.0	mag_1854_555974.txt-331-28	2.0	['mag_2007_390968.txt-43-4', 'mag_1854_555974.txt-331-28', 'nf_1969_774314.txt-1846-17']		3
bar	fic_2002_47139.txt-175-11	fic_2000_13985.txt-1385-16	3.0	fic_1843_7208.txt-8758-13	2.0	news_2007_637878.txt-23-19	1.0	fic_1965_10460.txt-3530-4	4.0	['fic_1965_10460.txt-3530-4', 'fic_2000_13985.txt-1385-16', 'fic_1843_7208.txt-8758-13', 'news_2007_637878.txt-23-19']		4
bar	nf_1969_774314.txt-1242-6			fic_1993_25016.txt-1330-5	1.0	fic_2002_47139.txt-175-11	2.0	mag_1854_555974.txt-331-28	3.0	['mag_1854_555974.txt-331-28', 'fic_2002_47139.txt-175-11', 'fic_1993_25016.txt-1330-5']		3
bar	fic_2000_13995.txt-480-6	news_2006_629441.txt-53-23	3.0	mag_2005_396762.txt-36-69	1.0	fic_1966_10473.txt-3245-16	2.0	fic_1993_25035.txt-2235-16	4.0	['fic_1993_25035.txt-2235-16', 'news_2006_629441.txt-53-23', 'fic_1966_10473.txt-3245-16', 'mag_2005_396762.txt-36-69']		4
bar	fic_1961_10413.txt-1517-3			fic_2000_52518.txt-317-5	4.0	fic_1985_10734.txt-12072-29	2.0	mag_1854_555974.txt-331-28	1.0	['fic_2000_52518.txt-317-5', 'fic_1985_10734.txt-12072-29', 'mag_1854_555974.txt-331-28']		3
bar	news_1997_632266.txt-80-10	news_2006_629441.txt-53-23	2.0	mag_1854_555974.txt-331-28	1.0	fic_2000_52518.txt-317-5	4.0			['fic_2000_52518.txt-317-5', 'news_2006_629441.txt-53-23', 'mag_1854_555974.txt-331-28']		3
bar	mag_2001_416721.txt-69-0	fic_1999_45403.txt-19-31	4.0			fic_1993_25016.txt-1330-5	1.0	mag_2007_390968.txt-43-4	3.0	['fic_1999_45403.txt-19-31', 'mag_2007_390968.txt-43-4', 'fic_1993_25016.txt-1330-5']		3
bar	news_2000_633241.txt-70-5	mag_1854_555974.txt-331-28	2.0	fic_1993_25006.txt-4744-21	3.0			fic_1964_16147.txt-1777-7	4.0	['fic_1964_16147.txt-1777-7', 'fic_1993_25006.txt-4744-21', 'mag_1854_555974.txt-331-28']		3
bar	nf_1969_774314.txt-1846-17	fic_1859_9192.txt-7101-1	4.0	mag_2007_391441.txt-3-8	1.0			fic_1993_25016.txt-1330-5	3.0	['fic_1859_9192.txt-7101-1', 'fic_1993_25016.txt-1330-5', 'mag_2007_391441.txt-3-8']		3
bar	news_1982_668343.txt-120-14	mag_1854_555974.txt-331-28	3.0	nf_1846_748061.txt-1284-3	4.0			fic_1856_1562.txt-1235-42	1.0	['nf_1846_748061.txt-1284-3', 'mag_1854_555974.txt-331-28', 'fic_1856_1562.txt-1235-42']		3
bar	mag_2007_390968.txt-43-4	fic_1970_10535.txt-1319-11	1.0	fic_1982_13389.txt-1305-4	3.0	fic_1859_9192.txt-10215-27	2.0	news_2006_629441.txt-53-23	4.0	['news_2006_629441.txt-53-23', 'fic_1982_13389.txt-1305-4', 'fic_1859_9192.txt-10215-27', 'fic_1970_10535.txt-1319-11']		4
bar	fic_1999_45403.txt-19-31	fic_1989_10789.txt-3471-25	3.0	fic_1848_7107.txt-993-43	1.0	fic_1859_9220.txt-7735-27	2.0	mag_2001_416721.txt-69-0	4.0	['mag_2001_416721.txt-69-0', 'fic_1989_10789.txt-3471-25', 'fic_1859_9220.txt-7735-27', 'fic_1848_7107.txt-993-43']		4
bar	fic_2004_780508.txt-1941-2	mag_1821_553342.txt-352-17	1.0	nf_1969_774314.txt-1305-14	2.0	fic_2005_32805.txt-98-8	4.0	fic_2000_52518.txt-317-5	3.0	['fic_2005_32805.txt-98-8', 'fic_2000_52518.txt-317-5', 'nf_1969_774314.txt-1305-14', 'mag_1821_553342.txt-352-17']		4
bar	fic_1965_10460.txt-3530-4	news_2006_629441.txt-53-23	2.0	fic_2002_47139.txt-175-11	4.0			nf_1857_753133.txt-433-14	1.0	['fic_2002_47139.txt-175-11', 'news_2006_629441.txt-53-23', 'nf_1857_753133.txt-433-14']		3
