lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
stab	fic_1848_8147.txt-43-36	fic_1980_10659.txt-7615-40	3.0			fic_2002_31327.txt-372-6	2.0	fic_1848_7154.txt-24-45	4.0	['fic_1848_7154.txt-24-45', 'fic_1980_10659.txt-7615-40', 'fic_2002_31327.txt-372-6']		3
stab	mag_1857_556291.txt-61-39	fic_1989_780082.txt-1559-10	3.0			fic_2007_33834.txt-209-22	2.0	nf_1849_749269.txt-2196-8	4.0	['nf_1849_749269.txt-2196-8', 'fic_1989_780082.txt-1559-10', 'fic_2007_33834.txt-209-22']		3
stab	fic_1843_7026.txt-2497-1	fic_1973_10570.txt-862-34	1.0	fic_1989_780082.txt-1559-10	2.0	fic_1986_10741.txt-4153-6	4.0			['fic_1986_10741.txt-4153-6', 'fic_1989_780082.txt-1559-10', 'fic_1973_10570.txt-862-34']		3
stab	fic_1859_270.txt-2892-15	mag_1853_566334.txt-489-85	1.0	fic_1999_44319.txt-399-10	4.0	mag_2007_388314.txt-297-21	2.0	fic_1833_7240.txt-509-1	3.0	['fic_1999_44319.txt-399-10', 'fic_1833_7240.txt-509-1', 'mag_2007_388314.txt-297-21', 'mag_1853_566334.txt-489-85']		4
stab	fic_1835_8114.txt-1111-137	nf_1824_747448.txt-2264-37	4.0	news_1980_668150.txt-20-4	2.0	mag_1855_556096.txt-212-21	1.0	fic_1846_4462.txt-3486-16	3.0	['nf_1824_747448.txt-2264-37', 'fic_1846_4462.txt-3486-16', 'news_1980_668150.txt-20-4', 'mag_1855_556096.txt-212-21']		4
stab	mag_1853_566332.txt-217-46	fic_1964_10449.txt-1666-11	4.0	fic_1981_780030.txt-128-12	3.0	fic_1989_780082.txt-1559-10	1.0	news_1982_735447.txt-25-11	2.0	['fic_1964_10449.txt-1666-11', 'fic_1981_780030.txt-128-12', 'news_1982_735447.txt-25-11', 'fic_1989_780082.txt-1559-10']		4
stab	mag_1826_553767.txt-39-32	fic_2004_31534.txt-147-16	4.0	fic_2004_49118.txt-73-4	1.0	fic_2002_31327.txt-372-6	2.0	fic_1995_52955.txt-622-4	3.0	['fic_2004_31534.txt-147-16', 'fic_1995_52955.txt-622-4', 'fic_2002_31327.txt-372-6', 'fic_2004_49118.txt-73-4']		4
stab	nf_1849_749269.txt-2196-8	fic_1978_10636.txt-7924-6	3.0			fic_1995_39423.txt-435-53	2.0	mag_1966_431722.txt-99-10	4.0	['mag_1966_431722.txt-99-10', 'fic_1978_10636.txt-7924-6', 'fic_1995_39423.txt-435-53']		3
stab	fic_1833_7240.txt-509-1	fic_1858_7888.txt-80-176	4.0	mag_2007_388314.txt-297-21	1.0	fic_1960_4443.txt-1324-13	2.0	fic_2009_36924.txt-37-21	3.0	['fic_1858_7888.txt-80-176', 'fic_2009_36924.txt-37-21', 'fic_1960_4443.txt-1324-13', 'mag_2007_388314.txt-297-21']		4
stab	fic_1856_9779.txt-6643-19	fic_1859_9037.txt-94-5	4.0	fic_1989_780082.txt-1559-10	2.0			fic_1980_10659.txt-7615-40	3.0	['fic_1859_9037.txt-94-5', 'fic_1980_10659.txt-7615-40', 'fic_1989_780082.txt-1559-10']		3
stab	mag_1854_566434.txt-95-14	fic_1849_7006.txt-1593-22	4.0	fic_1825_7041.txt-3242-16	2.0	fic_2001_46064.txt-162-17	3.0			['fic_1849_7006.txt-1593-22', 'fic_2001_46064.txt-162-17', 'fic_1825_7041.txt-3242-16']		3
