identifier1	identifier2	annotator	judgment	comment	lemma	round
nf_2002_746524.txt-91-11	news_1993_600205.txt-74-23	annotator2	4.0	 	relationship_nn	3
nf_1837_747960.txt-2020-33	nf_1968_773613.txt-380-1	annotator2	3.0	 	relationship_nn	3
fic_1830_7238.txt-3382-1	fic_1856_2470.txt-5238-20	annotator2	3.0	 	relationship_nn	3
fic_1978_10634.txt-7311-14	nf_1845_747909.txt-507-48	annotator2	4.0	 	relationship_nn	3
mag_1993_408283.txt-46-5	news_1991_649979.txt-5-13	annotator2	4.0	 	relationship_nn	3
fic_1855_2494.txt-2071-5	fic_1815_9352.txt-1202-5	annotator2	3.0	 	relationship_nn	3
news_2004_660955.txt-53-5	nf_1995_773555.txt-336-16	annotator2	3.0	 	relationship_nn	3
fic_1856_5515.txt-130-8	news_1988_670637.txt-52-54	annotator2	3.0	 	relationship_nn	3
fic_1999_30057.txt-31-16	nf_1859_747415.txt-2377-9	annotator2	3.0	 	relationship_nn	3
nf_1993_773791.txt-93-5	news_1993_600205.txt-74-23	annotator2	3.0	 	relationship_nn	3
nf_1968_773613.txt-380-1	fic_1855_9053.txt-1513-18	annotator2	4.0	 	relationship_nn	3
fic_1985_782029.txt-6754-7	fic_1981_782024.txt-95-2	annotator6	4.0	 	relationship_nn	3
nf_1995_773555.txt-336-16	mag_1979_493953.txt-1-3	annotator6	2.0	 	relationship_nn	3
news_2004_660955.txt-53-5	nf_1995_773555.txt-336-16	annotator6	3.0	 	relationship_nn	3
fic_1999_30057.txt-31-16	mag_1840_586586.txt-358-53	annotator6	3.0	 	relationship_nn	3
nf_1968_773613.txt-380-1	nf_1993_773791.txt-93-5	annotator6	2.0	 	relationship_nn	3
fic_1999_30057.txt-31-16	nf_1859_747415.txt-2377-9	annotator6	2.0	 	relationship_nn	3
mag_1995_396720.txt-13-12	nf_1987_773755.txt-816-35	annotator6	3.0	 	relationship_nn	3
fic_1855_9053.txt-1513-18	nf_1833_747941.txt-1578-7	annotator6	2.0	 	relationship_nn	3
mag_1823_553477.txt-279-16	nf_1969_773553.txt-656-25	annotator6	3.0	 	relationship_nn	3
news_1993_600205.txt-74-23	nf_1968_773613.txt-380-1	annotator5	3.0	 	relationship_nn	3
nf_1999_773697.txt-443-0	mag_2004_414034.txt-51-5	annotator5	3.0	 	relationship_nn	3
fic_1830_7238.txt-3382-1	nf_1817_747573.txt-2005-18	annotator5	3.0	 	relationship_nn	3
