identifier1	identifier2	annotator	judgment	comment	lemma	round
fic_2005_780526.txt-2258-12	mag_1840_554815.txt-255-35	annotator2	2.0	 	circle_vb	3
fic_1967_781996.txt-4609-2	fic_2007_34154.txt-18-29	annotator2	3.0	 	circle_vb	3
fic_1964_10451.txt-458-31	fic_1974_782013.txt-2184-9	annotator2	4.0	 	circle_vb	3
mag_1853_504777.txt-419-24	mag_1988_339334.txt-17-2	annotator2	4.0	 	circle_vb	3
fic_1977_10629.txt-2556-19	nf_1849_749269.txt-1710-3	annotator2	3.0	 	circle_vb	3
mag_1992_409433.txt-83-9	fic_1811_8637.txt-163-27	annotator2	4.0	 	circle_vb	3
fic_1989_10789.txt-1071-11	fic_1849_7230.txt-2441-6	annotator2	3.0	 	circle_vb	3
fic_2000_32016.txt-215-2	mag_1840_554815.txt-207-38	annotator2	2.0	 	circle_vb	3
mag_2005_417079.txt-206-17	fic_1978_782020.txt-1272-1	annotator2	4.0	 	circle_vb	3
fic_1853_9158.txt-568-37	fic_1849_2605.txt-1633-35	annotator2	4.0	 	circle_vb	3
fic_1843_7039.txt-429-5	fic_1969_10513.txt-1153-10	annotator2	4.0	 	circle_vb	3
fic_1989_780083.txt-2098-19	mag_1840_554815.txt-207-38	annotator2	4.0	 	circle_vb	3
fic_1845_622.txt-13434-3	fic_1849_7230.txt-2441-6	annotator2	3.0	 	circle_vb	3
fic_1839_7049.txt-872-28	fic_1849_7216.txt-4698-22	annotator2	3.0	 	circle_vb	3
fic_2001_14559.txt-2980-18	fic_1999_44748.txt-709-16	annotator2	3.0	 	circle_vb	3
fic_2006_30107.txt-147-17	fic_1849_7230.txt-2441-6	annotator2	3.0	 	circle_vb	3
fic_1994_54062.txt-687-3	mag_1840_554815.txt-207-38	annotator2	3.0	 	circle_vb	3
fic_1970_782000.txt-984-34	fic_1843_7039.txt-2109-16	annotator2	3.0	 	circle_vb	3
fic_2003_31844.txt-29-3	fic_1989_780083.txt-2098-19	annotator2	4.0	 	circle_vb	3
fic_1845_7162.txt-1633-28	nf_1844_747892.txt-1058-25	annotator2	4.0	 	circle_vb	3
fic_1854_7764.txt-1056-5	fic_1811_8637.txt-163-27	annotator2	4.0	 	circle_vb	3
fic_1970_782000.txt-984-34	fic_1961_781980.txt-1331-7	annotator2	4.0	 	circle_vb	3
mag_1977_431937.txt-45-14	mag_1840_554815.txt-207-38	annotator2	4.0	 	circle_vb	3
fic_1843_7039.txt-429-5	fic_1860_8118.txt-3406-42	annotator2	4.0	 	circle_vb	3
fic_1964_10451.txt-458-31	fic_1831_8376.txt-725-32	annotator2	4.0	 	circle_vb	3
fic_1979_10648.txt-6485-5	fic_1852_593.txt-1202-17	annotator2	3.0	 	circle_vb	3
fic_1833_7028.txt-1089-12	fic_1985_10729.txt-5570-4	annotator2	0.0	 	circle_vb	3
fic_1847_7152.txt-1569-4	fic_1961_781980.txt-1331-7	annotator2	1.0	 	circle_vb	3
fic_1838_7250.txt-2477-27	mag_1840_554815.txt-207-38	annotator2	3.0	 	circle_vb	3
fic_1978_10636.txt-27091-12	fic_1960_10398.txt-5951-5	annotator2	3.0	 	circle_vb	3
fic_2003_31844.txt-29-3	fic_1811_8637.txt-163-27	annotator2	3.0	 	circle_vb	3
fic_1848_7186.txt-245-10	fic_1849_7230.txt-2441-6	annotator2	3.0	 	circle_vb	3
fic_1974_10588.txt-478-28	fic_1860_8118.txt-3406-42	annotator2	3.0	 	circle_vb	3
fic_1989_780083.txt-2098-19	fic_1852_8028.txt-398-39	annotator6	2.0	 	circle_vb	3
fic_1827_7169.txt-2139-41	fic_1849_7230.txt-2441-6	annotator6	4.0	 	circle_vb	3
fic_1989_10789.txt-1071-11	fic_1849_7230.txt-2441-6	annotator6	3.0	 	circle_vb	3
mag_1856_590750.txt-21-18	mag_1840_554815.txt-207-38	annotator6	4.0	 	circle_vb	3
mag_1840_554815.txt-207-38	mag_1840_554815.txt-255-35	annotator6	3.0	 	circle_vb	3
fic_2003_31844.txt-29-3	fic_1811_8637.txt-163-27	annotator6	2.0	 	circle_vb	3
fic_1839_7049.txt-872-28	fic_1849_7230.txt-2441-6	annotator6	2.0	 	circle_vb	3
fic_2006_30107.txt-147-17	fic_1849_7230.txt-2441-6	annotator6	3.0	 	circle_vb	3
fic_1989_780083.txt-2098-19	fic_1854_7764.txt-1056-5	annotator6	2.0	 	circle_vb	3
fic_1854_70.txt-3413-2	fic_1973_10569.txt-2907-9	annotator6	3.0	 	circle_vb	3
fic_1964_10451.txt-458-31	fic_2007_52345.txt-225-12	annotator6	2.0	 	circle_vb	3
mag_1977_431937.txt-45-14	fic_1981_10676.txt-3345-11	annotator6	2.0	 	circle_vb	3
fic_2007_52345.txt-225-12	nf_1849_749269.txt-626-4	annotator6	3.0	 	circle_vb	3
fic_1960_10398.txt-5951-5	fic_1973_10569.txt-2907-9	annotator6	2.0	 	circle_vb	3
nf_1849_749269.txt-626-4	mag_2005_377686.txt-9-27	annotator6	2.0	 	circle_vb	3
fic_1961_10405.txt-1211-0	nf_1849_749269.txt-626-4	annotator6	2.0	 	circle_vb	3
fic_1993_1040095.txt-1060-4	fic_1831_8376.txt-2445-23	annotator6	2.0	 	circle_vb	3
fic_1827_7169.txt-2139-41	mag_1840_554815.txt-207-38	annotator6	2.0	 	circle_vb	3
fic_1980_782023.txt-2137-4	fic_1849_7230.txt-2441-6	annotator6	2.0	 	circle_vb	3
nf_1842_747950.txt-723-15	fic_1961_781980.txt-1331-7	annotator6	2.0	 	circle_vb	3
