identifier1	identifier2	annotator	judgment	comment	lemma	round
nf_1972_774260.txt-1782-13	mag_1858_506205.txt-390-11	annotator2	4.0	 	pin_vb	3
fic_2004_29550.txt-193-10	mag_1843_565253.txt-54-6	annotator2	3.0	 	pin_vb	3
nf_1849_748465.txt-436-4	fic_1843_7074.txt-1808-25	annotator2	4.0	 	pin_vb	3
fic_1982_10687.txt-4879-4	mag_1858_506205.txt-390-11	annotator2	3.0	 	pin_vb	3
fic_1851_746.txt-4622-94	fic_1825_7041.txt-1698-26	annotator2	3.0	 	pin_vb	3
news_1996_659277.txt-123-8	fic_2005_29459.txt-113-10	annotator2	2.0	 	pin_vb	3
fic_1835_7203.txt-1066-20	fic_1987_10752.txt-1623-6	annotator2	2.0	 	pin_vb	3
fic_1843_7074.txt-781-57	mag_1830_554014.txt-66-8	annotator2	3.0	 	pin_vb	3
fic_1994_54077.txt-587-7	fic_1826_314.txt-1912-21	annotator2	3.0	 	pin_vb	3
fic_1982_10687.txt-4879-4	fic_1835_7203.txt-1066-20	annotator2	2.0	 	pin_vb	3
fic_1994_41224.txt-342-44	fic_1854_3384.txt-477-11	annotator2	2.0	 	pin_vb	3
fic_2005_29459.txt-113-10	nf_1974_773897.txt-888-12	annotator2	2.0	 	pin_vb	3
fic_2005_780528.txt-1288-30	fic_1963_10432.txt-3514-3	annotator2	2.0	 	pin_vb	3
mag_1967_272727.txt-13-11	news_1974_731358.txt-31-11	annotator2	3.0	 	pin_vb	3
fic_1854_3384.txt-477-11	news_1974_731358.txt-31-11	annotator2	2.0	 	pin_vb	3
mag_1970_282090.txt-31-0	fic_1982_10687.txt-4879-4	annotator2	2.0	 	pin_vb	3
fic_1987_10752.txt-1623-6	fic_1825_7041.txt-1698-26	annotator2	2.0	 	pin_vb	3
fic_1825_7041.txt-1698-26	fic_1854_2820.txt-324-38	annotator2	4.0	 	pin_vb	3
mag_1978_292549.txt-8-5	fic_1855_2416.txt-209-5	annotator2	3.0	 	pin_vb	3
fic_1987_10752.txt-1623-6	fic_1963_10432.txt-3514-3	annotator2	1.0	 	pin_vb	3
fic_2001_29262.txt-63-3	fic_1855_2416.txt-209-5	annotator2	3.0	 	pin_vb	3
fic_2004_30978.txt-92-15	fic_1994_41224.txt-342-44	annotator2	3.0	 	pin_vb	3
mag_1843_565253.txt-54-6	fic_1826_314.txt-1912-21	annotator2	3.0	 	pin_vb	3
fic_1834_7012.txt-2400-67	fic_1840_8909.txt-1935-12	annotator2	4.0	 	pin_vb	3
fic_1994_54077.txt-587-7	mag_1967_272727.txt-13-11	annotator2	3.0	 	pin_vb	3
fic_1987_10752.txt-1623-6	fic_1994_41224.txt-342-44	annotator2	4.0	 	pin_vb	3
fic_1855_2416.txt-209-5	mag_1995_394841.txt-66-9	annotator2	3.0	 	pin_vb	3
fic_1853_9040.txt-3452-19	fic_1994_41224.txt-342-44	annotator2	2.0	 	pin_vb	3
fic_1993_25015.txt-1735-12	fic_1838_7253.txt-1212-24	annotator2	3.0	 	pin_vb	3
fic_1835_7203.txt-1066-20	fic_1822_7275.txt-189-74	annotator2	2.0	 	pin_vb	3
news_1974_731358.txt-31-11	mag_1858_506205.txt-390-11	annotator2	1.0	 	pin_vb	3
nf_1974_773897.txt-888-12	fic_1970_10535.txt-192-2	annotator2	2.0	 	pin_vb	3
fic_1839_7024.txt-2238-13	fic_1856_1281.txt-4925-41	annotator2	3.0	 	pin_vb	3
fic_1835_7309.txt-3622-1	fic_1994_54077.txt-587-7	annotator2	3.0	 	pin_vb	3
fic_2004_30978.txt-92-15	fic_1970_10535.txt-192-2	annotator2	3.0	 	pin_vb	3
fic_1825_7041.txt-1698-26	nf_1972_774260.txt-1782-13	annotator2	4.0	 	pin_vb	3
fic_1839_7068.txt-360-33	fic_1854_3384.txt-477-11	annotator2	3.0	 	pin_vb	3
fic_1835_7309.txt-3622-1	nf_1836_749613.txt-1827-7	annotator2	4.0	 	pin_vb	3
fic_1963_10432.txt-3514-3	mag_1996_427618.txt-346-18	annotator2	3.0	 	pin_vb	3
fic_2004_30978.txt-92-15	fic_1850_2310.txt-1592-18	annotator2	3.0	 	pin_vb	3
fic_1971_780008.txt-1358-26	fic_1971_782006.txt-2087-5	annotator2	3.0	 	pin_vb	3
fic_1977_780095.txt-3445-29	fic_1825_7041.txt-1698-26	annotator2	4.0	 	pin_vb	3
fic_1853_2486.txt-329-30	fic_1834_7012.txt-2400-67	annotator2	4.0	 	pin_vb	3
mag_1978_292549.txt-8-5	mag_1843_555150.txt-441-20	annotator2	3.0	 	pin_vb	3
news_1996_659277.txt-123-8	fic_1987_10752.txt-1623-6	annotator2	3.0	 	pin_vb	3
news_1996_659277.txt-123-8	fic_1853_9040.txt-3452-19	annotator2	3.0	 	pin_vb	3
mag_1858_506205.txt-390-11	news_1996_659277.txt-123-8	annotator2	2.0	 	pin_vb	3
fic_1855_2416.txt-209-5	fic_1970_10535.txt-192-2	annotator2	2.0	 	pin_vb	3
fic_1822_7275.txt-189-74	fic_1977_780095.txt-3445-29	annotator2	4.0	 	pin_vb	3
fic_1983_10707.txt-5476-10	fic_2005_29459.txt-113-10	annotator2	4.0	 	pin_vb	3
news_1996_659277.txt-123-8	fic_1835_7203.txt-1066-20	annotator2	3.0	 	pin_vb	3
news_1974_731358.txt-31-11	fic_1855_2416.txt-209-5	annotator2	3.0	 	pin_vb	3
fic_1839_7024.txt-2238-13	news_2001_661932.txt-96-18	annotator2	2.0	 	pin_vb	3
fic_1826_314.txt-1912-21	fic_1854_2820.txt-324-38	annotator2	4.0	 	pin_vb	3
fic_2005_29459.txt-113-10	fic_1854_2820.txt-324-38	annotator2	4.0	 	pin_vb	3
mag_1970_282090.txt-31-0	mag_1843_565253.txt-54-6	annotator2	3.0	 	pin_vb	3
mag_1858_506205.txt-390-11	fic_1987_10752.txt-1623-6	annotator2	3.0	 	pin_vb	3
mag_1843_565253.txt-54-6	fic_1835_7309.txt-3622-1	annotator2	2.0	 	pin_vb	3
fic_1975_780112.txt-3849-5	fic_1858_9768.txt-4185-16	annotator2	3.0	 	pin_vb	3
fic_1987_10752.txt-1623-6	mag_1970_282090.txt-31-0	annotator2	4.0	 	pin_vb	3
fic_2004_30978.txt-92-15	mag_1978_292549.txt-8-5	annotator2	2.0	 	pin_vb	3
mag_1995_414325.txt-34-11	nf_1849_748465.txt-436-4	annotator2	4.0	 	pin_vb	3
fic_1970_10535.txt-192-2	mag_1996_427618.txt-346-18	annotator2	3.0	 	pin_vb	3
fic_1822_7275.txt-189-74	mag_1996_427618.txt-346-18	annotator2	3.0	 	pin_vb	3
fic_1854_3384.txt-477-11	fic_2005_29459.txt-113-10	annotator2	3.0	 	pin_vb	3
fic_1835_7203.txt-1066-20	fic_1976_780103.txt-1101-12	annotator2	2.0	 	pin_vb	3
fic_1855_2416.txt-209-5	fic_1835_7309.txt-3622-1	annotator2	3.0	 	pin_vb	3
fic_1994_41224.txt-342-44	fic_1822_7275.txt-189-74	annotator2	2.0	 	pin_vb	3
fic_2002_47330.txt-54-13	fic_1856_2749.txt-267-19	annotator6	3.0	 	pin_vb	3
nf_1972_774260.txt-1782-13	fic_2004_30978.txt-92-15	annotator6	2.0	 	pin_vb	3
mag_1970_282090.txt-31-0	fic_2001_29262.txt-63-3	annotator6	4.0	 	pin_vb	3
mag_1978_292549.txt-8-5	fic_1835_7203.txt-1066-20	annotator6	3.0	 	pin_vb	3
nf_1836_749613.txt-1827-7	fic_1839_7068.txt-360-33	annotator6	4.0	 	pin_vb	3
fic_1999_30887.txt-153-10	fic_1975_780112.txt-3849-5	annotator6	2.0	 	pin_vb	3
fic_1994_41224.txt-342-44	fic_1854_2820.txt-324-38	annotator6	2.0	 	pin_vb	3
news_1974_731358.txt-31-11	fic_1855_2416.txt-209-5	annotator6	3.0	 	pin_vb	3
mag_1967_272727.txt-13-11	fic_1853_9040.txt-3452-19	annotator6	3.0	 	pin_vb	3
fic_1982_10687.txt-4879-4	fic_1835_7203.txt-1066-20	annotator6	2.0	 	pin_vb	3
fic_1970_10535.txt-192-2	fic_1983_10707.txt-5476-10	annotator6	3.0	 	pin_vb	3
fic_1834_7012.txt-2400-67	fic_1975_780112.txt-3849-5	annotator6	2.0	 	pin_vb	3
nf_1974_773897.txt-888-12	fic_1835_7203.txt-1066-20	annotator6	3.0	 	pin_vb	3
fic_1970_10535.txt-192-2	mag_1967_272727.txt-13-11	annotator6	3.0	 	pin_vb	3
fic_1971_780008.txt-1358-26	fic_2009_36905.txt-225-7	annotator6	2.0	 	pin_vb	3
fic_1854_2820.txt-324-38	fic_1835_7203.txt-1066-20	annotator6	2.0	 	pin_vb	3
fic_1839_7024.txt-2238-13	mag_1968_478849.txt-47-13	annotator6	2.0	 	pin_vb	3
mag_1843_565253.txt-54-6	news_1974_731358.txt-31-11	annotator6	2.0	 	pin_vb	3
fic_1994_54077.txt-587-7	fic_1982_10687.txt-4879-4	annotator6	3.0	 	pin_vb	3
mag_1978_292549.txt-8-5	fic_1982_10687.txt-4879-4	annotator6	2.0	 	pin_vb	3
fic_1856_9852.txt-1992-15	fic_2005_780525.txt-1247-12	annotator6	2.0	 	pin_vb	3
fic_1835_7309.txt-3622-1	nf_1836_749613.txt-1827-7	annotator6	3.0	 	pin_vb	3
fic_2005_29459.txt-113-10	fic_1854_2820.txt-324-38	annotator6	3.0	 	pin_vb	3
fic_1843_7074.txt-1577-47	fic_1834_7012.txt-2400-67	annotator6	2.0	 	pin_vb	3
fic_1999_30887.txt-153-10	mag_1978_292549.txt-8-5	annotator6	2.0	 	pin_vb	3
mag_1968_478849.txt-47-13	fic_1856_9852.txt-1992-15	annotator6	2.0	 	pin_vb	3
fic_2005_780528.txt-1288-30	fic_1839_7068.txt-360-33	annotator6	4.0	 	pin_vb	3
fic_1976_780103.txt-1101-12	mag_1858_506205.txt-390-11	annotator6	3.0	 	pin_vb	3
mag_1999_361704.txt-0-20	fic_1966_1008.txt-2519-23	annotator6	2.0	 	pin_vb	3
mag_1995_394841.txt-66-9	news_1996_659277.txt-123-8	annotator6	3.0	 	pin_vb	3
fic_2005_29459.txt-113-10	fic_1839_7068.txt-360-33	annotator6	3.0	 	pin_vb	3
fic_1856_9852.txt-1992-15	fic_1965_780079.txt-2466-36	annotator6	2.0	 	pin_vb	3
mag_1967_272727.txt-13-11	nf_1974_773897.txt-888-12	annotator6	2.0	 	pin_vb	3
fic_1822_7275.txt-189-74	fic_1977_780095.txt-3445-29	annotator6	4.0	 	pin_vb	3
fic_1845_7162.txt-2310-51	fic_1994_54077.txt-587-7	annotator6	3.0	 	pin_vb	3
fic_1854_3384.txt-477-11	fic_1994_54077.txt-587-7	annotator6	2.0	 	pin_vb	3
nf_1974_773897.txt-888-12	fic_1854_3384.txt-477-11	annotator6	2.0	 	pin_vb	3
fic_1989_782038.txt-5226-2	fic_1856_1281.txt-4925-41	annotator6	2.0	 	pin_vb	3
fic_2004_30978.txt-92-15	fic_2001_32481.txt-147-17	annotator6	2.0	 	pin_vb	3
fic_1963_10432.txt-3514-3	fic_1855_2416.txt-209-5	annotator6	2.0	 	pin_vb	3
fic_2004_30978.txt-92-15	mag_1978_292549.txt-8-5	annotator6	2.0	 	pin_vb	3
fic_1970_10535.txt-192-2	fic_1963_10432.txt-3514-3	annotator6	2.0	 	pin_vb	3
fic_1825_7041.txt-1698-26	mag_1967_272727.txt-13-11	annotator6	2.0	 	pin_vb	3
fic_2005_29459.txt-113-10	nf_1974_773897.txt-888-12	annotator6	2.0	 	pin_vb	3
mag_1978_292549.txt-8-5	fic_1987_10752.txt-1623-6	annotator6	4.0	 	pin_vb	3
mag_1843_555150.txt-441-20	fic_1822_7275.txt-189-74	annotator6	2.0	 	pin_vb	3
fic_1835_7203.txt-1066-20	fic_1835_7309.txt-3622-1	annotator6	2.0	 	pin_vb	3
fic_2005_780528.txt-1288-30	nf_1974_773897.txt-888-12	annotator6	2.0	 	pin_vb	3
fic_1835_7203.txt-1066-20	fic_1855_2416.txt-209-5	annotator6	4.0	 	pin_vb	3
nf_1829_748045.txt-1520-16	mag_1996_427618.txt-346-18	annotator6	2.0	 	pin_vb	3
fic_1982_10687.txt-4879-4	fic_1853_9040.txt-3452-19	annotator6	2.0	 	pin_vb	3
fic_1976_780103.txt-1101-12	news_1996_659277.txt-123-8	annotator6	2.0	 	pin_vb	3
mag_1858_506205.txt-390-11	fic_1835_7309.txt-3622-1	annotator6	2.0	 	pin_vb	3
fic_1854_3384.txt-477-11	fic_1987_10752.txt-1623-6	annotator6	2.0	 	pin_vb	3
mag_1968_478849.txt-47-13	fic_1834_7012.txt-2400-67	annotator6	2.0	 	pin_vb	3
fic_1987_10752.txt-1623-6	fic_2005_780528.txt-1288-30	annotator6	2.0	 	pin_vb	3
fic_1839_7068.txt-360-33	fic_1994_41224.txt-342-44	annotator6	2.0	 	pin_vb	3
mag_1968_478849.txt-47-13	nf_1849_748465.txt-436-4	annotator6	2.0	 	pin_vb	3
fic_1999_30887.txt-153-10	fic_1834_7012.txt-2400-67	annotator6	2.0	 	pin_vb	3
fic_1970_10535.txt-192-2	fic_1994_54077.txt-587-7	annotator6	2.0	 	pin_vb	3
fic_1851_746.txt-4622-94	fic_1825_7041.txt-1698-26	annotator6	2.0	 	pin_vb	3
fic_2005_780528.txt-1288-30	fic_2001_32481.txt-147-17	annotator6	2.0	 	pin_vb	3
fic_1977_780095.txt-3445-29	mag_1843_565253.txt-54-6	annotator6	2.0	 	pin_vb	3
fic_1975_780112.txt-3849-5	fic_1858_9768.txt-4185-16	annotator6	2.0	 	pin_vb	3
fic_1854_2820.txt-324-38	fic_1970_10535.txt-192-2	annotator6	4.0	 	pin_vb	3
fic_1976_780103.txt-1101-12	fic_1822_7275.txt-189-74	annotator6	3.0	 	pin_vb	3
fic_1855_2416.txt-209-5	fic_1839_7068.txt-360-33	annotator6	1.0	 	pin_vb	3
fic_1963_10432.txt-3514-3	fic_1826_314.txt-1912-21	annotator6	2.0	 	pin_vb	3
fic_1835_7309.txt-3622-1	fic_2005_780528.txt-1288-30	annotator6	3.0	 	pin_vb	3
news_1974_731358.txt-31-11	fic_1825_7041.txt-1698-26	annotator6	2.0	 	pin_vb	3
fic_1982_10687.txt-4879-4	fic_2004_29550.txt-193-10	annotator6	2.0	 	pin_vb	3
nf_1972_774260.txt-1782-13	fic_1835_7203.txt-1066-20	annotator6	2.0	 	pin_vb	3
fic_2005_780528.txt-1288-30	mag_1978_292549.txt-8-5	annotator6	2.0	 	pin_vb	3
fic_1835_7203.txt-1066-20	fic_1994_54077.txt-587-7	annotator6	2.0	 	pin_vb	3
fic_1994_41224.txt-342-44	news_1996_659277.txt-123-8	annotator6	3.0	 	pin_vb	3
fic_1855_2416.txt-209-5	fic_1835_7309.txt-3622-1	annotator6	2.0	 	pin_vb	3
fic_1839_7068.txt-360-33	mag_1970_282090.txt-31-0	annotator6	2.0	 	pin_vb	3
fic_2004_29550.txt-193-10	mag_1967_272727.txt-13-11	annotator6	2.0	 	pin_vb	3
mag_1843_565253.txt-54-6	fic_1826_314.txt-1912-21	annotator5	2.0	 	pin_vb	3
fic_1977_780095.txt-3445-29	nf_1972_774260.txt-1782-13	annotator5	3.0	 	pin_vb	3
fic_1825_7041.txt-1698-26	fic_1822_7275.txt-189-74	annotator5	3.0	 	pin_vb	3
fic_2009_36905.txt-225-7	fic_1977_780095.txt-3445-29	annotator5	2.0	 	pin_vb	3
fic_1835_7203.txt-1066-20	mag_1970_282090.txt-31-0	annotator5	2.0	 	pin_vb	3
nf_1974_773897.txt-888-12	mag_1995_394841.txt-66-9	annotator5	2.0	 	pin_vb	3
fic_1822_7275.txt-189-74	mag_1978_292549.txt-8-5	annotator5	2.0	 	pin_vb	3
fic_1822_7275.txt-189-74	nf_1972_774260.txt-1782-13	annotator5	2.0	 	pin_vb	3
fic_1843_7074.txt-1577-47	fic_2008_36140.txt-123-7	annotator5	2.0	 	pin_vb	3
mag_1858_506205.txt-390-11	fic_1835_7203.txt-1066-20	annotator5	3.0	 	pin_vb	3
fic_2005_780528.txt-1288-30	fic_2001_32481.txt-147-17	annotator5	2.0	 	pin_vb	3
fic_1999_30887.txt-153-10	mag_1968_478849.txt-47-13	annotator5	3.0	 	pin_vb	3
fic_2004_29550.txt-193-10	fic_1975_780112.txt-3849-5	annotator5	3.0	 	pin_vb	3
fic_1982_10687.txt-4879-4	fic_1976_780103.txt-1101-12	annotator5	2.0	 	pin_vb	3
mag_1968_478849.txt-47-13	fic_1971_782006.txt-2087-5	annotator5	3.0	 	pin_vb	3
fic_2001_32481.txt-147-17	fic_1970_10535.txt-192-2	annotator5	3.0	 	pin_vb	3
fic_1839_7068.txt-360-33	fic_1963_10432.txt-3514-3	annotator5	3.0	 	pin_vb	3
fic_2004_30978.txt-92-15	fic_1835_7203.txt-1066-20	annotator5	2.0	 	pin_vb	3
fic_1853_9040.txt-3452-19	fic_1826_314.txt-1912-21	annotator5	3.0	 	pin_vb	3
fic_1988_10774.txt-4297-26	mag_1996_427618.txt-346-18	annotator5	3.0	 	pin_vb	3
nf_1974_773897.txt-888-12	fic_1854_3384.txt-477-11	annotator5	3.0	 	pin_vb	3
mag_1843_555150.txt-441-20	fic_2004_29550.txt-193-10	annotator5	2.0	 	pin_vb	3
fic_2001_29262.txt-63-3	fic_2004_30978.txt-92-15	annotator5	3.0	 	pin_vb	3
news_1974_731358.txt-31-11	nf_1836_749613.txt-1827-7	annotator5	3.0	 	pin_vb	3
