identifier1	identifier2	annotator	judgment	comment	lemma	round
mag_1817_552967.txt-64-45	nf_1834_755185.txt-797-5	annotator2	4.0	 	bag_nn	3
fic_1845_7316.txt-1628-3	fic_2002_30623.txt-389-14	annotator2	4.0	 	bag_nn	3
mag_1998_401802.txt-68-25	mag_1835_565001.txt-70-21	annotator2	3.0	 	bag_nn	3
mag_2001_416301.txt-220-11	nf_1846_748061.txt-1629-50	annotator2	4.0	 	bag_nn	3
fic_1847_7124.txt-1094-15	nf_1830_754783.txt-1477-11	annotator2	4.0	 	bag_nn	3
fic_1979_10650.txt-4490-4	nf_1841_768644.txt-1558-4	annotator6	3.0	 	bag_nn	3
nf_1992_773879.txt-525-51	fic_1855_2965.txt-1077-34	annotator6	3.0	 	bag_nn	3
fic_1842_7206.txt-895-2	mag_1996_383822.txt-35-17	annotator6	3.0	 	bag_nn	3
mag_1998_401802.txt-68-25	mag_1835_565001.txt-70-21	annotator6	3.0	 	bag_nn	3
fic_1845_7316.txt-1628-3	fic_2002_30623.txt-389-14	annotator5	3.0	 	bag_nn	3
mag_1855_505250.txt-366-17	fic_1846_7036.txt-1026-17	annotator5	4.0	 	bag_nn	3
fic_1852_2364.txt-2320-13	fic_1993_1040077.txt-3779-20	annotator5	4.0	 	bag_nn	3
fic_1995_39408.txt-194-29	fic_1860_2807.txt-2043-13	annotator5	3.0	 	bag_nn	3
fic_1998_43332.txt-33-37	mag_1837_554476.txt-28-22	annotator5	4.0	 	bag_nn	3
fic_1854_3384.txt-4387-9	mag_2005_417335.txt-110-2	annotator0	4.0	 	bag_nn	3
fic_1851_746.txt-5047-7	fic_2007_52366.txt-849-7	annotator0	4.0	 	bag_nn	3
fic_1823_7213.txt-2641-11	fic_1993_1040085.txt-3491-27	annotator0	4.0	 	bag_nn	3
fic_2001_29345.txt-626-10	fic_1995_39408.txt-174-24	annotator0	4.0	 	bag_nn	3
news_2004_661054.txt-33-17	fic_1974_780164.txt-3350-20	annotator0	4.0	 	bag_nn	3
mag_1963_243808.txt-5-22	fic_1835_7133.txt-1898-36	annotator2	4.0	 	bag_nn	2
fic_1984_10714.txt-3154-8	mag_1989_480911.txt-315-12	annotator2	3.0	 	bag_nn	2
fic_1985_16058.txt-908-17	fic_1853_9040.txt-132-11	annotator2	4.0	 	bag_nn	2
nf_1854_750818.txt-899-41	fic_2003_31346.txt-75-13	annotator2	4.0	 	bag_nn	2
fic_1856_2367.txt-1546-13	fic_1853_9040.txt-132-11	annotator2	4.0	 	bag_nn	2
fic_2004_780503.txt-2051-9	fic_1834_8947.txt-1310-6	annotator2	4.0	 	bag_nn	2
fic_1995_39408.txt-174-24	fic_1856_3677.txt-3324-7	annotator2	4.0	 	bag_nn	2
fic_2006_51066.txt-34-17	fic_1853_9040.txt-132-11	annotator2	4.0	 	bag_nn	2
fic_1963_24513.txt-180-9	fic_2003_31346.txt-75-13	annotator2	4.0	 	bag_nn	2
fic_1980_780048.txt-2137-4	fic_1832_7176.txt-3143-9	annotator2	4.0	 	bag_nn	2
nf_1821_747955.txt-44-9	fic_2002_14561.txt-10-5	annotator2	4.0	 	bag_nn	2
fic_1853_3465.txt-1268-8	fic_1979_16368.txt-854-10	annotator2	4.0	 	bag_nn	2
nf_1843_748690.txt-348-66	mag_1835_565001.txt-70-21	annotator2	4.0	 	bag_nn	2
fic_1963_13496.txt-829-3	fic_2003_31346.txt-75-13	annotator2	4.0	 	bag_nn	2
fic_1847_7149.txt-2790-14	fic_1855_2630.txt-277-20	annotator2	4.0	 	bag_nn	2
mag_2003_407669.txt-21-24	fic_1853_9040.txt-132-11	annotator2	4.0	 	bag_nn	2
fic_1851_1253.txt-48-11	fic_1979_16368.txt-854-10	annotator2	4.0	 	bag_nn	2
fic_1985_16058.txt-908-17	fic_1851_746.txt-8848-1	annotator2	4.0	 	bag_nn	2
nf_1834_755185.txt-1648-29	fic_1979_16368.txt-854-10	annotator2	4.0	 	bag_nn	2
fic_1974_780164.txt-3350-20	news_2004_661054.txt-33-17	annotator2	2.0	 	bag_nn	2
fic_1832_7177.txt-3105-6	fic_1835_7133.txt-1898-36	annotator2	4.0	 	bag_nn	2
fic_1835_7134.txt-2829-19	fic_1834_8947.txt-1310-6	annotator2	4.0	 	bag_nn	2
fic_1970_753.txt-715-8	nf_1852_771569.txt-1631-28	annotator2	4.0	 	bag_nn	2
