lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
abbauen	beck_eisen02_1895-19457-11	2532889X_1977-01-01_01_162.tcf.xml-63-12	1.0	beck_eisen02_1895-1009-4	4.0			2532889X_1986-12-30_01_048.tcf.xml-58-32	2.0	['beck_eisen02_1895-1009-4', '2532889X_1986-12-30_01_048.tcf.xml-58-32', '2532889X_1977-01-01_01_162.tcf.xml-63-12']		3
abbauen	humboldt_bogota_1853-257-34	26120215_1990_07_28_01_810.tcf.xml-15-12	3.0	2532889X_1977-08-26_01_087.tcf.xml-25-45	2.0	beck_eisen03_1897-15223-9	4.0			['beck_eisen03_1897-15223-9', '26120215_1990_07_28_01_810.tcf.xml-15-12', '2532889X_1977-08-26_01_087.tcf.xml-25-45']		3
abbauen	beck_eisen03_1897-17058-5	beck_eisen02_1895-18933-5	4.0			humboldt_aequinoktial03_1859-726-26	3.0	2532889X_1986-12-30_01_048.tcf.xml-58-32	2.0	['beck_eisen02_1895-18933-5', 'humboldt_aequinoktial03_1859-726-26', '2532889X_1986-12-30_01_048.tcf.xml-58-32']		3
abbauen	ledebur_eisenhuettenkunde_1884-9090-10	2532889X_1990-05-09_01_014.tcf.xml-6-18	1.0			2532889X_1982-05-27_01_152.tcf.xml-34-7	4.0	2532889X_1971-09-08_01_056.tcf.xml-14-40	2.0	['2532889X_1982-05-27_01_152.tcf.xml-34-7', '2532889X_1971-09-08_01_056.tcf.xml-14-40', '2532889X_1990-05-09_01_014.tcf.xml-6-18']		3
abbauen	gerstner_mechanik03_1834-8939-9	2532889X_1986-12-30_01_048.tcf.xml-58-32	1.0	2532889X_1947-07-02_01_047.tcf.xml-15-13	3.0	2532889X_1959-10-10_01_117.tcf.xml-33-26	4.0			['2532889X_1959-10-10_01_117.tcf.xml-33-26', '2532889X_1947-07-02_01_047.tcf.xml-15-13', '2532889X_1986-12-30_01_048.tcf.xml-58-32']		3
abbauen	quenstedt_mineralogie_1854-14158-25			humboldt_bogota_1853-257-34	4.0	26120215_1968_09_29_01_271.tcf.xml-44-16	1.0	2532889X_1971-09-08_01_056.tcf.xml-14-40	2.0	['humboldt_bogota_1853-257-34', '2532889X_1971-09-08_01_056.tcf.xml-14-40', '26120215_1968_09_29_01_271.tcf.xml-44-16']		3
abbauen	quenstedt_mineralogie_1854-14153-23	2532889X_1986-12-30_01_048.tcf.xml-58-32	2.0	26120215_1979_07_18_01_037.tcf.xml-75-26	3.0			beck_eisen02_1895-19457-11	4.0	['beck_eisen02_1895-19457-11', '26120215_1979_07_18_01_037.tcf.xml-75-26', '2532889X_1986-12-30_01_048.tcf.xml-58-32']		3
abbauen	humboldt_aequinoktial02_1859-3475-27	beck_eisen03_1897-14128-14	3.0	2532889X_1990-04-28_01_305.tcf.xml-4-29	2.0	26120215_1979_07_18_01_037.tcf.xml-75-26	4.0			['26120215_1979_07_18_01_037.tcf.xml-75-26', 'beck_eisen03_1897-14128-14', '2532889X_1990-04-28_01_305.tcf.xml-4-29']		3
abbauen	humboldt_bogota_1853-228-17	2532889X_1986-12-30_01_048.tcf.xml-58-32	1.0	26120215_1990_07_28_01_810.tcf.xml-15-12	2.0	humboldt_aequinoktial03_1859-726-26	4.0	berg_ostasien04_1873-4058-13	3.0	['humboldt_aequinoktial03_1859-726-26', 'berg_ostasien04_1873-4058-13', '26120215_1990_07_28_01_810.tcf.xml-15-12', '2532889X_1986-12-30_01_048.tcf.xml-58-32']		4
abbauen	beck_eisen02_1895-703-21			2532889X_1971-09-08_01_056.tcf.xml-14-40	1.0	2532889X_1987-12-23_01_055.tcf.xml-32-12	2.0	2532889X_1973-06-30_01_194.tcf.xml-47-22	4.0	['2532889X_1973-06-30_01_194.tcf.xml-47-22', '2532889X_1987-12-23_01_055.tcf.xml-32-12', '2532889X_1971-09-08_01_056.tcf.xml-14-40']		3
abbauen	gerstner_mechanik03_1834-7860-24	beck_eisen02_1895-8983-27	3.0	2532889X_1989-05-27_01_118.tcf.xml-19-9	2.0	2532889X_1961-07-08_01_128.tcf.xml-1-14	1.0	baumstark_encyclopaedie_1835-3425-45	4.0	['baumstark_encyclopaedie_1835-3425-45', 'beck_eisen02_1895-8983-27', '2532889X_1989-05-27_01_118.tcf.xml-19-9', '2532889X_1961-07-08_01_128.tcf.xml-1-14']		4
abbauen	baumstark_encyclopaedie_1835-3481-17	2532889X_1986-12-30_01_048.tcf.xml-58-32	2.0	26120215_1967_06_02_01_258.tcf.xml-7-3	3.0			beck_eisen02_1895-1381-74	4.0	['beck_eisen02_1895-1381-74', '26120215_1967_06_02_01_258.tcf.xml-7-3', '2532889X_1986-12-30_01_048.tcf.xml-58-32']		3
abbauen	baumstark_encyclopaedie_1835-3469-13	2532889X_1959-10-10_01_117.tcf.xml-33-26	4.0			2532889X_1986-12-30_01_048.tcf.xml-58-32	2.0	humboldt_aequinoktial03_1859-726-26	3.0	['2532889X_1959-10-10_01_117.tcf.xml-33-26', 'humboldt_aequinoktial03_1859-726-26', '2532889X_1986-12-30_01_048.tcf.xml-58-32']		3
abbauen	beck_eisen02_1895-18933-5	2532889X_1959-10-10_01_117.tcf.xml-33-26	4.0	2532889X_1968-01-24_01_048.tcf.xml-4-12	2.0	baumstark_encyclopaedie_1835-3425-45	3.0			['2532889X_1959-10-10_01_117.tcf.xml-33-26', 'baumstark_encyclopaedie_1835-3425-45', '2532889X_1968-01-24_01_048.tcf.xml-4-12']		3
abbauen	beck_eisen03_1897-14128-14	berg_ostasien04_1873-4792-15	1.0	2532889X_1971-09-08_01_056.tcf.xml-14-40	2.0	humboldt_aequinoktial02_1859-3475-27	3.0	2532889X_1982-05-27_01_152.tcf.xml-34-7	4.0	['2532889X_1982-05-27_01_152.tcf.xml-34-7', 'humboldt_aequinoktial02_1859-3475-27', '2532889X_1971-09-08_01_056.tcf.xml-14-40', 'berg_ostasien04_1873-4792-15']		4
abbauen	nn_maehrisches166_1893-368-17	baumstark_encyclopaedie_1835-3348-26	3.0	beck_eisen02_1895-18933-5	2.0			2532889X_1973-04-28_01_168.tcf.xml-22-53	1.0	['baumstark_encyclopaedie_1835-3348-26', 'beck_eisen02_1895-18933-5', '2532889X_1973-04-28_01_168.tcf.xml-22-53']		3
