lemma	label	mapped_label	hit	difference	hit_percentage	large_difference_percentage
abbauen	2	2	True	0	0.5531940441882806	0.08801633045148895
abbauen	3	3	True	0
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	4	2	False	2
abbauen	2	3	False	1
abbauen	2	4	False	2
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	4	4	True	0
abbauen	3	4	False	1
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	4	3	False	1
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	4	3	False	1
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	3	3	True	0
abbauen	2	1	False	1
abbauen	3	1	False	2
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	3	3	True	0
abbauen	2	3	False	1
abbauen	2	3	False	1
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	3	4	False	1
abbauen	4	4	True	0
abbauen	2	1	False	1
abbauen	4	3	False	1
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	3	3	True	0
abbauen	2	1	False	1
abbauen	3	4	False	1
abbauen	3	3	True	0
abbauen	3	4	False	1
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	3	3	True	0
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	4	2	False	2
abbauen	4	3	False	1
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	2	3	False	1
abbauen	3	4	False	1
abbauen	3	4	False	1
abbauen	4	4	True	0
abbauen	3	3	True	0
abbauen	4	3	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	1	2	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	3	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	1	1	True	0
abbauen	2	2	True	0
abbauen	3	4	False	1
abbauen	2	4	False	2
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	4	3	False	1
abbauen	4	3	False	1
abbauen	4	2	False	2
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	3	False	1
abbauen	4	3	False	1
abbauen	4	3	False	1
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	3	4	False	1
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	2	1	False	1
abbauen	4	4	True	0
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	3	False	1
abbauen	2	3	False	1
abbauen	2	1	False	1
abbauen	3	3	True	0
abbauen	3	3	True	0
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	2	2	True	0
abbauen	3	3	True	0
abbauen	4	3	False	1
abbauen	2	3	False	1
abbauen	3	3	True	0
abbauen	3	3	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	3	2	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	1	2	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	2	3	False	1
abbauen	2	1	False	1
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	3	2	False	1
abbauen	2	2	True	0
abbauen	3	2	False	1
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	4	2	False	2
abbauen	2	3	False	1
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	3	False	1
abbauen	2	2	True	0
abbauen	4	3	False	1
abbauen	2	3	False	1
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	3	False	1
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	4	2	False	2
abbauen	3	2	False	1
abbauen	2	2	True	0
abbauen	3	2	False	1
abbauen	3	3	True	0
abbauen	2	4	False	2
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	4	3	False	1
abbauen	3	3	True	0
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	4	2	False	2
abbauen	2	2	True	0
abbauen	2	2	True	0
abbauen	3	1	False	2
abbauen	3	3	True	0
abbauen	4	2	False	2
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	4	3	False	1
abbauen	3	1	False	2
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	2	1	False	1
abbauen	2	1	False	1
abbauen	3	1	False	2
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	3	4	False	1
abbauen	4	4	True	0
abbauen	3	3	True	0
abbauen	4	4	True	0
abbauen	2	2	True	0
abbauen	3	3	True	0
abbauen	2	1	False	1
abbauen	2	2	True	0
abbauen	4	2	False	2
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	3	2	False	1
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	3	False	1
abbauen	4	3	False	1
abbauen	4	3	False	1
abbauen	3	2	False	1
abbauen	4	3	False	1
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	2	3	False	1
abbauen	2	3	False	1
abbauen	3	2	False	1
abbauen	3	3	True	0
abbauen	2	3	False	1
abbauen	2	2	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abbauen	4	4	True	0
abdecken	4	4	True	0
abdecken	1	2	False	1
abdecken	4	3	False	1
abdecken	4	3	False	1
abdecken	4	3	False	1
abdecken	2	2	True	0
abdecken	2	1	False	1
abdecken	4	4	True	0
abdecken	1	2	False	1
abdecken	4	3	False	1
abdecken	3	2	False	1
abdecken	3	4	False	1
abdecken	4	2	False	2
abdecken	4	4	True	0
abdecken	2	2	True	0
abdecken	4	3	False	1
abdecken	2	2	True	0
abdecken	1	2	False	1
abdecken	2	3	False	1
abdecken	4	4	True	0
abdecken	2	1	False	1
abdecken	2	1	False	1
abdecken	2	1	False	1
abdecken	2	1	False	1
abdecken	2	1	False	1
abdecken	4	4	True	0
abdecken	2	1	False	1
