lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
thump	fic_1832_9478.txt-978-17			mag_1981_293638.txt-1-8	4.0	fic_1978_10636.txt-13922-16	3.0	fic_1853_3819.txt-1598-15	2.0	['mag_1981_293638.txt-1-8', 'fic_1978_10636.txt-13922-16', 'fic_1853_3819.txt-1598-15']		3
thump	fic_1849_7192.txt-4800-10			fic_1811_8637.txt-503-12	4.0	fic_1967_10489.txt-6302-16	3.0	fic_1964_781988.txt-1703-32	2.0	['fic_1811_8637.txt-503-12', 'fic_1967_10489.txt-6302-16', 'fic_1964_781988.txt-1703-32']		3
thump	fic_1853_3819.txt-1598-15	fic_1850_7171.txt-7180-2	4.0	fic_1832_9478.txt-978-17	2.0	fic_1848_7341.txt-1750-2	3.0			['fic_1850_7171.txt-7180-2', 'fic_1848_7341.txt-1750-2', 'fic_1832_9478.txt-978-17']		3
thump	fic_1834_7029.txt-806-34	fic_1853_3819.txt-1598-15	3.0	fic_1986_10741.txt-6708-15	4.0	fic_1999_29005.txt-114-39	2.0	fic_1855_604.txt-2870-69	1.0	['fic_1986_10741.txt-6708-15', 'fic_1853_3819.txt-1598-15', 'fic_1999_29005.txt-114-39', 'fic_1855_604.txt-2870-69']		4
thump	mag_1850_555635.txt-181-63	mag_1985_123522.txt-5-22	1.0	fic_1847_2352.txt-2257-5	4.0			fic_1855_604.txt-2870-69	2.0	['fic_1847_2352.txt-2257-5', 'fic_1855_604.txt-2870-69', 'mag_1985_123522.txt-5-22']		3
thump	fic_1851_3300.txt-2778-13	fic_1967_10489.txt-6302-16	2.0			fic_1976_16789.txt-540-22	4.0	fic_1811_8637.txt-503-12	3.0	['fic_1976_16789.txt-540-22', 'fic_1811_8637.txt-503-12', 'fic_1967_10489.txt-6302-16']		3
thump	fic_1851_3300.txt-3435-47	fic_1838_7250.txt-1406-33	3.0			fic_1993_1040056.txt-5489-1	4.0	mag_1850_555635.txt-181-63	2.0	['fic_1993_1040056.txt-5489-1', 'fic_1838_7250.txt-1406-33', 'mag_1850_555635.txt-181-63']		3
thump	fic_1814_8564.txt-320-50	fic_2006_51208.txt-18-20	2.0	fic_1979_10650.txt-9974-9	4.0			fic_1834_8947.txt-332-1	3.0	['fic_1979_10650.txt-9974-9', 'fic_1834_8947.txt-332-1', 'fic_2006_51208.txt-18-20']		3
thump	fic_1974_10580.txt-881-3	fic_1811_8637.txt-501-3	3.0	fic_1835_7014.txt-850-4	2.0	nf_1856_755595.txt-1476-13	4.0			['nf_1856_755595.txt-1476-13', 'fic_1811_8637.txt-501-3', 'fic_1835_7014.txt-850-4']		3
thump	news_1994_606788.txt-495-2	fic_1974_10580.txt-881-3	3.0	fic_1993_25001.txt-1341-1	2.0	mag_1981_293638.txt-1-8	1.0	fic_2006_51208.txt-18-20	4.0	['fic_2006_51208.txt-18-20', 'fic_1974_10580.txt-881-3', 'fic_1993_25001.txt-1341-1', 'mag_1981_293638.txt-1-8']		4
thump	mag_1981_293638.txt-1-8	fic_1855_604.txt-2870-69	2.0	fic_1832_9478.txt-978-17	4.0	news_1994_606788.txt-495-2	1.0	fic_1855_2301.txt-3680-16	3.0	['fic_1832_9478.txt-978-17', 'fic_1855_2301.txt-3680-16', 'fic_1855_604.txt-2870-69', 'news_1994_606788.txt-495-2']		4
thump	fic_1999_29005.txt-114-39			fic_1967_10489.txt-6302-16	3.0	fic_1834_7029.txt-806-34	2.0	fic_1832_9478.txt-978-17	4.0	['fic_1832_9478.txt-978-17', 'fic_1967_10489.txt-6302-16', 'fic_1834_7029.txt-806-34']		3
thump	fic_1981_10679.txt-4749-11	fic_1840_8770.txt-155-42	4.0	mag_1985_123522.txt-5-22	1.0	fic_1852_69.txt-1060-63	3.0			['fic_1840_8770.txt-155-42', 'fic_1852_69.txt-1060-63', 'mag_1985_123522.txt-5-22']		3
thump	fic_1993_25001.txt-1341-1			news_1994_606788.txt-495-2	2.0	fic_1960_4217.txt-551-36	3.0	fic_1811_8637.txt-1168-23	4.0	['fic_1811_8637.txt-1168-23', 'fic_1960_4217.txt-551-36', 'news_1994_606788.txt-495-2']		3
thump	fic_1978_10636.txt-13922-16	fic_1847_2352.txt-2257-5	4.0	news_1994_606788.txt-495-2	2.0			fic_1832_9478.txt-978-17	3.0	['fic_1847_2352.txt-2257-5', 'fic_1832_9478.txt-978-17', 'news_1994_606788.txt-495-2']		3
thump	fic_2006_51208.txt-18-20	fic_1967_10489.txt-6302-16	3.0			fic_1814_8564.txt-320-50	2.0	news_1994_606788.txt-495-2	4.0	['news_1994_606788.txt-495-2', 'fic_1967_10489.txt-6302-16', 'fic_1814_8564.txt-320-50']		3
thump	news_1995_601228.txt-59-16	mag_1998_401580.txt-134-9	4.0	fic_1978_10636.txt-13922-16	2.0			fic_1860_615.txt-2332-3	3.0	['mag_1998_401580.txt-134-9', 'fic_1860_615.txt-2332-3', 'fic_1978_10636.txt-13922-16']		3
