lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
rag	fic_1849_7216.txt-200-17	fic_1986_10739.txt-5977-19	3.0	fic_1845_7183.txt-2911-6	4.0			fic_1999_30071.txt-122-1	2.0	['fic_1845_7183.txt-2911-6', 'fic_1986_10739.txt-5977-19', 'fic_1999_30071.txt-122-1']		3
rag	nf_1847_747595.txt-241-22	mag_1855_566557.txt-206-51	3.0	fic_1823_7246.txt-4692-15	4.0	fic_1836_7052.txt-3737-12	2.0	fic_1963_10432.txt-315-3	1.0	['fic_1823_7246.txt-4692-15', 'mag_1855_566557.txt-206-51', 'fic_1836_7052.txt-3737-12', 'fic_1963_10432.txt-315-3']		4
rag	mag_1840_586512.txt-853-72	fic_2001_55625.txt-90-10	3.0	nf_1978_773805.txt-357-4	1.0	fic_1851_746.txt-9213-32	2.0			['fic_2001_55625.txt-90-10', 'fic_1851_746.txt-9213-32', 'nf_1978_773805.txt-357-4']		3
rag	mag_1835_554357.txt-300-24	mag_2002_427158.txt-31-18	2.0	fic_2005_32344.txt-225-2	1.0			fic_1970_14232.txt-94-14	4.0	['fic_1970_14232.txt-94-14', 'mag_2002_427158.txt-31-18', 'fic_2005_32344.txt-225-2']		3
rag	fic_1848_7906.txt-111-29	nf_1966_774281.txt-511-24	3.0	mag_1840_586512.txt-853-72	1.0	nf_1848_747893.txt-2275-26	2.0	fic_1982_780033.txt-2336-15	4.0	['fic_1982_780033.txt-2336-15', 'nf_1966_774281.txt-511-24', 'nf_1848_747893.txt-2275-26', 'mag_1840_586512.txt-853-72']		4
rag	fic_1856_5515.txt-1284-14	fic_1853_9069.txt-676-40	2.0	fic_2005_30412.txt-12-5	1.0	fic_1981_10681.txt-832-4	3.0	fic_1977_780161.txt-1520-8	4.0	['fic_1977_780161.txt-1520-8', 'fic_1981_10681.txt-832-4', 'fic_1853_9069.txt-676-40', 'fic_2005_30412.txt-12-5']		4
rag	fic_1853_9069.txt-676-40	mag_1839_586418.txt-95-5	1.0	fic_1963_10432.txt-350-4	2.0	fic_1842_8882.txt-1086-8	3.0	fic_1973_23896.txt-73-18	4.0	['fic_1973_23896.txt-73-18', 'fic_1842_8882.txt-1086-8', 'fic_1963_10432.txt-350-4', 'mag_1839_586418.txt-95-5']		4
rag	fic_1843_7208.txt-9818-5	fic_1849_7192.txt-6161-4	4.0	fic_1856_1281.txt-4033-64	3.0	fic_1842_7206.txt-2048-60	2.0	fic_2002_14169.txt-131-104	1.0	['fic_1849_7192.txt-6161-4', 'fic_1856_1281.txt-4033-64', 'fic_1842_7206.txt-2048-60', 'fic_2002_14169.txt-131-104']		4
rag	mag_1857_526498.txt-79-16	mag_1845_587497.txt-188-37	2.0			mag_1839_586418.txt-95-5	1.0	fic_2005_32344.txt-225-2	4.0	['fic_2005_32344.txt-225-2', 'mag_1845_587497.txt-188-37', 'mag_1839_586418.txt-95-5']		3
rag	fic_1854_8328.txt-3033-25	fic_1960_780071.txt-42-28	2.0	fic_1998_16027.txt-2817-13	3.0	fic_1834_7047.txt-438-30	4.0			['fic_1834_7047.txt-438-30', 'fic_1998_16027.txt-2817-13', 'fic_1960_780071.txt-42-28']		3
rag	mag_1840_586584.txt-140-47	fic_1839_8877.txt-142-20	4.0	fic_1991_53493.txt-523-18	2.0	nf_1821_747955.txt-233-0	3.0	fic_2001_55625.txt-90-10	1.0	['fic_1839_8877.txt-142-20', 'nf_1821_747955.txt-233-0', 'fic_1991_53493.txt-523-18', 'fic_2001_55625.txt-90-10']		4
rag	nf_1857_767292.txt-1611-8	mag_1975_479719.txt-346-12	4.0	mag_1839_586418.txt-95-5	2.0	fic_1999_30451.txt-68-3	3.0	fic_1963_10432.txt-350-4	1.0	['mag_1975_479719.txt-346-12', 'fic_1999_30451.txt-68-3', 'mag_1839_586418.txt-95-5', 'fic_1963_10432.txt-350-4']		4
rag	fic_1849_7192.txt-6161-4	mag_2002_427158.txt-31-18	2.0	fic_1995_53078.txt-281-6	1.0	fic_1981_10676.txt-2847-16	4.0	fic_1851_746.txt-9213-32	3.0	['fic_1981_10676.txt-2847-16', 'fic_1851_746.txt-9213-32', 'mag_2002_427158.txt-31-18', 'fic_1995_53078.txt-281-6']		4
rag	nf_1848_747893.txt-2275-26	fic_1848_7906.txt-111-29	2.0	fic_1973_16207.txt-1265-4	4.0	nf_1857_767292.txt-1611-8	1.0	mag_1845_587497.txt-188-37	3.0	['fic_1973_16207.txt-1265-4', 'mag_1845_587497.txt-188-37', 'fic_1848_7906.txt-111-29', 'nf_1857_767292.txt-1611-8']		4
rag	fic_1851_746.txt-9213-32	fic_1981_10676.txt-2847-16	3.0	mag_1835_554357.txt-300-24	2.0	mag_1845_587497.txt-188-37	4.0	fic_1962_10427.txt-5159-25	1.0	['mag_1845_587497.txt-188-37', 'fic_1981_10676.txt-2847-16', 'mag_1835_554357.txt-300-24', 'fic_1962_10427.txt-5159-25']		4
rag	fic_1856_1281.txt-5311-18	fic_2002_14169.txt-131-104	1.0			mag_1979_491636.txt-393-23	4.0	mag_1840_586512.txt-853-72	2.0	['mag_1979_491636.txt-393-23', 'mag_1840_586512.txt-853-72', 'fic_2002_14169.txt-131-104']		3
rag	fic_1854_9826.txt-2995-24	fic_1964_10452.txt-3134-2	3.0	fic_2007_52034.txt-772-7	2.0	fic_1849_5168.txt-697-54	4.0	fic_1993_1040060.txt-10919-2	1.0	['fic_1849_5168.txt-697-54', 'fic_1964_10452.txt-3134-2', 'fic_2007_52034.txt-772-7', 'fic_1993_1040060.txt-10919-2']		4
rag	fic_1828_7259.txt-660-46	mag_1839_586418.txt-113-40	2.0	nf_1978_773805.txt-368-12	1.0	fic_1981_780032.txt-3326-69	3.0	fic_1848_7193.txt-9888-11	4.0	['fic_1848_7193.txt-9888-11', 'fic_1981_780032.txt-3326-69', 'mag_1839_586418.txt-113-40', 'nf_1978_773805.txt-368-12']		4
rag	fic_1844_7189.txt-3024-9	mag_1845_587497.txt-188-37	4.0	nf_1852_752548.txt-2578-9	1.0	fic_2004_49215.txt-93-5	2.0	fic_1970_16380.txt-3506-10	3.0	['mag_1845_587497.txt-188-37', 'fic_1970_16380.txt-3506-10', 'fic_2004_49215.txt-93-5', 'nf_1852_752548.txt-2578-9']		4
rag	fic_1843_7208.txt-1235-45	fic_2005_32344.txt-225-2	2.0	nf_1978_773805.txt-357-4	1.0	fic_1853_3465.txt-1089-43	4.0	fic_1854_8328.txt-3033-25	3.0	['fic_1853_3465.txt-1089-43', 'fic_1854_8328.txt-3033-25', 'fic_2005_32344.txt-225-2', 'nf_1978_773805.txt-357-4']		4
rag	fic_1860_9168.txt-1744-29	mag_2002_427158.txt-31-18	4.0	fic_1828_7259.txt-660-46	3.0	fic_1976_10607.txt-9096-3	1.0	mag_1840_586512.txt-853-72	2.0	['mag_2002_427158.txt-31-18', 'fic_1828_7259.txt-660-46', 'mag_1840_586512.txt-853-72', 'fic_1976_10607.txt-9096-3']		4
rag	fic_1848_7193.txt-9888-11	mag_2002_427158.txt-31-18	3.0	mag_1839_586418.txt-113-40	2.0	fic_1981_780032.txt-3326-69	4.0	mag_1839_586418.txt-95-5	1.0	['fic_1981_780032.txt-3326-69', 'mag_2002_427158.txt-31-18', 'mag_1839_586418.txt-113-40', 'mag_1839_586418.txt-95-5']		4
rag	fic_1834_7047.txt-438-30	fic_1856_5515.txt-1284-14	3.0			fic_2004_28525.txt-81-26	2.0	fic_2007_52049.txt-249-14	4.0	['fic_2007_52049.txt-249-14', 'fic_1856_5515.txt-1284-14', 'fic_2004_28525.txt-81-26']		3
rag	nf_1852_752548.txt-2578-9	fic_1995_53078.txt-281-6	3.0	fic_1853_9069.txt-676-40	2.0	fic_1842_8882.txt-1086-8	4.0	fic_2005_29418.txt-164-23	1.0	['fic_1842_8882.txt-1086-8', 'fic_1995_53078.txt-281-6', 'fic_1853_9069.txt-676-40', 'fic_2005_29418.txt-164-23']		4
rag	nf_1859_748120.txt-2353-5			fic_1856_5515.txt-1683-24	4.0	mag_1975_479719.txt-346-12	2.0	fic_1970_16380.txt-3506-10	3.0	['fic_1856_5515.txt-1683-24', 'fic_1970_16380.txt-3506-10', 'mag_1975_479719.txt-346-12']		3
