lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
grain	fic_1843_7051.txt-65-69	mag_1972_251389.txt-5-41	1.0			news_1983_671261.txt-21-25	3.0	news_1982_668369.txt-78-19	2.0	['news_1983_671261.txt-21-25', 'news_1982_668369.txt-78-19', 'mag_1972_251389.txt-5-41']		3
grain	fic_1852_69.txt-673-32	fic_1840_7681.txt-690-26	2.0	fic_1853_9040.txt-415-9	4.0	fic_1855_9053.txt-7324-13	3.0	nf_1996_774086.txt-1832-8	1.0	['fic_1853_9040.txt-415-9', 'fic_1855_9053.txt-7324-13', 'fic_1840_7681.txt-690-26', 'nf_1996_774086.txt-1832-8']		4
grain	nf_1855_750257.txt-1133-40			mag_1972_251389.txt-5-41	3.0	mag_1981_432058.txt-389-11	2.0	nf_1853_748464.txt-945-8	4.0	['nf_1853_748464.txt-945-8', 'mag_1972_251389.txt-5-41', 'mag_1981_432058.txt-389-11']		3
grain	fic_1852_9232.txt-3311-22	mag_1972_251389.txt-5-41	2.0	fic_1995_39260.txt-119-3	3.0	nf_1855_750257.txt-717-46	1.0			['fic_1995_39260.txt-119-3', 'mag_1972_251389.txt-5-41', 'nf_1855_750257.txt-717-46']		3
grain	nf_1839_747507.txt-497-7	mag_1852_555753.txt-288-18	4.0	mag_1986_492576.txt-160-3	2.0	mag_1983_325599.txt-5-34	3.0	mag_1987_480750.txt-75-18	1.0	['mag_1852_555753.txt-288-18', 'mag_1983_325599.txt-5-34', 'mag_1986_492576.txt-160-3', 'mag_1987_480750.txt-75-18']		4
grain	mag_1838_554612.txt-2-20	nf_1839_747507.txt-497-7	2.0			nf_1832_771858.txt-179-12	3.0	nf_1973_774379.txt-1345-13	1.0	['nf_1832_771858.txt-179-12', 'nf_1839_747507.txt-497-7', 'nf_1973_774379.txt-1345-13']		3
grain	nf_1853_748464.txt-945-8	nf_1973_774379.txt-1345-13	1.0	fic_1854_9218.txt-3406-5	2.0			nf_1855_750257.txt-1133-40	4.0	['nf_1855_750257.txt-1133-40', 'fic_1854_9218.txt-3406-5', 'nf_1973_774379.txt-1345-13']		3
grain	fic_1855_7489.txt-298-14	fic_1853_9040.txt-415-9	2.0	mag_1832_564149.txt-248-32	4.0	nf_1961_774087.txt-123-3	3.0			['mag_1832_564149.txt-248-32', 'nf_1961_774087.txt-123-3', 'fic_1853_9040.txt-415-9']		3
grain	nf_1843_747536.txt-118-64			fic_2005_50150.txt-37-28	4.0	mag_1972_251389.txt-5-41	2.0	fic_1851_2538.txt-506-22	3.0	['fic_2005_50150.txt-37-28', 'fic_1851_2538.txt-506-22', 'mag_1972_251389.txt-5-41']		3
grain	fic_1840_7681.txt-690-26	fic_1852_69.txt-673-32	2.0	mag_1839_554700.txt-188-4	3.0	nf_1961_774087.txt-630-5	1.0	nf_1839_747507.txt-497-7	4.0	['nf_1839_747507.txt-497-7', 'mag_1839_554700.txt-188-4', 'fic_1852_69.txt-673-32', 'nf_1961_774087.txt-630-5']		4
grain	fic_1853_9040.txt-415-9	news_1995_641075.txt-111-9	3.0	mag_1852_555790.txt-561-11	1.0	nf_1833_747463.txt-2837-5	4.0	fic_1840_7681.txt-690-26	2.0	['nf_1833_747463.txt-2837-5', 'news_1995_641075.txt-111-9', 'fic_1840_7681.txt-690-26', 'mag_1852_555790.txt-561-11']		4
