identifier1	identifier2	annotator	judgment	comment	lemma	round
26120215_1948_02_08_01_248.tcf.xml-15-1	2532889X_1954-06-06_01_019.tcf.xml-3-20	annotator1	4.0	 	abgebrüht	3
silberer_traber_1883-107-21	davidis_kochbuch_1849-2355-12	annotator1	4.0	 	abgebrüht	3
26120215_1946_11_05_01_038.tcf.xml-10-60	2532889X_1962-07-13_01_039.tcf.xml-23-13	annotator1	4.0	 	abgebrüht	3
26120215_1972_05_07_01_184.tcf.xml-27-21	davidis_kochbuch_1879-4234-7	annotator1	1.0	 	abgebrüht	3
26120215_1955_10_16_02_013.tcf.xml-13-4	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator1	3.0	 	abgebrüht	3
2532889X_1954-06-06_01_019.tcf.xml-3-20	davidis_kochbuch_1879-2333-32	annotator1	2.0	 	abgebrüht	3
davidis_kochbuch_1849-2082-9	davidis_kochbuch_1879-2994-18	annotator1	4.0	 	abgebrüht	3
davidis_kochbuch_1849-3494-3	davidis_kochbuch_1879-2506-4	annotator1	4.0	 	abgebrüht	3
davidis_kochbuch_1849-2069-31	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator1	2.0	 	abgebrüht	3
2532889X_1947-07-13_02_047.tcf.xml-10-21	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	2.0	 	abgebrüht	3
26120215_1972_05_07_01_184.tcf.xml-27-21	26120215_1953_05_27_01_094.tcf.xml-4-9	annotator6	4.0	 	abgebrüht	3
26120215_1971_02_23_01_109.tcf.xml-10-13	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	2.0	 	abgebrüht	3
26120215_1949_10_29_01_046.tcf.xml-53-19	2532889X_1948-12-23_01_078.tcf.xml-2-92	annotator6	4.0	 	abgebrüht	3
26120215_1972_05_07_01_184.tcf.xml-27-21	2532889X_1956-02-18_01_107.tcf.xml-10-5	annotator6	4.0	 	abgebrüht	3
26120215_1963_02_10_01_145.tcf.xml-31-23	26120215_1953_01_17_01_130.tcf.xml-2-60	annotator6	3.0	 	abgebrüht	3
2532889X_1961-08-25_01_112.tcf.xml-31-1	26120215_1948_02_08_01_248.tcf.xml-15-1	annotator6	4.0	 	abgebrüht	3
26120215_1963_02_10_01_145.tcf.xml-31-23	26120215_1966_05_25_01_169.tcf.xml-16-4	annotator6	2.0	 	abgebrüht	3
26120215_1963_02_10_01_145.tcf.xml-31-23	2532889X_1958-05-24_01_026.tcf.xml-56-15	annotator6	2.0	 	abgebrüht	3
26120215_1948_02_08_01_248.tcf.xml-15-1	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	2.0	 	abgebrüht	3
2532889X_1951-06-24_01_118.tcf.xml-11-23	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	2.0	 	abgebrüht	3
2532889X_1947-07-13_02_047.tcf.xml-10-21	davidis_kochbuch_1879-2333-32	annotator6	1.0	 	abgebrüht	3
26120215_1971_11_02_01_173.tcf.xml-30-9	26120215_1972_05_07_01_184.tcf.xml-27-21	annotator6	4.0	 	abgebrüht	3
26120215_1946_12_21_01_040.tcf.xml-7-5	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	3.0	 	abgebrüht	3
davidis_kochbuch_1849-3625-6	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	4.0	 	abgebrüht	3
davidis_kochbuch_1879-597-37	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	4.0	 	abgebrüht	3
26120215_1979_03_01_01_078.tcf.xml-8-14	26120215_1956_02_05_02_127.tcf.xml-12-3	annotator6	4.0	 	abgebrüht	3
26120215_1985_02_23_01_462.tcf.xml-5-9	davidis_kochbuch_1879-3332-4	annotator6	4.0	 	abgebrüht	3
silberer_traber_1883-605-60	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	4.0	 	abgebrüht	3
2532889X_1947-07-06_01_083.tcf.xml-23-39	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	2.0	 	abgebrüht	3
26120215_1953_05_27_01_094.tcf.xml-4-9	26120215_1962_05_30_01_050.tcf.xml-22-4	annotator6	4.0	 	abgebrüht	3
26120215_1956_01_24_01_030.tcf.xml-11-4	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	2.0	 	abgebrüht	3
26120215_1957_03_12_01_174.tcf.xml-16-10	2532889X_1967-10-17_01_088.tcf.xml-28-5	annotator6	4.0	 	abgebrüht	3
2532889X_1956-06-24_01_161.tcf.xml-4-14	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator6	4.0	 	abgebrüht	3
26120215_1948_02_08_01_248.tcf.xml-15-1	26120215_1979_03_01_01_078.tcf.xml-8-14	annotator6	4.0	 	abgebrüht	3
silberer_traber_1883-605-60	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator3	3.0	 	abgebrüht	3
2532889X_1947-04-18_01_029.tcf.xml-13-1	26120215_1977_08_16_01_150.tcf.xml-28-11	annotator3	2.0	 	abgebrüht	3
2532889X_1965-06-16_01_189.tcf.xml-9-11	davidis_kochbuch_1849-4049-4	annotator3	2.0	 	abgebrüht	3
26120215_1948_02_08_01_248.tcf.xml-15-1	26120215_1979_03_01_01_078.tcf.xml-8-14	annotator3	4.0	 	abgebrüht	3
davidis_kochbuch_1849-2082-9	26120215_1958_12_24_01_169.tcf.xml-28-12	annotator3	2.0	 	abgebrüht	3
26120215_1957_03_12_01_174.tcf.xml-16-10	2532889X_1967-10-17_01_088.tcf.xml-28-5	annotator3	4.0	 	abgebrüht	3
26120215_1957_03_31_02_137.tcf.xml-25-41	2532889X_1961-09-02_01_130.tcf.xml-29-20	annotator3	4.0	 	abgebrüht	3
26120215_1971_02_23_01_109.tcf.xml-10-13	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator3	2.0	 	abgebrüht	3
26120215_1985_02_23_01_462.tcf.xml-5-9	2532889X_1949-07-09_01_048.tcf.xml-1-18	annotator3	0.0	Satz 2 unklar	abgebrüht	3
2532889X_1948-12-23_01_078.tcf.xml-2-92	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator3	2.0	 	abgebrüht	3
26120215_1972_05_07_01_184.tcf.xml-27-21	26120215_1953_05_27_01_094.tcf.xml-4-9	annotator3	4.0	 	abgebrüht	3
2532889X_1956-06-24_01_161.tcf.xml-4-14	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator3	4.0	 	abgebrüht	3
26120215_1957_03_31_02_137.tcf.xml-25-41	26120215_1948_02_08_01_248.tcf.xml-15-1	annotator3	4.0	 	abgebrüht	3
26120215_1953_05_27_01_094.tcf.xml-4-9	davidis_kochbuch_1879-591-25	annotator3	2.0	 	abgebrüht	3
26120215_1956_01_24_01_030.tcf.xml-11-4	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	2.0	 	abgebrüht	3
26120215_1977_04_09_01_064.tcf.xml-25-31	26120215_1971_11_02_01_173.tcf.xml-30-9	annotator5	4.0	 	abgebrüht	3
davidis_kochbuch_1849-3494-3	davidis_kochbuch_1879-2506-4	annotator5	4.0	 	abgebrüht	3
2532889X_1960-06-24_01_050.tcf.xml-54-5	2532889X_1948-12-23_01_078.tcf.xml-2-92	annotator5	3.0	 	abgebrüht	3
2532889X_1956-06-24_01_161.tcf.xml-4-14	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	2.0	 	abgebrüht	3
davidis_kochbuch_1879-753-17	davidis_kochbuch_1879-3868-23	annotator5	4.0	 	abgebrüht	3
26120215_1961_12_24_01_483.tcf.xml-31-38	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	2.0	 	abgebrüht	3
2532889X_1948-12-23_01_078.tcf.xml-2-92	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	2.0	 	abgebrüht	3
2532889X_1961-08-25_01_112.tcf.xml-31-1	26120215_1948_02_08_01_248.tcf.xml-15-1	annotator5	3.0	 	abgebrüht	3
26120215_1966_11_11_01_073.tcf.xml-81-3	26120215_1966_05_25_01_169.tcf.xml-16-4	annotator5	4.0	 	abgebrüht	3
2532889X_1952-11-23_01_046.tcf.xml-15-17	krafft_landwirthschaft03_1876-3285-18	annotator5	2.0	 	abgebrüht	3
26120215_1957_03_31_02_137.tcf.xml-25-41	2532889X_1961-09-02_01_130.tcf.xml-29-20	annotator5	4.0	 	abgebrüht	3
davidis_kochbuch_1879-597-37	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	2.0	 	abgebrüht	3
26120215_1962_06_09_01_398.tcf.xml-98-13	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	3.0	 	abgebrüht	3
davidis_kochbuch_1879-3696-8	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	3.0	 	abgebrüht	3
26120215_1972_12_10_01_152.tcf.xml-7-22	davidis_kochbuch_1879-591-25	annotator5	2.0	 	abgebrüht	3
davidis_kochbuch_1849-2082-9	davidis_kochbuch_1879-2994-18	annotator5	4.0	 	abgebrüht	3
davidis_kochbuch_1849-3498-5	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	3.0	 	abgebrüht	3
26120215_1966_11_11_01_073.tcf.xml-81-3	2532889X_1990-08-03_01_044.tcf.xml-3-14	annotator5	3.0	 	abgebrüht	3
26120215_1953_05_27_01_094.tcf.xml-4-9	26120215_1962_05_30_01_050.tcf.xml-22-4	annotator5	4.0	 	abgebrüht	3
davidis_kochbuch_1849-2069-31	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	3.0	 	abgebrüht	3
davidis_kochbuch_1849-2082-9	26120215_1958_12_24_01_169.tcf.xml-28-12	annotator5	2.0	 	abgebrüht	3
26120215_1946_12_21_01_040.tcf.xml-7-5	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator5	2.0	 	abgebrüht	3
26120215_1963_02_10_01_145.tcf.xml-31-23	2532889X_1961-06-03_01_032.tcf.xml-46-13	annotator5	2.0	 	abgebrüht	3
2532889X_1960-06-24_01_050.tcf.xml-54-5	2532889X_1948-12-23_01_078.tcf.xml-2-92	annotator4	4.0	 	abgebrüht	3
26120215_1956_02_05_02_127.tcf.xml-12-3	26120215_1989_04_28_01_171.tcf.xml-2-7	annotator4	4.0	 	abgebrüht	3
26120215_1956_05_16_01_186.tcf.xml-64-5	davidis_kochbuch_1879-591-25	annotator4	2.0	 	abgebrüht	3
26120215_1957_03_31_02_137.tcf.xml-25-41	26120215_1948_02_08_01_248.tcf.xml-15-1	annotator4	4.0	 	abgebrüht	3
2532889X_1947-07-13_02_047.tcf.xml-10-21	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	1.0	 	abgebrüht	3
davidis_kochbuch_1849-2034-12	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	4.0	 	abgebrüht	3
davidis_kochbuch_1849-5613-22	davidis_kochbuch_1879-520-49	annotator4	4.0	 	abgebrüht	3
2532889X_1960-06-24_01_050.tcf.xml-54-5	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	1.0	 	abgebrüht	3
26120215_1957_03_12_01_174.tcf.xml-16-10	2532889X_1967-10-17_01_088.tcf.xml-28-5	annotator4	4.0	 	abgebrüht	3
26120215_1971_11_02_01_173.tcf.xml-30-9	26120215_1972_05_07_01_184.tcf.xml-27-21	annotator4	4.0	 	abgebrüht	3
2532889X_1947-07-06_01_083.tcf.xml-23-39	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	1.0	 	abgebrüht	3
davidis_kochbuch_1849-4797-34	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	4.0	 	abgebrüht	3
26120215_1966_11_11_01_073.tcf.xml-81-3	26120215_1966_05_25_01_169.tcf.xml-16-4	annotator4	4.0	 	abgebrüht	3
2532889X_1951-06-24_01_118.tcf.xml-11-23	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	1.0	 	abgebrüht	3
26120215_1963_02_10_01_145.tcf.xml-31-23	26120215_1952_06_05_01_017.tcf.xml-48-4	annotator4	1.0	 	abgebrüht	3
26120215_1953_05_27_01_094.tcf.xml-4-9	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	1.0	 	abgebrüht	3
toennies_gemeinschaft_1887-2092-149	26120215_1967_06_28_01_098.tcf.xml-46-9	annotator4	4.0	 	abgebrüht	3
26120215_1946_11_05_01_038.tcf.xml-10-60	2532889X_1962-07-13_01_039.tcf.xml-23-13	annotator4	4.0	 	abgebrüht	3
26120215_1977_04_09_01_064.tcf.xml-25-31	26120215_1971_11_02_01_173.tcf.xml-30-9	annotator4	4.0	 	abgebrüht	3
davidis_kochbuch_1849-3625-6	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	4.0	 	abgebrüht	3
26120215_1972_12_10_01_152.tcf.xml-7-22	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator4	1.0	 	abgebrüht	3
26120215_1963_02_10_01_145.tcf.xml-31-23	davidis_kochbuch_1849-6071-10	annotator4	4.0	 	abgebrüht	3
26120215_1972_05_07_01_184.tcf.xml-27-21	2532889X_1956-02-18_01_107.tcf.xml-10-5	annotator4	4.0	 	abgebrüht	3
davidis_kochbuch_1849-4797-34	davidis_kochbuch_1879-3332-4	annotator2	4.0	 	abgebrüht	2
platen_oedipus_1829-1032-10	2532889X_1963-03-21_01_008.tcf.xml-8-12	annotator2	4.0	 	abgebrüht	2
26120215_1957_10_30_01_131.tcf.xml-30-19	2532889X_1957-02-17_01_113.tcf.xml-35-17	annotator2	2.0	 	abgebrüht	2
2532889X_1956-12-01_01_149.tcf.xml-5-71	davidis_kochbuch_1849-2062-61	annotator2	2.0	 	abgebrüht	2
26120215_1989_04_28_01_171.tcf.xml-2-7	26120215_1977_04_09_01_064.tcf.xml-25-31	annotator2	4.0	 	abgebrüht	2
26120215_1971_02_23_01_109.tcf.xml-10-13	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator2	2.0	 	abgebrüht	2
26120215_1971_02_23_01_109.tcf.xml-10-13	davidis_kochbuch_1879-5545-9	annotator2	0.0	 	abgebrüht	2
davidis_kochbuch_1849-3494-3	26120215_1971_11_02_01_173.tcf.xml-30-9	annotator2	0.0	 	abgebrüht	2
26120215_1953_06_10_01_018.tcf.xml-131-19	2532889X_1957-02-17_01_113.tcf.xml-35-17	annotator2	2.0	 	abgebrüht	2
davidis_kochbuch_1879-4195-4	davidis_kochbuch_1849-2034-12	annotator2	4.0	 	abgebrüht	2
26120215_1948_03_02_01_049.tcf.xml-5-3	26120215_1950_04_07_01_018.tcf.xml-3-23	annotator2	3.0	 	abgebrüht	2
davidis_kochbuch_1879-3321-3	silberer_traber_1883-605-60	annotator2	4.0	 	abgebrüht	2
davidis_kochbuch_1879-753-17	2532889X_1963-12-14_01_038.tcf.xml-22-3	annotator2	2.0	 	abgebrüht	2
davidis_kochbuch_1879-3146-3	2532889X_1957-02-17_01_113.tcf.xml-35-17	annotator2	4.0	 	abgebrüht	2
brehm_thierleben01_1864-3282-21	davidis_kochbuch_1879-5545-9	annotator2	4.0	 	abgebrüht	2
davidis_kochbuch_1849-2221-8	davidis_kochbuch_1879-3332-4	annotator2	4.0	 	abgebrüht	2
26120215_1946_12_21_01_040.tcf.xml-7-5	2532889X_1963-12-14_01_038.tcf.xml-22-3	annotator2	4.0	 	abgebrüht	2
26120215_1972_05_07_01_184.tcf.xml-27-21	davidis_kochbuch_1849-2062-61	annotator2	2.0	 	abgebrüht	2
26120215_1963_07_09_01_005.tcf.xml-2-27	davidis_kochbuch_1879-5545-9	annotator2	2.0	 	abgebrüht	2
26120215_1952_10_16_01_189.tcf.xml-12-3	2532889X_1963-03-21_01_008.tcf.xml-8-12	annotator2	4.0	 	abgebrüht	2
davidis_kochbuch_1879-753-17	davidis_kochbuch_1879-5545-9	annotator2	4.0	 	abgebrüht	2
26120215_1963_07_09_01_005.tcf.xml-2-27	26120215_1966_05_25_01_169.tcf.xml-16-4	annotator2	4.0	 	abgebrüht	2
26120215_1947_05_06_01_050.tcf.xml-83-22	davidis_kochbuch_1879-5545-9	annotator2	2.0	 	abgebrüht	2
davidis_kochbuch_1879-3696-8	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator2	3.0	 	abgebrüht	2
brehm_thierleben01_1864-3282-21	26120215_1971_11_02_01_173.tcf.xml-30-9	annotator2	2.0	 	abgebrüht	2
davidis_kochbuch_1849-3482-6	26120215_1966_05_25_01_169.tcf.xml-16-4	annotator2	2.0	 	abgebrüht	2
26120215_1956_05_16_01_186.tcf.xml-64-5	davidis_kochbuch_1879-3332-4	annotator2	2.0	 	abgebrüht	2
davidis_kochbuch_1879-902-7	silberer_traber_1883-605-60	annotator2	4.0	 	abgebrüht	2
polenz_buettnerbauer_1895-5416-11	26120215_1977_04_09_01_064.tcf.xml-25-31	annotator2	4.0	 	abgebrüht	2
davidis_kochbuch_1879-2994-18	davidis_kochbuch_1849-2034-12	annotator2	4.0	 	abgebrüht	2
davidis_kochbuch_1849-5613-22	2532889X_1957-02-17_01_113.tcf.xml-35-17	annotator2	4.0	 	abgebrüht	2
davidis_kochbuch_1879-753-17	davidis_kochbuch_1849-2034-12	annotator2	0.0	 	abgebrüht	2
26120215_1952_06_05_01_017.tcf.xml-48-4	davidis_kochbuch_1849-2062-61	annotator2	0.0	 	abgebrüht	2
2532889X_1959-04-28_01_013.tcf.xml-1-26	davidis_kochbuch_1849-2034-12	annotator2	0.0	 	abgebrüht	2
2532889X_1947-10-04_01_046.tcf.xml-35-9	davidis_kochbuch_1849-2062-61	annotator2	2.0	 	abgebrüht	2
2532889X_1956-02-05_01_105.tcf.xml-67-9	silberer_traber_1883-605-60	annotator2	2.0	 	abgebrüht	2
davidis_kochbuch_1849-4049-4	silberer_traber_1883-605-60	annotator2	4.0	 	abgebrüht	2
wedekind_erdgeist_1895-2727-9	brehm_thierleben06_1869-15516-1	annotator2	0.0	 	abgebrüht	2
2532889X_1956-11-11_01_073.tcf.xml-9-11	davidis_kochbuch_1849-2034-12	annotator2	0.0	 	abgebrüht	2
2532889X_1961-09-09_01_018.tcf.xml-5-12	2532889X_1963-12-14_01_038.tcf.xml-22-3	annotator2	4.0	 	abgebrüht	2
2532889X_1948-12-23_01_078.tcf.xml-2-92	davidis_kochbuch_1879-3332-4	annotator2	0.0	 	abgebrüht	2
26120215_1961_12_24_01_483.tcf.xml-31-38	26120215_1963_02_10_01_145.tcf.xml-31-23	annotator2	0.0	 	abgebrüht	2
davidis_kochbuch_1879-2333-32	brehm_thierleben06_1869-15516-1	annotator2	4.0	 	abgebrüht	2
davidis_kochbuch_1879-7229-4	26120215_1971_11_02_01_173.tcf.xml-30-9	annotator2	2.0	 	abgebrüht	2
26120215_1954_04_22_01_173.tcf.xml-23-3	brehm_thierleben06_1869-15516-1	annotator2	2.0	 	abgebrüht	2
26120215_1977_08_16_01_150.tcf.xml-28-11	2532889X_1952-11-23_01_046.tcf.xml-15-17	annotator2	2.0	 	abgebrüht	2
davidis_kochbuch_1879-614-11	davidis_kochbuch_1879-5545-9	annotator2	0.0	 	abgebrüht	2
26120215_1953_05_27_01_094.tcf.xml-4-9	davidis_kochbuch_1849-2062-61	annotator2	2.0	 	abgebrüht	2
