lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
verbauen	lehnert_seehaefen01_1891-6206-24	26120215_1983_07_02_01_205.tcf.xml-20-13	3.0	2532889X_1986-01-11_01_104.tcf.xml-18-31	1.0	erbkam_tagebuch03_1844-270-13	4.0	2532889X_1978-08-26_01_085.tcf.xml-25-15	2.0	['erbkam_tagebuch03_1844-270-13', '26120215_1983_07_02_01_205.tcf.xml-20-13', '2532889X_1978-08-26_01_085.tcf.xml-25-15', '2532889X_1986-01-11_01_104.tcf.xml-18-31']		4
verbauen	fontane_brandenburg01_1862-1647-10			menzel_literatur01_1828-1481-41	1.0	pueckler_briefe03_1831-457-17	2.0	wilamowitz_aristoteles01_1893-1257-25	3.0	['wilamowitz_aristoteles01_1893-1257-25', 'pueckler_briefe03_1831-457-17', 'menzel_literatur01_1828-1481-41']		3
verbauen	hug_familie_1896-2797-17	2532889X_1962-01-19_01_048.tcf.xml-109-25	2.0	scheffel_ekkehard_1855-5687-14	4.0	26120215_1976_10_16_01_084.tcf.xml-46-18	1.0	seume_syrakus_1803-3164-12	3.0	['scheffel_ekkehard_1855-5687-14', 'seume_syrakus_1803-3164-12', '2532889X_1962-01-19_01_048.tcf.xml-109-25', '26120215_1976_10_16_01_084.tcf.xml-46-18']		4
verbauen	hug_familie_1896-2798-19	2532889X_1961-01-23_01_045.tcf.xml-9-9	4.0	burckhardt_cicerone_1855-3805-7	2.0	wanderley_bauconstructionslehre01_1877-1615-66	1.0	menzel_literatur01_1828-991-63	3.0	['2532889X_1961-01-23_01_045.tcf.xml-9-9', 'menzel_literatur01_1828-991-63', 'burckhardt_cicerone_1855-3805-7', 'wanderley_bauconstructionslehre01_1877-1615-66']		4
verbauen	grimm_odenwald_1843-772-30	wilamowitz_aristoteles01_1893-1257-25	3.0	berlepsch_alpen_1861-1899-22	1.0	brehm_thierleben04_1867-19541-39	4.0	2532889X_1954-06-06_01_058.tcf.xml-30-43	2.0	['brehm_thierleben04_1867-19541-39', 'wilamowitz_aristoteles01_1893-1257-25', '2532889X_1954-06-06_01_058.tcf.xml-30-43', 'berlepsch_alpen_1861-1899-22']		4
verbauen	burckhardt_cicerone_1855-3805-7	erbkam_tagebuch01_1842-2148-15	1.0	2532889X_1964-09-02_01_031.tcf.xml-375-31	3.0	2532889X_1961-11-18_01_095.tcf.xml-16-9	4.0	jhering_recht0201_1854-1570-10	2.0	['2532889X_1961-11-18_01_095.tcf.xml-16-9', '2532889X_1964-09-02_01_031.tcf.xml-375-31', 'jhering_recht0201_1854-1570-10', 'erbkam_tagebuch01_1842-2148-15']		4
verbauen	burckhardt_cicerone_1855-2153-6	burckhardt_cicerone_1855-5496-5	4.0	huber_reisejournal_1811-1322-16	3.0	26120215_1971_02_17_01_098.tcf.xml-44-26	2.0	26120215_1976_10_16_01_084.tcf.xml-46-18	1.0	['burckhardt_cicerone_1855-5496-5', 'huber_reisejournal_1811-1322-16', '26120215_1971_02_17_01_098.tcf.xml-44-26', '26120215_1976_10_16_01_084.tcf.xml-46-18']		4
verbauen	erbkam_tagebuch03_1844-1768-32	raabe_akten_1896-1533-31	2.0	26120215_1983_07_02_01_205.tcf.xml-20-13	3.0	berlepsch_alpen_1861-1899-22	4.0	2532889X_1986-02-19_01_172.tcf.xml-16-34	1.0	['berlepsch_alpen_1861-1899-22', '26120215_1983_07_02_01_205.tcf.xml-20-13', 'raabe_akten_1896-1533-31', '2532889X_1986-02-19_01_172.tcf.xml-16-34']		4
verbauen	wilamowitz_aristoteles01_1893-1257-25	huber_reisejournal_1811-1322-16	3.0	raabe_akten_1896-1533-18	4.0	2532889X_1955-07-17_01_019.tcf.xml-32-14	1.0	2532889X_1975-04-09_01_052.tcf.xml-12-31	2.0	['raabe_akten_1896-1533-18', 'huber_reisejournal_1811-1322-16', '2532889X_1975-04-09_01_052.tcf.xml-12-31', '2532889X_1955-07-17_01_019.tcf.xml-32-14']		4
verbauen	burckhardt_cicerone_1855-2765-14	rueckert_brahmane02_1837-766-10	2.0	kretzer_timpe_1888-1174-6	3.0	wilamowitz_aristoteles01_1893-1257-25	4.0			['wilamowitz_aristoteles01_1893-1257-25', 'kretzer_timpe_1888-1174-6', 'rueckert_brahmane02_1837-766-10']		3
