lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
twist	fic_1860_9165.txt-1649-9	nf_1855_747674.txt-451-9	3.0	fic_1823_7213.txt-703-26	1.0	nf_1982_773998.txt-376-16	4.0	fic_1848_7009.txt-4137-35	2.0	['nf_1982_773998.txt-376-16', 'nf_1855_747674.txt-451-9', 'fic_1848_7009.txt-4137-35', 'fic_1823_7213.txt-703-26']		4
twist	fic_1845_7103.txt-1406-17	fic_1993_25010.txt-3586-24	1.0	nf_1844_747892.txt-136-21	4.0	mag_2004_394945.txt-12-4	2.0	news_1997_610581.txt-53-4	3.0	['nf_1844_747892.txt-136-21', 'news_1997_610581.txt-53-4', 'mag_2004_394945.txt-12-4', 'fic_1993_25010.txt-3586-24']		4
twist	nf_1855_750257.txt-948-64	fic_1845_7162.txt-2071-19	4.0			fic_1845_7103.txt-1406-17	3.0	nf_1827_747521.txt-840-21	2.0	['fic_1845_7162.txt-2071-19', 'fic_1845_7103.txt-1406-17', 'nf_1827_747521.txt-840-21']		3
twist	nf_1859_749190.txt-550-6	fic_1840_7681.txt-1992-35	4.0	fic_1859_9220.txt-4102-44	2.0	fic_1839_7011.txt-254-12	3.0	mag_2007_389994.txt-60-31	1.0	['fic_1840_7681.txt-1992-35', 'fic_1839_7011.txt-254-12', 'fic_1859_9220.txt-4102-44', 'mag_2007_389994.txt-60-31']		4
twist	fic_1834_8947.txt-2024-13	fic_1823_7213.txt-703-26	1.0	fic_2009_36961.txt-181-4	3.0	fic_1855_9773.txt-1608-9	4.0	fic_1994_41224.txt-249-6	2.0	['fic_1855_9773.txt-1608-9', 'fic_2009_36961.txt-181-4', 'fic_1994_41224.txt-249-6', 'fic_1823_7213.txt-703-26']		4
twist	mag_1843_555146.txt-498-35	fic_1834_7047.txt-1090-58	2.0	fic_2003_29944.txt-53-10	1.0	nf_1835_747966.txt-690-8	4.0	mag_2007_389994.txt-60-31	3.0	['nf_1835_747966.txt-690-8', 'mag_2007_389994.txt-60-31', 'fic_1834_7047.txt-1090-58', 'fic_2003_29944.txt-53-10']		4
twist	fic_1843_7208.txt-7787-16	fic_1847_2352.txt-2533-11	2.0	mag_1993_135889.txt-43-10	1.0	nf_1827_747521.txt-859-41	3.0	fic_1860_9165.txt-1649-9	4.0	['fic_1860_9165.txt-1649-9', 'nf_1827_747521.txt-859-41', 'fic_1847_2352.txt-2533-11', 'mag_1993_135889.txt-43-10']		4
twist	fic_1855_604.txt-1903-14	fic_2009_36961.txt-181-4	4.0	fic_1845_7170.txt-1583-10	3.0	fic_1824_7279.txt-968-62	2.0	fic_1847_2352.txt-771-30	1.0	['fic_2009_36961.txt-181-4', 'fic_1845_7170.txt-1583-10', 'fic_1824_7279.txt-968-62', 'fic_1847_2352.txt-771-30']		4
twist	fic_1827_8772.txt-128-9	fic_1859_9220.txt-4102-44	2.0			fic_1856_9852.txt-1753-8	4.0	fic_1995_39237.txt-68-4	3.0	['fic_1856_9852.txt-1753-8', 'fic_1995_39237.txt-68-4', 'fic_1859_9220.txt-4102-44']		3
twist	fic_1851_3300.txt-3435-25	fic_1962_10417.txt-7726-22	3.0	nf_1832_771858.txt-209-6	1.0	news_1998_626742.txt-36-23	2.0	fic_1859_9220.txt-4102-44	4.0	['fic_1859_9220.txt-4102-44', 'fic_1962_10417.txt-7726-22', 'news_1998_626742.txt-36-23', 'nf_1832_771858.txt-209-6']		4
twist	fic_1859_2764.txt-150-24	nf_1859_749190.txt-558-29	4.0	nf_1827_747521.txt-859-41	2.0	fic_1834_7047.txt-1090-58	3.0			['nf_1859_749190.txt-558-29', 'fic_1834_7047.txt-1090-58', 'nf_1827_747521.txt-859-41']		3
twist	fic_1856_2470.txt-3106-5	fic_1834_7047.txt-1090-58	3.0			news_1998_626742.txt-36-23	2.0	mag_1824_553556.txt-303-26	1.0	['fic_1834_7047.txt-1090-58', 'news_1998_626742.txt-36-23', 'mag_1824_553556.txt-303-26']		3
twist	mag_1858_526619.txt-26-47	fic_1994_41224.txt-249-6	4.0			fic_1842_7206.txt-1247-16	2.0	mag_1994_425706.txt-129-11	3.0	['fic_1994_41224.txt-249-6', 'mag_1994_425706.txt-129-11', 'fic_1842_7206.txt-1247-16']		3
twist	fic_1855_604.txt-2914-22	fic_2009_36870.txt-57-23	3.0	fic_1962_10417.txt-7726-22	1.0			fic_2009_36961.txt-181-4	2.0	['fic_2009_36870.txt-57-23', 'fic_2009_36961.txt-181-4', 'fic_1962_10417.txt-7726-22']		3
twist	nf_1847_750187.txt-553-19	fic_1839_7011.txt-254-12	1.0	fic_1851_3300.txt-3055-12	3.0	fic_1994_41224.txt-249-6	2.0	fic_1810_8694.txt-1521-11	4.0	['fic_1810_8694.txt-1521-11', 'fic_1851_3300.txt-3055-12', 'fic_1994_41224.txt-249-6', 'fic_1839_7011.txt-254-12']		4
twist	fic_1840_7681.txt-1992-35	nf_1835_747966.txt-690-8	3.0	fic_1855_604.txt-2207-10	1.0	fic_1823_7213.txt-1296-19	4.0	mag_1993_135889.txt-43-10	2.0	['fic_1823_7213.txt-1296-19', 'nf_1835_747966.txt-690-8', 'mag_1993_135889.txt-43-10', 'fic_1855_604.txt-2207-10']		4
twist	mag_1824_553556.txt-303-26	fic_1827_7169.txt-1700-99	2.0	fic_1847_2352.txt-771-30	3.0	fic_1823_7213.txt-703-26	1.0	fic_1990_14132.txt-719-10	4.0	['fic_1990_14132.txt-719-10', 'fic_1847_2352.txt-771-30', 'fic_1827_7169.txt-1700-99', 'fic_1823_7213.txt-703-26']		4
twist	fic_1834_7047.txt-1521-36	fic_1846_7136.txt-1588-42	3.0	fic_1834_7047.txt-1090-58	4.0			mag_1960_246914.txt-5-27	2.0	['fic_1834_7047.txt-1090-58', 'fic_1846_7136.txt-1588-42', 'mag_1960_246914.txt-5-27']		3
twist	fic_1827_7169.txt-1700-99	mag_1824_553556.txt-303-26	2.0			fic_1823_7246.txt-5821-1	3.0	fic_2009_36961.txt-181-4	1.0	['fic_1823_7246.txt-5821-1', 'mag_1824_553556.txt-303-26', 'fic_2009_36961.txt-181-4']		3
twist	fic_1855_9773.txt-271-19	nf_1835_747966.txt-690-8	3.0	fic_1976_780103.txt-582-7	2.0	news_1998_626742.txt-36-23	1.0			['nf_1835_747966.txt-690-8', 'fic_1976_780103.txt-582-7', 'news_1998_626742.txt-36-23']		3
twist	fic_1810_8694.txt-1521-11	fic_1834_7047.txt-1489-39	3.0	nf_1847_750187.txt-553-19	4.0	mag_1843_555146.txt-498-35	1.0	fic_1834_7047.txt-1090-58	2.0	['nf_1847_750187.txt-553-19', 'fic_1834_7047.txt-1489-39', 'fic_1834_7047.txt-1090-58', 'mag_1843_555146.txt-498-35']		4
