identifier1	identifier2	annotator	judgment	comment	lemma	round
mag_1997_387750.txt-27-14	nf_1845_747909.txt-697-30	annotator2	4.0	 	gas_nn	3
mag_1996_427215.txt-156-1	nf_1973_773651.txt-803-20	annotator2	4.0	 	gas_nn	3
fic_2002_29934.txt-464-10	mag_1996_427215.txt-156-1	annotator2	3.0	 	gas_nn	3
nf_1843_752682.txt-213-40	fic_1855_604.txt-4397-20	annotator2	4.0	 	gas_nn	3
fic_2006_51373.txt-751-10	nf_1997_773513.txt-409-18	annotator2	2.0	 	gas_nn	3
nf_1845_747909.txt-872-27	nf_1845_747928.txt-906-7	annotator2	4.0	 	gas_nn	3
nf_1973_773651.txt-803-20	news_1980_734527.txt-36-24	annotator2	2.0	 	gas_nn	3
mag_1996_427215.txt-156-1	mag_1980_480186.txt-111-27	annotator2	4.0	 	gas_nn	3
fic_1992_40319.txt-74-22	fic_1994_41378.txt-603-11	annotator2	2.0	 	gas_nn	3
nf_1844_755204.txt-629-14	mag_1846_555416.txt-42-18	annotator2	4.0	 	gas_nn	3
nf_1848_747893.txt-3135-42	news_1998_615340.txt-63-35	annotator2	3.0	 	gas_nn	3
nf_1843_752682.txt-207-28	fic_2004_49256.txt-152-8	annotator6	2.0	 	gas_nn	3
mag_1996_427215.txt-156-1	nf_1973_773651.txt-803-20	annotator6	4.0	 	gas_nn	3
fic_1992_40319.txt-74-22	nf_1853_748464.txt-606-21	annotator6	3.0	 	gas_nn	3
mag_1969_431778.txt-69-25	nf_1845_747909.txt-1197-14	annotator6	3.0	 	gas_nn	3
nf_1843_752682.txt-209-1	mag_2006_397910.txt-95-18	annotator6	1.0	 	gas_nn	3
mag_1996_427215.txt-156-1	fic_1994_41378.txt-603-11	annotator6	1.0	 	gas_nn	3
mag_1992_395995.txt-193-16	fic_2006_51373.txt-751-10	annotator6	1.0	 	gas_nn	3
nf_1855_754781.txt-497-17	news_2005_608686.txt-4-27	annotator6	3.0	 	gas_nn	3
nf_1845_747909.txt-872-27	nf_1845_747928.txt-906-7	annotator6	3.0	 	gas_nn	3
fic_1969_13728.txt-103-20	nf_1848_747893.txt-3400-18	annotator6	3.0	 	gas_nn	3
news_1962_722833.txt-43-7	fic_2000_38623.txt-171-16	annotator6	3.0	 	gas_nn	3
mag_2005_378206.txt-13-11	nf_1844_755204.txt-629-14	annotator6	1.0	 	gas_nn	3
nf_2007_747179.txt-166-2	mag_1991_343755.txt-1-30	annotator6	3.0	 	gas_nn	3
news_2001_627694.txt-1287-11	mag_1840_554766.txt-186-1	annotator6	4.0	 	gas_nn	3
nf_1853_747976.txt-2095-28	nf_1844_755204.txt-1034-27	annotator6	3.0	 	gas_nn	3
mag_1972_283193.txt-2-3	mag_1840_554766.txt-186-1	annotator6	3.0	 	gas_nn	3
fic_1849_5295.txt-1061-48	fic_1836_7053.txt-407-9	annotator6	2.0	 	gas_nn	3
nf_1844_755204.txt-629-14	nf_2007_747179.txt-166-2	annotator5	2.0	 	gas_nn	3
fic_1992_40319.txt-74-22	fic_1994_41378.txt-603-11	annotator5	2.0	 	gas_nn	3
news_2006_629412.txt-15-31	news_1998_615340.txt-65-10	annotator5	2.0	 	gas_nn	3
nf_1844_755204.txt-629-14	news_2005_608686.txt-4-27	annotator5	2.0	 	gas_nn	3
nf_1844_755204.txt-629-14	mag_1846_555416.txt-42-18	annotator5	2.0	 	gas_nn	3
mag_1992_395995.txt-193-16	fic_2006_51373.txt-751-10	annotator5	2.0	 	gas_nn	3
news_1998_615340.txt-65-10	fic_2002_29934.txt-464-10	annotator5	3.0	 	gas_nn	3
mag_1996_427215.txt-156-1	fic_1994_41378.txt-603-11	annotator5	2.0	 	gas_nn	3
fic_1962_10420.txt-974-17	nf_1835_748008.txt-2676-25	annotator5	3.0	 	gas_nn	3
news_2006_629412.txt-15-31	mag_1996_427215.txt-156-1	annotator5	2.0	 	gas_nn	3
nf_1848_747893.txt-3400-18	nf_1983_773835.txt-232-20	annotator0	4.0	 	gas_nn	3
fic_1994_41378.txt-603-11	news_2006_629412.txt-15-31	annotator0	2.0	 	gas_nn	3
nf_1844_755204.txt-629-14	nf_2007_747179.txt-166-2	annotator0	3.0	 	gas_nn	3
nf_1843_752682.txt-207-28	fic_2004_49256.txt-152-8	annotator0	4.0	 	gas_nn	3
fic_1839_7023.txt-797-19	mag_1846_555416.txt-23-26	annotator0	3.0	 	gas_nn	3
nf_1843_752682.txt-213-40	news_2006_629412.txt-15-31	annotator0	4.0	 	gas_nn	3
nf_1853_747976.txt-2095-28	nf_1844_755204.txt-1034-27	annotator0	3.0	 	gas_nn	3
nf_1853_748464.txt-799-9	nf_2007_747179.txt-166-2	annotator0	3.0	 	gas_nn	3
mag_1834_554283.txt-211-22	fic_1992_40319.txt-74-22	annotator0	4.0	 	gas_nn	3
fic_1986_16370.txt-2599-12	mag_1834_554283.txt-221-9	annotator0	3.0	 	gas_nn	3
nf_1963_774282.txt-151-16	fic_1858_1282.txt-2667-13	annotator0	4.0	 	gas_nn	3
fic_1993_25005.txt-3697-26	fic_1839_7023.txt-797-19	annotator2	3.0	both are petrol	gas_nn	2
news_2006_629433.txt-12-9	mag_1835_554331.txt-58-8	annotator2	4.0	 	gas_nn	2
fic_1980_13973.txt-1643-11	news_2005_608686.txt-4-27	annotator2	4.0	 	gas_nn	2
mag_2006_384782.txt-3-32	nf_1843_752682.txt-216-4	annotator2	3.0	 	gas_nn	2
nf_1837_747882.txt-2878-5	mag_1835_554331.txt-58-8	annotator2	4.0	 	gas_nn	2
