lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
attack	fic_1833_7239.txt-1694-15	nf_1845_747928.txt-826-66	2.0	news_1991_612479.txt-40-20	3.0			fic_1838_7086.txt-2732-33	4.0	['fic_1838_7086.txt-2732-33', 'news_1991_612479.txt-40-20', 'nf_1845_747928.txt-826-66']		3
attack	fic_1853_9142.txt-2686-17	news_1982_671107.txt-19-96	2.0	fic_2009_36778.txt-461-18	3.0	fic_2002_30623.txt-303-9	4.0			['fic_2002_30623.txt-303-9', 'fic_2009_36778.txt-461-18', 'news_1982_671107.txt-19-96']		3
attack	mag_1828_553929.txt-364-34	news_1972_729986.txt-6-2	4.0	mag_1980_296744.txt-5-30	3.0			nf_2004_775819.txt-7-21	2.0	['news_1972_729986.txt-6-2', 'mag_1980_296744.txt-5-30', 'nf_2004_775819.txt-7-21']		3
attack	fic_1848_7009.txt-1181-32	mag_2007_387325.txt-12-20	2.0	fic_2009_36778.txt-461-18	3.0			mag_1838_586203.txt-253-10	4.0	['mag_1838_586203.txt-253-10', 'fic_2009_36778.txt-461-18', 'mag_2007_387325.txt-12-20']		3
attack	news_1994_606745.txt-26-26	nf_1841_762742.txt-1051-5	4.0	news_1968_727226.txt-22-9	3.0	fic_1853_9142.txt-2686-17	2.0			['nf_1841_762742.txt-1051-5', 'news_1968_727226.txt-22-9', 'fic_1853_9142.txt-2686-17']		3
ball	fic_1839_7088.txt-3560-5	fic_2009_36543.txt-144-3	3.0			fic_1823_7242.txt-4039-10	4.0	fic_1823_7214.txt-685-52	1.0	['fic_1823_7242.txt-4039-10', 'fic_2009_36543.txt-144-3', 'fic_1823_7214.txt-685-52']		3
ball	mag_1835_554348.txt-508-19	fic_1848_1279.txt-533-22	1.0	mag_1972_490038.txt-125-6	3.0			fic_2000_27978.txt-555-1	4.0	['fic_2000_27978.txt-555-1', 'mag_1972_490038.txt-125-6', 'fic_1848_1279.txt-533-22']		3
ball	nf_1855_750257.txt-1221-22			fic_1842_555.txt-2985-38	1.0	fic_1848_7193.txt-531-19	4.0	news_1995_641078.txt-228-4	2.0	['fic_1848_7193.txt-531-19', 'news_1995_641078.txt-228-4', 'fic_1842_555.txt-2985-38']		3
ball	mag_2004_413914.txt-69-11			mag_1852_504229.txt-456-8	3.0	mag_1988_90553.txt-39-23	4.0	fic_1842_555.txt-2985-38	1.0	['mag_1988_90553.txt-39-23', 'mag_1852_504229.txt-456-8', 'fic_1842_555.txt-2985-38']		3
ball	fic_2008_36315.txt-261-17	nf_1854_750818.txt-967-13	3.0			mag_2003_400295.txt-146-5	4.0	fic_1842_7206.txt-3298-50	1.0	['mag_2003_400295.txt-146-5', 'nf_1854_750818.txt-967-13', 'fic_1842_7206.txt-3298-50']		3
ball	fic_2007_52171.txt-163-54	fic_1994_41224.txt-397-7	4.0			fic_2006_27868.txt-198-8	2.0	news_1977_732915.txt-20-33	1.0	['fic_1994_41224.txt-397-7', 'fic_2006_27868.txt-198-8', 'news_1977_732915.txt-20-33']		3
ball	fic_1965_13271.txt-12-9	fic_1859_9220.txt-2340-13	1.0	fic_2007_52171.txt-163-54	4.0			mag_2007_389278.txt-46-14	2.0	['fic_2007_52171.txt-163-54', 'mag_2007_389278.txt-46-14', 'fic_1859_9220.txt-2340-13']		3
ball	mag_1970_479117.txt-88-13			nf_1838_747482.txt-1194-43	1.0	fic_1978_10645.txt-7769-14	4.0	nf_1845_747928.txt-787-20	3.0	['fic_1978_10645.txt-7769-14', 'nf_1845_747928.txt-787-20', 'nf_1838_747482.txt-1194-43']		3
ball	mag_2007_389278.txt-46-14	nf_1838_747482.txt-1194-43	1.0	fic_1965_13271.txt-12-9	2.0			fic_1969_10518.txt-3495-15	3.0	['fic_1969_10518.txt-3495-15', 'fic_1965_13271.txt-12-9', 'nf_1838_747482.txt-1194-43']		3
ball	news_1995_641078.txt-228-4	mag_1975_285963.txt-23-17	4.0	mag_1845_555338.txt-273-40	3.0	nf_1855_750257.txt-1221-22	2.0	fic_1856_1562.txt-4022-8	1.0	['mag_1975_285963.txt-23-17', 'mag_1845_555338.txt-273-40', 'nf_1855_750257.txt-1221-22', 'fic_1856_1562.txt-4022-8']		4
ball	fic_2006_27868.txt-198-8	nf_1838_747482.txt-1194-43	1.0	fic_2007_52171.txt-163-54	2.0			fic_2004_31412.txt-112-31	3.0	['fic_2004_31412.txt-112-31', 'fic_2007_52171.txt-163-54', 'nf_1838_747482.txt-1194-43']		3
ball	fic_2009_36543.txt-144-3	fic_1997_42967.txt-27-54	4.0	fic_1839_7088.txt-3560-5	3.0			fic_1852_9031.txt-120-8	1.0	['fic_1997_42967.txt-27-54', 'fic_1839_7088.txt-3560-5', 'fic_1852_9031.txt-120-8']		3
bar	fic_1824_7022.txt-122-23	nf_1833_747716.txt-865-13	3.0	nf_1997_746546.txt-5-2	4.0	fic_2000_52518.txt-317-5	1.0			['nf_1997_746546.txt-5-2', 'nf_1833_747716.txt-865-13', 'fic_2000_52518.txt-317-5']		3
bar	mag_1854_555974.txt-331-28	fic_1989_10790.txt-3942-6	1.0	fic_1845_7262.txt-1101-7	2.0			news_1982_668343.txt-120-14	3.0	['news_1982_668343.txt-120-14', 'fic_1845_7262.txt-1101-7', 'fic_1989_10790.txt-3942-6']		3
bar	fic_2000_52518.txt-317-5	mag_2007_390968.txt-43-4	3.0			fic_1856_1281.txt-1476-24	4.0	mag_1828_553927.txt-412-12	1.0	['fic_1856_1281.txt-1476-24', 'mag_2007_390968.txt-43-4', 'mag_1828_553927.txt-412-12']		3
bar	fic_1999_45403.txt-19-31	fic_1995_53011.txt-273-18	4.0	fic_1989_10789.txt-3471-25	3.0	fic_1837_8325.txt-663-43	1.0			['fic_1995_53011.txt-273-18', 'fic_1989_10789.txt-3471-25', 'fic_1837_8325.txt-663-43']		3
bar	fic_1993_25016.txt-1330-5	mag_2005_396762.txt-36-69	4.0	mag_1828_553911.txt-101-18	1.0			fic_1987_780057.txt-1105-25	3.0	['mag_2005_396762.txt-36-69', 'fic_1987_780057.txt-1105-25', 'mag_1828_553911.txt-101-18']		3
bar	fic_2005_32805.txt-98-8	nf_1837_747882.txt-1668-34	1.0	mag_1978_490798.txt-68-16	3.0	fic_2004_780508.txt-1941-2	4.0			['fic_2004_780508.txt-1941-2', 'mag_1978_490798.txt-68-16', 'nf_1837_747882.txt-1668-34']		3
bit	fic_1848_7193.txt-9902-12	fic_1849_7167.txt-913-19	4.0			fic_1966_10469.txt-2680-20	3.0	fic_1823_7248.txt-2489-20	1.0	['fic_1849_7167.txt-913-19', 'fic_1966_10469.txt-2680-20', 'fic_1823_7248.txt-2489-20']		3
bit	fic_1856_1552.txt-8126-21	fic_1845_7170.txt-5018-35	3.0	fic_1961_780072.txt-2205-4	4.0			fic_1823_7248.txt-2489-20	1.0	['fic_1961_780072.txt-2205-4', 'fic_1845_7170.txt-5018-35', 'fic_1823_7248.txt-2489-20']		3
bit	fic_1859_270.txt-4126-24	fic_1852_69.txt-575-14	3.0			fic_1853_9040.txt-3483-43	1.0	fic_1830_7238.txt-76-6	2.0	['fic_1852_69.txt-575-14', 'fic_1830_7238.txt-76-6', 'fic_1853_9040.txt-3483-43']		3
bit	fic_1964_10453.txt-834-4	fic_1856_5515.txt-524-25	4.0			fic_1835_7328.txt-1895-71	1.0	fic_1964_14121.txt-148-7	3.0	['fic_1856_5515.txt-524-25', 'fic_1964_14121.txt-148-7', 'fic_1835_7328.txt-1895-71']		3
bit	fic_1982_10698.txt-560-9	fic_1853_9158.txt-97-26	1.0	mag_1977_490791.txt-9-13	3.0			fic_2009_36638.txt-804-0	4.0	['fic_2009_36638.txt-804-0', 'mag_1977_490791.txt-9-13', 'fic_1853_9158.txt-97-26']		3
bit	fic_1966_10469.txt-2680-20	nf_1969_774314.txt-477-2	1.0	news_1987_668817.txt-35-9	2.0			fic_1848_7193.txt-9902-12	3.0	['fic_1848_7193.txt-9902-12', 'news_1987_668817.txt-35-9', 'nf_1969_774314.txt-477-2']		3
bit	news_1987_668817.txt-35-9	fic_1966_10469.txt-2680-20	2.0	fic_1823_7248.txt-2489-20	1.0	fic_1818_7631.txt-303-79	3.0			['fic_1818_7631.txt-303-79', 'fic_1966_10469.txt-2680-20', 'fic_1823_7248.txt-2489-20']		3
bit	fic_1998_43216.txt-276-4	fic_2004_32047.txt-132-6	3.0			fic_1850_7222.txt-1746-26	4.0	mag_1846_523866.txt-135-34	1.0	['fic_1850_7222.txt-1746-26', 'fic_2004_32047.txt-132-6', 'mag_1846_523866.txt-135-34']		3
chef	mag_1860_567343.txt-87-1	mag_1836_554393.txt-176-6	2.0	mag_1834_564675.txt-91-45	4.0			fic_2004_49470.txt-126-19	1.0	['mag_1834_564675.txt-91-45', 'mag_1836_554393.txt-176-6', 'fic_2004_49470.txt-126-19']		3
chef	mag_1827_553811.txt-58-39	nf_1991_774072.txt-1394-40	2.0	news_1995_631270.txt-48-3	1.0			mag_1836_554393.txt-176-6	4.0	['mag_1836_554393.txt-176-6', 'nf_1991_774072.txt-1394-40', 'news_1995_631270.txt-48-3']		3
chef	mag_1836_554393.txt-176-6	mag_1827_553811.txt-58-39	4.0			mag_1860_567343.txt-87-1	2.0	fic_1992_40323.txt-77-14	1.0	['mag_1827_553811.txt-58-39', 'mag_1860_567343.txt-87-1', 'fic_1992_40323.txt-77-14']		3
circle	fic_1849_7230.txt-2441-6	nf_2006_746843.txt-3-31	3.0			fic_2003_48270.txt-66-37	4.0	fic_2003_32193.txt-13-5	2.0	['fic_2003_48270.txt-66-37', 'nf_2006_746843.txt-3-31', 'fic_2003_32193.txt-13-5']		3
circle	fic_1854_70.txt-2012-8	nf_2006_746843.txt-3-31	3.0			nf_1849_749269.txt-626-4	2.0	fic_2009_36647.txt-102-9	4.0	['fic_2009_36647.txt-102-9', 'nf_2006_746843.txt-3-31', 'nf_1849_749269.txt-626-4']		3
circle	fic_1967_781996.txt-4609-2	fic_1852_593.txt-1202-17	3.0	nf_1849_749269.txt-2375-3	4.0			mag_1840_554815.txt-207-38	2.0	['nf_1849_749269.txt-2375-3', 'fic_1852_593.txt-1202-17', 'mag_1840_554815.txt-207-38']		3
edge	nf_1827_747521.txt-883-28			fic_1852_2751.txt-5921-19	3.0	mag_1990_342665.txt-15-8	1.0	fic_1839_7088.txt-70-44	4.0	['fic_1839_7088.txt-70-44', 'fic_1852_2751.txt-5921-19', 'mag_1990_342665.txt-15-8']		3
edge	nf_1854_750818.txt-2813-25	fic_1851_1184.txt-816-10	2.0	fic_1844_7148.txt-1167-19	3.0			mag_1832_564345.txt-20-16	4.0	['mag_1832_564345.txt-20-16', 'fic_1844_7148.txt-1167-19', 'fic_1851_1184.txt-816-10']		3
edge	fic_1823_7249.txt-942-61	mag_1990_342665.txt-15-8	1.0	mag_1981_297437.txt-5-20	2.0			mag_1999_403149.txt-73-11	3.0	['mag_1999_403149.txt-73-11', 'mag_1981_297437.txt-5-20', 'mag_1990_342665.txt-15-8']		3
