lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
ball	fic_1847_1094.txt-1927-13	fic_1855_2661.txt-1289-23	3.0	fic_1995_53012.txt-167-5	2.0	fic_1842_555.txt-2985-38	1.0	mag_1854_566434.txt-121-2	4.0	['mag_1854_566434.txt-121-2', 'fic_1855_2661.txt-1289-23', 'fic_1995_53012.txt-167-5', 'fic_1842_555.txt-2985-38']		4
ball	fic_1854_9218.txt-3589-17	fic_1823_7241.txt-6369-39	1.0	news_1989_670792.txt-27-3	2.0	fic_1971_10537.txt-7046-16	4.0			['fic_1971_10537.txt-7046-16', 'news_1989_670792.txt-27-3', 'fic_1823_7241.txt-6369-39']		3
ball	fic_1848_7005.txt-128-33	fic_1855_1273.txt-2451-29	1.0	nf_1855_771880.txt-246-8	2.0			fic_2008_36315.txt-261-17	3.0	['fic_2008_36315.txt-261-17', 'nf_1855_771880.txt-246-8', 'fic_1855_1273.txt-2451-29']		3
ball	mag_1856_576366.txt-108-8	fic_1822_7275.txt-583-127	4.0	news_1995_641078.txt-228-4	1.0	nf_1854_750818.txt-967-13	2.0	fic_1842_7206.txt-3298-50	3.0	['fic_1822_7275.txt-583-127', 'fic_1842_7206.txt-3298-50', 'nf_1854_750818.txt-967-13', 'news_1995_641078.txt-228-4']		4
ball	fic_1860_9165.txt-196-14	fic_1840_9329.txt-1163-29	2.0	fic_1845_7183.txt-96-4	1.0	mag_1994_352587.txt-5-22	3.0	fic_1856_1562.txt-4022-8	4.0	['fic_1856_1562.txt-4022-8', 'mag_1994_352587.txt-5-22', 'fic_1840_9329.txt-1163-29', 'fic_1845_7183.txt-96-4']		4
ball	fic_1839_7088.txt-3560-5	fic_1823_7242.txt-4039-10	4.0	fic_1823_7214.txt-685-52	1.0	fic_1977_780095.txt-2758-17	2.0	mag_1854_566434.txt-121-2	3.0	['fic_1823_7242.txt-4039-10', 'mag_1854_566434.txt-121-2', 'fic_1977_780095.txt-2758-17', 'fic_1823_7214.txt-685-52']		4
ball	mag_1835_554348.txt-508-19	fic_1823_7241.txt-6369-39	2.0	fic_1971_10537.txt-7046-16	1.0	fic_1973_10570.txt-1937-3	3.0	fic_1855_9098.txt-7088-31	4.0	['fic_1855_9098.txt-7088-31', 'fic_1973_10570.txt-1937-3', 'fic_1823_7241.txt-6369-39', 'fic_1971_10537.txt-7046-16']		4
ball	fic_1856_2880.txt-2955-39	fic_2006_27868.txt-198-8	1.0	fic_1858_1282.txt-3605-39	3.0	fic_1820_7562.txt-1098-10	4.0			['fic_1820_7562.txt-1098-10', 'fic_1858_1282.txt-3605-39', 'fic_2006_27868.txt-198-8']		3
ball	fic_1846_7527.txt-54-30	fic_1986_16266.txt-1941-23	1.0			fic_1842_555.txt-2985-38	4.0	nf_1830_754783.txt-1206-13	2.0	['fic_1842_555.txt-2985-38', 'nf_1830_754783.txt-1206-13', 'fic_1986_16266.txt-1941-23']		3
ball	fic_1843_7208.txt-4384-11	fic_2008_36315.txt-261-17	4.0	fic_1840_9329.txt-1163-29	2.0	fic_1846_8891.txt-2822-24	3.0	fic_1859_9220.txt-2340-13	1.0	['fic_2008_36315.txt-261-17', 'fic_1846_8891.txt-2822-24', 'fic_1840_9329.txt-1163-29', 'fic_1859_9220.txt-2340-13']		4
