lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
artikulieren	VVFIN	1805	1	treviranus_biologie03_1805-380-35	 	1) Die Encriniten, Zoophyten, welche zunächst an die heutige Familie der Seefedern, und zwar vorzüglich an das Geschlecht Encrinus gränzen, und aus einem einfachen gegliederten Stiele, und einfachen, artikulirten, der Länge nach gespaltenen, auf ihrer innern Seite mit Flossen versehenen, auf dem Gipfel des Stiels rings um eine gemeinschaftliche artikulirte Basis sitzenden, und, bey der gemeinen Art, zusammengeschlagen einer unaufgeblühten Lilie ähnlichen Organen bestehen.	200:212	0:476	1 ) Die Encriniten , Zoophyten , welche zunächst an die heutige Familie der Seefedern , und zwar vorzüglich an das Geschlecht Encrinus gränzen , und aus einem einfachen gegliederten Stiele , und einfachen , artikulirten , der Länge nach gespaltenen , auf ihrer innern Seite mit Flossen versehenen , auf dem Gipfel des Stiels rings um eine gemeinschaftliche artikulirte Basis sitzenden , und , bey der gemeinen Art , zusammengeschlagen einer unaufgeblühten Lilie ähnlichen Organen bestehen .	35	0:78	1 ) d Encriniten , Zoophyt , welche zunächst an d heutig Familie d Seefeder , und zwar vorzüglich an d Geschlecht Encrinus grenzen , und aus eine einfach gegliedert Stiel , und einfach , artikulieren , d Länge nach gespalten , auf ihr inner Seite mit Flosse versehen , auf d Gipfel d Stiel rings um eine gemeinschaftlich artikuliert Basis sitzend , und , bei d gemein Art , zusammenschlagen eine unaufgeblüht Lilie ähnlich Organ bestehen .	CARD $( ART NN $, NN $, PRELS ADV APPR ART ADJA NN ART NN $, KON ADV ADJD APPR ART NN NE VVINF $, KON APPR ART ADJA ADJA NN $, KON ADJA $, VVFIN $, ART NN APPR ADJA $, APPR PPOSAT ADJA NN APPR NN ADJA $, APPR ART NN ART NN ADV APPR ART ADJA ADJA NN ADJA $, KON $, APPR ART ADJA NN $, VVPP ART ADJA NN ADJA NN VVINF $.	1 ) Die Encriniten , Zoophyten , welche zunächst an die heutige Familie der Seefedern , und zwar vorzüglich an das Geschlecht Encrinus grenzen , und aus einem einfachen gegliederten Stiele , und einfachen , artikulierten , der Länge nach gespaltenen , auf ihrer inneren Seite mit Flossen versehenen , auf dem Gipfel des Stiels rings um eine gemeinschaftliche artikulierte Basis sitzenden , und , bei der gemeinen Art , zusammengeschlagen einer unaufgeblühten Lilie ähnlichen Organen bestehen .
artikulieren	VVINF	1822	1	treviranus_biologie06_1822-2602-51	 	Mehrere Fische, namentlich alle Arten von Cyprinus, Silurus Glanis, Cobitis fossilis und Cobitis Barbatula, haben, nach E. H. Weber’s Entdeckung, drey Gehörknöchelchen, die zu beyden Seiten der drey ersten Halswirbel in einer Höhlung derselben liegen und sowohl unter sich, als mit diesen Wirbeln artikuliren.	297:308	0:309	Mehrere Fische , namentlich alle Arten von Cyprinus , Silurus Glanis , Cobitis fossilis und Cobitis Barbatula , haben , nach E. H. Weber’s Entdeckung , drey Gehörknöchelchen , die zu beyden Seiten der drey ersten Halswirbel in einer Höhlung derselben liegen und sowohl unter sich , als mit diesen Wirbeln artikuliren .	51	0:53	mehrere Fisch , namentlich alle Art von Cyprinus , Silurus Glanis , Cobitis fossil und Cobitis Barbatula , haben , nach E. H. Webers Entdeckung , drei Gehörknöchelchen , die zu beide Seite d drei erst Halswirbel in eine Höhlung dieselbe liegen und sowohl unter sich , als mit diese Wirbel artikulieren .	PIAT NN $, ADV PIAT NN APPR NE $, NE NE $, NE ADJA KON NE NE $, VAFIN $, APPR NE NE NE NN $, CARD NN $, PRELS APPR PIAT NN ART CARD ADJA NN APPR ART NN PDAT VVFIN KON KON APPR PRF $, KOUS APPR PDAT NN VVINF $.	Mehrere Fische , namentlich alle Arten von Cyprinus , Silurus Glanis , Cobitis fossiles und Cobitis Barbatula , haben , nach E. H. Weber's Entdeckung , drei Gehörknöchelchen , die zu beiden Seiten der drei ersten Halswirbel in einer Höhlung derselben liegen und sowohl unter sich , als mit diesen Wirbeln artikulieren .
artikulieren	VVFIN	1805	1	blumenbach_anatomie_1805-773-31	 	Er ist dicht, flachrundlicht, ohngefähr von der Form und Grösse einer glatten Castanie, verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel, und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Grösse, die ohngefähr die Form von Pfeilspitzen haben.	171:181	0:358	Er ist dicht , flachrundlicht , ohngefähr von der Form und Gröſse einer glatten Castanie , verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel , und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Gröſse , die ohngefähr die Form von Pfeilspitzen haben .	31	0:57	er sein dicht , flachrundlich , ungefähr von d Form und Größe eine glatt Kastanie , verlaufen sich am ober Rand mit d eine Seite in eine knochig Stachel , und artikulieren auf d ander mittels eine bewundernswert Ginglymus ohne seine Gleichen mit zwei klein Knöchelchen verschieden Größe , die ungefähr d Form von Pfeilspitze haben .	PPER VAFIN ADJD $, ADJD $, ADJD APPR ART NN KON NN ART ADJA NN $, VVFIN PRF APPRART ADJA NN APPR ART ART NN APPR ART ADJA NN $, KON VVFIN APPR ART ADJA APPR ART ADJA NN APPR PPOSAT NN APPR CARD ADJA NN ADJA NN $, PRELS ADJD ART NN APPR NN VAFIN $.	Er ist dicht , flachrundlich , ungefähr von der Form und Größe einer glatten Kastanie , verläuft sich am oberen Rande mit der einen Seite in einem knochigen Stachel , und artikuliert auf der anderen mittels eines bewundernswerten Ginglymus ohne seines Gleichen mit zwei kleinen Knöchelchen verschiedener Größe , die ungefähr die Form von Pfeilspitzen haben .
artikulieren	VVFIN	1834	1	varnhagen_rahel03_1834-2750-7	 	Thiere drücken nur ihre Zustände aus: artikuliren auch nicht.	38:49	0:61	Thiere drücken nur ihre Zuſtände aus : artikuliren auch nicht .	7	0:11	Tier drücken nur ihr Zustand aus : artikulieren auch nicht .	NN VVFIN ADV PPOSAT NN PTKVZ $. VVFIN ADV PTKNEG $.	Tiere drücken nur ihre Zustände aus : artikulieren auch nicht .
artikulieren	VVFIN	1857	1	vischer_aesthetik030204_1857-537-2	 	Die Sprache articulirt den Ton durch die abschließende Kraft des Mitlauters zum Ausdruck des Bewußtseins und nur mittelbar durch dieses zum Ausdruck des Gefühls.	12:22	0:161	Die Sprache articulirt den Ton durch die abſchließende Kraft des Mitlauters zum Ausdruck des Bewußtſeins und nur mittelbar durch dieſes zum Ausdruck des Gefühls .	2	0:25	d Sprache artikulieren d Ton durch d abschließend Kraft d Mitlauter zum Ausdruck d Bewußtsein und nur mittelbar durch diese zum Ausdruck d Gefühl .	ART NN VVFIN ART NN APPR ART ADJA NN ART NN APPRART NN ART NN KON ADV ADJD APPR PDAT APPRART NN ART NN $.	Die Sprache artikuliert den Ton durch die abschließende Kraft des Mitlauters zum Ausdruck des Bewußtseins und nur mittelbar durch dieses zum Ausdruck des Gefühls .
artikulieren	VVFIN	1807	1	blumenbach_knochen_1807-1442-28	 	Jener, das corpus, ist mit einer ungleich ausgeschweiften Gelenkfläche versehen, in welcher, wie gedacht, der Kopf des Hammers, wie in einer Pfanne articulirt.	148:158	0:159	Jener , das corpus , ist mit einer ungleich ausgeschweiften Gelenkfläche versehen , in welcher , wie gedacht , der Kopf des Hammers , wie in einer Pfanne articulirt .	28	0:30	jen , d Corpus , sein mit eine ungleich ausgeschweift Gelenkfläche versehen , in welche , wie gedenken , d Kopf d Hammer , wie in eine Pfanne artikulieren .	PDAT $, ART NE $, VAFIN APPR ART ADJD ADJA NN VVPP $, APPR PRELS $, PWAV VVPP $, ART NN ART NN $, PWAV APPR ART NN VVFIN $.	Jener , das corpus , ist mit einer ungleich ausgeschweiften Gelenkfläche versehen , in welcher , wie gedacht , der Kopf des Hammers , wie in einer Pfanne artikuliert .
artikulieren	VVINF	1848	1	nn_nrhz090_1848-614-7	 	Soll ich also Herrn Grün die Summen artikuliren, die er vom November 1846 bis zum Februar 1847 für seine Thätigkeit in der Presse von mir beanspruchte und erhielt?	36:47	0:163	Soll ich also Herrn Grün die Summen artikuliren , die er vom November 1846 bis zum Februar 1847 für seine Thätigkeit in der Presse von mir beanspruchte und erhielt ?	7	0:30	sollen ich also Herr Grün d Summe artikulieren , die er vom November 1846 bis zum Februar 1847 für seine Tätigkeit in d Presse von ich beanspruchen und erhalten ?	VMFIN PPER ADV NN NN ART NN VVINF $, PRELS PPER APPRART NN CARD APPR APPRART NN CARD APPR PPOSAT NN APPR ART NN APPR PPER VVFIN KON VVFIN $.	Soll ich also Herrn Grün die Summen artikulieren , die er vom November 1846 bis zum Februar 1847 für seine Tätigkeit in der Presse von mir beanspruchte und erhielt ?
artikulieren	VVFIN	1824	1	blumenbach_anatomie_1824-867-31	 	Er ist dicht, flachrundlich, ohngefähr von der Form und Grösse einer glatten Castanie, verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel, und articulirt auf der andern mittelst eines bewundernswerthen Giuglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Grösse, die ohngefähr die Form von Pfeilspitzen haben.	170:180	0:357	Er ist dicht , flachrundlich , ohngefähr von der Form und Grösse einer glatten Castanie , verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel , und articulirt auf der andern mittelst eines bewundernswerthen Giuglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Grösse , die ohngefähr die Form von Pfeilspitzen haben .	31	0:57	er sein dicht , flachrundlich , ungefähr von d Form und Größe eine glatt Kastanie , verlaufen sich am ober Rand mit d eine Seite in eine knochig Stachel , und artikulieren auf d ander mittels eine bewundernswert Giuglymus ohne seine Gleichen mit zwei klein Knöchelchen verschieden Größe , die ungefähr d Form von Pfeilspitze haben .	PPER VAFIN ADJD $, ADJD $, ADJD APPR ART NN KON NN ART ADJA NN $, VVFIN PRF APPRART ADJA NN APPR ART ART NN APPR ART ADJA NN $, KON VVFIN APPR ART ADJA APPR ART ADJA NN APPR PPOSAT NN APPR CARD ADJA NN ADJA NN $, PRELS ADJD ART NN APPR NN VAFIN $.	Er ist dicht , flachrundlich , ungefähr von der Form und Größe einer glatten Kastanie , verläuft sich am oberen Rande mit der einen Seite in einem knochigen Stachel , und artikuliert auf der anderen mittels eines bewundernswerten Giuglymus ohne seines Gleichen mit zwei kleinen Knöchelchen verschiedener Größe , die ungefähr die Form von Pfeilspitzen haben .
artikulieren	VVFIN	1811	1	goethe_leben01_1811-1983-8	 	Nachdem der junge Mann mir die gewünschten Aenderungen articulirt und ein Schreibzeug herbeygeholt hatte, sich aber wegen eines Geschäfts auf kurze Zeit beurlaubte, blieb ich auf der Wandbank hinter dem großen Tische sitzen, und probierte die zu machenden Veränderungen auf der großen, fast den ganzen Tisch einnehmenden Schieferplatte, mit einem Griffel, der stets im Fenster lag, weil man auf dieser Steinfläche oft rechnete, sich mancherley notirte, ja die Gehenden und Kommenden sich sogar Notizen dadurch mittheilten.	55:65	0:522	Nachdem der junge Mann mir die gewuͤnſchten Aenderungen articulirt und ein Schreibzeug herbeygeholt hatte , ſich aber wegen eines Geſchaͤfts auf kurze Zeit beurlaubte , blieb ich auf der Wandbank hinter dem großen Tiſche ſitzen , und probierte die zu machenden Veraͤnderungen auf der großen , faſt den ganzen Tiſch einnehmenden Schieferplatte , mit einem Griffel , der ſtets im Fenſter lag , weil man auf dieſer Steinflaͤche oft rechnete , ſich mancherley notirte , ja die Gehenden und Kommenden ſich ſogar Notizen dadurch mittheilten .	8	0:86	nachdem d jung Mann ich d gewünscht Änderung artikulieren und eine Schreibzeug herbeiholen haben , sich aber wegen eine Geschäft auf kurz Zeit beurlauben , bleiben ich auf d Wandbank hinter d groß Tisch sitzen , und probieren d zu machend Veränderung auf d groß , fast d ganz Tisch einnehmend Schieferplatte , mit eine Griffel , die stets im Fenster liegen , weil man auf diese Steinfläche oft rechnen , sich mancherlei notieren , ja d Gehende und Kommende sich sogar Notiz dadurch mitteilen .	KOUS ART ADJA NN PPER ART ADJA NN VVFIN KON ART NN VVPP VAFIN $, PRF ADV APPR ART NN APPR ADJA NN VVFIN $, VVFIN PPER APPR ART NN APPR ART ADJA NN VVFIN $, KON VVFIN ART PTKZU ADJA NN APPR ART ADJA $, ADV ART ADJA NN ADJA NN $, APPR ART NN $, PRELS ADV APPRART NN VVFIN $, KOUS PIS APPR PDAT NN ADV VVFIN $, PRF PIS VVFIN $, ADV ART NN KON NN PRF ADV NN PAV VVFIN $.	Nachdem der junge Mann mir die gewünschten Änderungen artikuliert und ein Schreibzeug herbeigeholt hatte , sich aber wegen eines Geschäfts auf kurze Zeit beurlaubte , blieb ich auf der Wandbank hinter dem großen Tische sitzen , und probierte die zu machenden Veränderungen auf der großen , fast den ganzen Tisch einnehmenden Schieferplatte , mit einem Griffel , der stets im Fenster lag , weil man auf dieser Steinfläche oft rechnete , sich mancherlei notierte , ja die Gehenden und Kommenden sich sogar Notizen dadurch mitteilten .
artikulieren	VVFIN	1874	1	wernicke_symptomencomplex_1874-998-5	 	Dabei ist das Sprechen vollständig articulirt, ohne mechanische Behinderung.	35:45	0:76	Dabei ist das Sprechen vollständig articulirt , ohne mechanische Behinderung .	5	0:11	dabei sein d Sprechen vollständig artikulieren , ohne mechanisch Behinderung .	PAV VAFIN ART NN ADJD VVFIN $, KOUI ADJA NN $.	Dabei ist das Sprechen vollständig artikuliert , ohne mechanische Behinderung .
