lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
part	mag_1851_566015.txt-55-22	nf_1824_747685.txt-1690-42	2.0	mag_1816_552728.txt-39-6	3.0	news_2003_628548.txt-8-18	1.0	fic_2003_30073.txt-45-6	4.0	['fic_2003_30073.txt-45-6', 'mag_1816_552728.txt-39-6', 'nf_1824_747685.txt-1690-42', 'news_2003_628548.txt-8-18']		4
part	mag_1851_566010.txt-183-27	news_2006_636184.txt-14-2	4.0	fic_1966_10474.txt-9144-22	2.0	fic_1860_9168.txt-4532-28	3.0			['news_2006_636184.txt-14-2', 'fic_1860_9168.txt-4532-28', 'fic_1966_10474.txt-9144-22']		3
part	nf_1844_747706.txt-293-12	news_2004_640284.txt-4-4	1.0	nf_1843_747650.txt-263-23	3.0	fic_1851_3300.txt-350-3	4.0	fic_1978_23930.txt-96-28	2.0	['fic_1851_3300.txt-350-3', 'nf_1843_747650.txt-263-23', 'fic_1978_23930.txt-96-28', 'news_2004_640284.txt-4-4']		4
part	fic_1845_622.txt-3025-27			mag_1970_282095.txt-5-12	3.0	mag_1844_587318.txt-845-10	2.0	nf_1841_747861.txt-823-13	4.0	['nf_1841_747861.txt-823-13', 'mag_1970_282095.txt-5-12', 'mag_1844_587318.txt-845-10']		3
part	fic_1835_7172.txt-4339-14	mag_1991_422282.txt-25-21	2.0	fic_1972_10554.txt-2899-9	3.0			mag_1851_525904.txt-427-29	4.0	['mag_1851_525904.txt-427-29', 'fic_1972_10554.txt-2899-9', 'mag_1991_422282.txt-25-21']		3
part	mag_1826_553694.txt-10-19	nf_2009_774630.txt-100-13	4.0	fic_2008_36295.txt-71-28	2.0	mag_1860_556849.txt-47-27	3.0			['nf_2009_774630.txt-100-13', 'mag_1860_556849.txt-47-27', 'fic_2008_36295.txt-71-28']		3
part	nf_1822_747604.txt-1013-38			fic_1987_10756.txt-5827-1	4.0	nf_1841_768644.txt-981-13	3.0	nf_1980_774208.txt-1429-16	1.0	['fic_1987_10756.txt-5827-1', 'nf_1841_768644.txt-981-13', 'nf_1980_774208.txt-1429-16']		3
part	mag_1856_522858.txt-209-29	mag_1857_556469.txt-54-12	1.0	fic_1975_648.txt-121-4	3.0	nf_1824_747448.txt-289-3	2.0	fic_1856_9779.txt-11468-23	4.0	['fic_1856_9779.txt-11468-23', 'fic_1975_648.txt-121-4', 'nf_1824_747448.txt-289-3', 'mag_1857_556469.txt-54-12']		4
part	mag_1816_552728.txt-39-6	fic_1856_9779.txt-11468-23	1.0	nf_1837_747786.txt-1037-2	4.0	mag_1857_556469.txt-54-12	2.0	fic_1978_10633.txt-623-5	3.0	['nf_1837_747786.txt-1037-2', 'fic_1978_10633.txt-623-5', 'mag_1857_556469.txt-54-12', 'fic_1856_9779.txt-11468-23']		4
part	fic_1834_7323.txt-3011-79	nf_1837_747786.txt-1037-2	3.0	news_1970_728376.txt-129-2	1.0	nf_1975_774042.txt-1179-30	2.0	news_1997_621089.txt-202-25	4.0	['news_1997_621089.txt-202-25', 'nf_1837_747786.txt-1037-2', 'nf_1975_774042.txt-1179-30', 'news_1970_728376.txt-129-2']		4
