identifier1	identifier2	annotator	judgment	comment	lemma	round
fic_1845_7183.txt-96-4	fic_1835_7064.txt-1770-4	annotator2	1.0	 	ball_nn	3
fic_2008_36315.txt-205-3	mag_1856_576366.txt-108-8	annotator2	1.0	 	ball_nn	3
nf_1855_771880.txt-246-8	mag_1835_554348.txt-508-19	annotator2	3.0	 	ball_nn	3
fic_1966_10470.txt-2474-29	fic_1848_7005.txt-3453-29	annotator2	4.0	 	ball_nn	3
fic_1971_10537.txt-7046-16	fic_1843_7208.txt-4384-11	annotator2	1.0	 	ball_nn	3
mag_1999_404416.txt-81-13	fic_2006_27868.txt-198-8	annotator2	4.0	 	ball_nn	3
fic_2007_52171.txt-163-54	fic_2006_27868.txt-198-8	annotator2	2.0	 	ball_nn	3
mag_2001_416864.txt-126-1	fic_2006_27868.txt-198-8	annotator2	1.0	 	ball_nn	3
fic_1964_780000.txt-1166-5	fic_2006_27868.txt-198-8	annotator2	3.0	 	ball_nn	3
fic_1971_10537.txt-7046-16	fic_2006_27868.txt-198-8	annotator2	1.0	 	ball_nn	3
mag_1994_352587.txt-5-22	mag_1960_92728.txt-98-20	annotator2	4.0	 	ball_nn	3
fic_1823_7241.txt-6369-39	fic_1846_7527.txt-54-30	annotator2	1.0	 	ball_nn	3
fic_1852_69.txt-5049-17	nf_1838_747482.txt-1194-43	annotator2	4.0	 	ball_nn	3
fic_1986_16266.txt-1941-23	nf_1855_771880.txt-246-8	annotator2	2.0	 	ball_nn	3
fic_1839_7011.txt-542-29	fic_2006_27868.txt-198-8	annotator2	1.0	 	ball_nn	3
mag_1994_352587.txt-5-22	nf_1829_747550.txt-23-5	annotator2	1.0	 	ball_nn	3
fic_1854_9218.txt-3589-17	nf_1838_747482.txt-1194-43	annotator2	4.0	 	ball_nn	3
mag_1980_490829.txt-159-19	fic_2006_27868.txt-198-8	annotator2	3.0	 	ball_nn	3
fic_1839_7011.txt-542-29	fic_1855_1273.txt-2451-29	annotator2	4.0	 	ball_nn	3
fic_1980_780046.txt-4314-34	fic_2008_36315.txt-261-17	annotator2	3.0	 	ball_nn	3
fic_1990_16024.txt-1796-1	fic_2005_780521.txt-284-44	annotator2	4.0	 	ball_nn	3
fic_1852_69.txt-5049-17	fic_1842_555.txt-2985-38	annotator2	4.0	 	ball_nn	3
fic_2008_36315.txt-205-3	mag_2003_400295.txt-146-5	annotator2	4.0	 	ball_nn	3
fic_1859_9192.txt-4907-2	fic_2008_36315.txt-261-17	annotator2	0.0	 	ball_nn	3
news_1995_641078.txt-228-4	fic_1994_41224.txt-397-7	annotator2	2.0	 	ball_nn	3
nf_1855_750257.txt-1221-22	fic_1846_7527.txt-54-30	annotator2	1.0	 	ball_nn	3
mag_1994_352587.txt-5-22	mag_2003_400295.txt-146-5	annotator2	4.0	 	ball_nn	3
mag_1850_589154.txt-180-14	fic_2008_36315.txt-261-17	annotator2	4.0	 	ball_nn	3
