identifier1	identifier2	annotator	judgment	comment	lemma	round
nf_1852_771569.txt-1768-40	fic_1842_9749.txt-1469-3	annotator2	3.0	 	rally_nn	3
news_1965_725095.txt-19-7	fic_1839_7336.txt-1016-22	annotator2	2.0	 	rally_nn	3
fic_1854_3384.txt-7241-5	mag_1834_554265.txt-97-15	annotator2	2.0	 	rally_nn	3
fic_1967_23841.txt-290-13	fic_1843_7051.txt-2047-11	annotator2	3.0	 	rally_nn	3
nf_1852_771569.txt-1768-40	fic_1973_10570.txt-413-21	annotator2	3.0	 	rally_nn	3
mag_2000_368896.txt-27-21	news_2000_622045.txt-62-6	annotator2	4.0	 	rally_nn	3
news_1965_725095.txt-19-7	fic_1836_4118.txt-1221-31	annotator2	3.0	 	rally_nn	3
fic_1967_23841.txt-290-13	mag_1846_555403.txt-390-1	annotator2	3.0	 	rally_nn	3
fic_1982_10696.txt-3164-25	mag_1834_554265.txt-97-15	annotator2	4.0	 	rally_nn	3
mag_2002_385585.txt-102-1	mag_1964_247506.txt-0-22	annotator2	3.0	 	rally_nn	3
mag_1993_394008.txt-120-8	fic_1842_9749.txt-1469-3	annotator2	3.0	 	rally_nn	3
mag_1969_215027.txt-19-3	mag_1960_491697.txt-31-17	annotator2	4.0	 	rally_nn	3
news_1970_729015.txt-48-6	fic_2002_47233.txt-693-5	annotator2	4.0	 	rally_nn	3
news_1984_669812.txt-1-5	nf_1852_771569.txt-1768-40	annotator2	3.0	 	rally_nn	3
nf_2003_746330.txt-363-17	mag_1860_506692.txt-83-4	annotator2	2.0	 	rally_nn	3
fic_1978_10636.txt-17112-15	news_1971_729823.txt-0-5	annotator2	4.0	 	rally_nn	3
mag_1852_526185.txt-103-45	fic_1845_7162.txt-2288-2	annotator2	4.0	 	rally_nn	3
nf_1852_771569.txt-1768-40	mag_1999_399115.txt-107-38	annotator2	3.0	 	rally_nn	3
news_1964_724322.txt-17-1	fic_1845_7162.txt-2692-24	annotator2	2.0	 	rally_nn	3
mag_2000_368896.txt-27-21	news_1966_725626.txt-40-7	annotator2	4.0	 	rally_nn	3
mag_2001_425131.txt-18-9	mag_1960_491697.txt-79-31	annotator2	4.0	 	rally_nn	3
news_2006_604831.txt-105-1	mag_1860_506692.txt-83-4	annotator2	3.0	 	rally_nn	3
mag_2003_387285.txt-142-5	mag_2000_368896.txt-27-21	annotator2	4.0	 	rally_nn	3
nf_2008_774923.txt-126-7	news_1994_614352.txt-35-24	annotator2	4.0	 	rally_nn	3
nf_1852_771569.txt-1768-40	fic_1995_39282.txt-611-36	annotator2	3.0	 	rally_nn	3
news_1994_614352.txt-35-24	fic_1845_7162.txt-2288-2	annotator6	3.0	 	rally_nn	3
news_1970_729015.txt-48-6	fic_1845_7162.txt-2288-2	annotator6	2.0	 	rally_nn	3
mag_1993_394008.txt-120-8	fic_1842_9749.txt-1469-3	annotator6	3.0	 	rally_nn	3
nf_1844_749098.txt-2203-7	mag_2000_368896.txt-27-21	annotator6	2.0	 	rally_nn	3
news_1965_725095.txt-19-7	fic_1845_7162.txt-2288-2	annotator6	3.0	 	rally_nn	3
mag_1834_554265.txt-97-15	mag_1964_488196.txt-164-23	annotator6	3.0	 	rally_nn	3
news_1965_725095.txt-19-7	fic_1836_4118.txt-1221-31	annotator6	3.0	 	rally_nn	3
fic_1967_23841.txt-290-13	fic_1846_4462.txt-1300-27	annotator6	1.0	 	rally_nn	3
fic_1978_10636.txt-17112-15	fic_1842_9749.txt-1469-3	annotator6	3.0	 	rally_nn	3
mag_1985_331956.txt-21-27	mag_1965_271617.txt-5-17	annotator6	4.0	 	rally_nn	3
news_1984_669812.txt-1-5	nf_1852_771569.txt-1768-40	annotator6	3.0	 	rally_nn	3
fic_1982_10696.txt-3164-25	mag_1834_554265.txt-97-15	annotator6	3.0	 	rally_nn	3
mag_1856_566665.txt-319-50	fic_1842_9749.txt-1469-3	annotator6	3.0	 	rally_nn	3
fic_1842_9749.txt-1469-3	mag_1852_526185.txt-103-45	annotator6	3.0	 	rally_nn	3
news_2005_666459.txt-14-8	fic_1845_7162.txt-2288-2	annotator6	3.0	 	rally_nn	3
mag_1994_425427.txt-31-5	mag_1834_554265.txt-97-15	annotator6	2.0	 	rally_nn	3
mag_1846_555403.txt-390-1	mag_2006_112381.txt-105-5	annotator6	1.0	 	rally_nn	3
mag_1852_526185.txt-103-45	mag_2006_112381.txt-105-5	annotator6	3.0	 	rally_nn	3
fic_1845_7162.txt-2288-2	news_1968_727392.txt-45-17	annotator6	3.0	 	rally_nn	3
fic_1967_23841.txt-290-13	fic_1851_9819.txt-1127-27	annotator6	1.0	 	rally_nn	3
mag_2000_368896.txt-27-21	mag_1964_247506.txt-0-22	annotator6	2.0	 	rally_nn	3
mag_1852_526185.txt-103-45	fic_1845_7162.txt-2288-2	annotator6	3.0	 	rally_nn	3
news_1970_728515.txt-28-3	fic_1842_9749.txt-1469-3	annotator6	3.0	 	rally_nn	3
mag_1964_488196.txt-164-23	nf_1852_771569.txt-1768-40	annotator6	2.0	 	rally_nn	3
mag_1841_586607.txt-99-25	fic_1845_7162.txt-2288-2	annotator6	2.0	 	rally_nn	3
nf_1847_749455.txt-19-4	news_1970_728515.txt-28-3	annotator6	2.0	 	rally_nn	3
news_2006_604841.txt-63-22	fic_1845_7162.txt-2288-2	annotator6	2.0	 	rally_nn	3
mag_1985_331956.txt-21-27	fic_1845_7162.txt-2288-2	annotator6	3.0	 	rally_nn	3
fic_1854_3384.txt-7241-5	fic_1845_7162.txt-2288-2	annotator6	3.0	 	rally_nn	3
fic_1845_7162.txt-2288-2	mag_1991_422595.txt-42-13	annotator6	3.0	 	rally_nn	3
mag_1986_332645.txt-31-8	mag_1965_271617.txt-5-17	annotator6	4.0	 	rally_nn	3
fic_1845_7162.txt-2288-2	mag_1856_566665.txt-319-50	annotator6	3.0	 	rally_nn	3
mag_1839_554730.txt-105-17	news_1970_728515.txt-28-3	annotator6	2.0	 	rally_nn	3
news_1964_724322.txt-17-1	mag_1986_332645.txt-31-8	annotator5	4.0	 	rally_nn	3
fic_1860_9817.txt-4426-1	fic_1845_7162.txt-2288-2	annotator5	4.0	 	rally_nn	3
mag_2002_385585.txt-102-1	mag_1964_247506.txt-0-22	annotator5	3.0	 	rally_nn	3
mag_1993_394008.txt-120-8	news_1963_723422.txt-33-5	annotator5	4.0	 	rally_nn	3
nf_2003_746330.txt-363-17	nf_1852_771569.txt-1768-40	annotator5	2.0	 	rally_nn	3
fic_1846_7542.txt-2-12	mag_1856_566665.txt-319-50	annotator5	3.0	 	rally_nn	3
mag_2006_112381.txt-105-5	fic_1842_9749.txt-1469-3	annotator5	3.0	 	rally_nn	3
fic_1984_10724.txt-2401-5	fic_1845_7162.txt-2288-2	annotator5	2.0	 	rally_nn	3
mag_1987_335360.txt-1-38	mag_2000_403676.txt-40-21	annotator5	3.0	 	rally_nn	3
news_2006_604831.txt-105-1	mag_1860_506692.txt-83-4	annotator5	4.0	 	rally_nn	3
news_2005_666459.txt-14-8	fic_1845_7162.txt-2288-2	annotator5	3.0	 	rally_nn	3
mag_1976_491807.txt-283-17	fic_1845_7162.txt-2288-2	annotator5	2.0	 	rally_nn	3
nf_1852_771569.txt-1768-40	news_1971_729823.txt-0-5	annotator5	2.0	 	rally_nn	3
mag_1846_565554.txt-266-14	fic_1845_7162.txt-2288-2	annotator5	3.0	 	rally_nn	3
mag_1846_555403.txt-390-1	mag_2006_112381.txt-105-5	annotator5	2.0	 	rally_nn	3
fic_2008_36241.txt-51-5	fic_1845_7162.txt-2288-2	annotator0	1.0	Unsure; I think the target word in sentence 2 is a misspelling of really	rally_nn	3
mag_1852_526185.txt-103-45	fic_1845_7162.txt-2288-2	annotator0	4.0	 	rally_nn	3
nf_2003_746330.txt-363-17	news_2006_604831.txt-105-1	annotator0	3.0	 	rally_nn	3
nf_2003_746330.txt-363-17	nf_1853_747555.txt-1414-40	annotator0	4.0	 	rally_nn	3
news_1968_727215.txt-7-1	mag_2000_368896.txt-27-21	annotator0	3.0	 	rally_nn	3
news_2006_604831.txt-105-1	mag_1860_506692.txt-83-4	annotator0	4.0	 	rally_nn	3
mag_1846_565554.txt-266-14	news_1970_728515.txt-28-3	annotator0	3.0	 	rally_nn	3
nf_1981_774111.txt-895-20	fic_1845_7162.txt-2288-2	annotator0	3.0	 	rally_nn	3
mag_1985_331956.txt-21-27	mag_1965_271617.txt-5-17	annotator0	4.0	 	rally_nn	3
