identifier1	identifier2	annotator	judgment	comment	lemma	round
fic_1854_2820.txt-3581-19	mag_1980_491735.txt-71-26	annotator2	4.0	 	quilt_nn	3
fic_1982_10695.txt-1606-3	fic_1845_7170.txt-988-68	annotator2	3.0	 	quilt_nn	3
fic_2006_28357.txt-52-18	fic_1859_9037.txt-120-33	annotator2	4.0	 	quilt_nn	3
fic_1995_39362.txt-547-10	news_2001_661942.txt-4-12	annotator2	3.0	 	quilt_nn	3
nf_1852_752548.txt-1511-20	fic_1854_9230.txt-1114-18	annotator2	4.0	 	quilt_nn	3
fic_1851_746.txt-758-90	fic_1966_10468.txt-2642-33	annotator6	2.0	 	quilt_nn	3
fic_1843_7325.txt-221-12	fic_1850_7171.txt-237-80	annotator6	4.0	 	quilt_nn	3
nf_1852_752548.txt-1511-20	fic_1854_9230.txt-1114-18	annotator6	3.0	 	quilt_nn	3
fic_1845_7183.txt-2471-9	fic_1835_7268.txt-1888-52	annotator6	2.0	 	quilt_nn	3
fic_1852_9804.txt-139-32	mag_1987_487710.txt-71-10	annotator6	2.0	 	quilt_nn	3
fic_1852_9804.txt-139-32	fic_1843_7325.txt-233-48	annotator6	4.0	 	quilt_nn	3
fic_2002_31835.txt-147-12	fic_1991_53496.txt-38-6	annotator5	4.0	 	quilt_nn	3
fic_1849_7192.txt-1259-17	fic_1852_9804.txt-140-14	annotator5	4.0	 	quilt_nn	3
fic_1843_7325.txt-221-12	fic_1850_7171.txt-237-80	annotator5	2.0	 	quilt_nn	3
fic_1859_9037.txt-612-11	fic_1851_746.txt-758-90	annotator5	2.0	 	quilt_nn	3
fic_1854_2820.txt-3581-19	fic_1849_7192.txt-1650-33	annotator5	4.0	 	quilt_nn	3
fic_1966_10468.txt-2642-33	fic_1859_9037.txt-612-11	annotator0	2.0	Unsure	quilt_nn	3
fic_1853_9040.txt-377-25	fic_1853_9040.txt-544-20	annotator0	4.0	 	quilt_nn	3
fic_1859_9037.txt-581-12	mag_1853_504777.txt-58-45	annotator0	4.0	 	quilt_nn	3
fic_1859_9037.txt-473-18	fic_1988_16142.txt-474-6	annotator0	4.0	 	quilt_nn	3
mag_2001_419629.txt-54-12	fic_1853_9040.txt-403-41	annotator0	4.0	 	quilt_nn	3
fic_1859_9037.txt-612-11	fic_1851_746.txt-758-90	annotator0	4.0	 	quilt_nn	3
fic_1853_9040.txt-354-4	fic_1858_1282.txt-1571-6	annotator2	4.0	 	quilt_nn	2
fic_1839_1484.txt-2252-27	fic_1854_9230.txt-3965-48	annotator2	4.0	 	quilt_nn	2
fic_2003_29829.txt-394-9	fic_1858_1282.txt-1571-6	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-529-41	fic_1854_9230.txt-1114-18	annotator2	4.0	 	quilt_nn	2
fic_1843_7325.txt-778-98	fic_1858_1282.txt-1571-6	annotator2	4.0	 	quilt_nn	2
mag_2003_402116.txt-22-10	fic_1823_7241.txt-198-31	annotator2	4.0	 	quilt_nn	2
fic_1846_7036.txt-1797-2	fic_1859_9037.txt-581-12	annotator2	4.0	 	quilt_nn	2
fic_1988_24000.txt-228-1	mag_2002_395216.txt-152-8	annotator2	3.0	 	quilt_nn	2
fic_1993_1040095.txt-3725-7	fic_2001_45724.txt-441-5	annotator2	4.0	 	quilt_nn	2
fic_1966_10470.txt-484-8	fic_1988_16142.txt-474-6	annotator2	4.0	 	quilt_nn	2
fic_1994_41330.txt-132-1	fic_1859_9037.txt-378-20	annotator2	4.0	 	quilt_nn	2
fic_1970_23869.txt-164-2	fic_2001_45724.txt-441-5	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-1439-8	fic_2003_27792.txt-295-11	annotator2	4.0	 	quilt_nn	2
fic_2007_34349.txt-7-4	fic_1988_16142.txt-474-6	annotator2	4.0	 	quilt_nn	2
fic_1980_10661.txt-2769-23	fic_1823_7241.txt-198-31	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-423-9	fic_1859_9037.txt-581-12	annotator2	3.0	 	quilt_nn	2
fic_1965_10457.txt-2456-21	fic_1853_3465.txt-747-10	annotator2	4.0	 	quilt_nn	2
fic_1966_23832.txt-501-11	fic_1845_7183.txt-2506-19	annotator2	4.0	 	quilt_nn	2
fic_1996_41636.txt-253-2	fic_1854_9230.txt-3965-48	annotator2	4.0	 	quilt_nn	2
fic_1993_1040085.txt-1649-19	mag_1972_316160.txt-16-22	annotator2	3.0	 	quilt_nn	2
fic_1849_7192.txt-1149-14	fic_2003_27792.txt-295-11	annotator2	4.0	 	quilt_nn	2
fic_1848_7107.txt-277-17	fic_1853_9040.txt-377-25	annotator2	4.0	 	quilt_nn	2
news_1998_615318.txt-26-18	fic_1858_1282.txt-1571-6	annotator2	4.0	 	quilt_nn	2
mag_1857_523523.txt-642-29	fic_1845_7183.txt-2506-19	annotator2	4.0	 	quilt_nn	2
fic_1854_9218.txt-3375-34	fic_1993_53808.txt-495-32	annotator2	4.0	 	quilt_nn	2
fic_2009_36595.txt-134-32	fic_1845_7183.txt-2471-9	annotator2	4.0	 	quilt_nn	2
mag_1994_425352.txt-2-8	fic_1853_9040.txt-377-25	annotator2	4.0	 	quilt_nn	2
fic_2003_29829.txt-20-29	mag_2006_384882.txt-68-13	annotator2	4.0	 	quilt_nn	2
mag_1996_427680.txt-21-6	fic_1988_16142.txt-474-6	annotator2	4.0	 	quilt_nn	2
fic_1972_10558.txt-5897-16	fic_1853_9040.txt-377-25	annotator2	4.0	 	quilt_nn	2
fic_1849_7192.txt-1259-17	fic_1823_7241.txt-198-31	annotator2	3.0	 	quilt_nn	2
fic_1859_9037.txt-425-12	mag_2002_395216.txt-152-8	annotator2	3.0	 	quilt_nn	2
fic_1835_7268.txt-1888-52	fic_1823_7241.txt-198-31	annotator2	3.0	 	quilt_nn	2
fic_1853_9040.txt-447-36	fic_1859_9037.txt-397-2	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-1440-15	fic_1988_16142.txt-474-6	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-371-2	fic_2003_27792.txt-295-11	annotator2	4.0	 	quilt_nn	2
news_2001_661942.txt-4-12	mag_2006_384882.txt-68-13	annotator2	4.0	 	quilt_nn	2
fic_1845_7183.txt-149-44	mag_1972_316160.txt-16-22	annotator2	4.0	 	quilt_nn	2
fic_1839_7049.txt-1013-15	mag_2006_384882.txt-68-13	annotator2	4.0	 	quilt_nn	2
fic_2006_51071.txt-56-1	fic_1859_9037.txt-581-12	annotator2	3.0	 	quilt_nn	2
fic_1859_9037.txt-120-33	fic_1854_9230.txt-3965-48	annotator2	4.0	 	quilt_nn	2
fic_1980_10661.txt-1624-16	fic_1854_9230.txt-3965-48	annotator2	4.0	 	quilt_nn	2
mag_2006_384882.txt-68-13	fic_2007_34349.txt-7-4	annotator2	4.0	 	quilt_nn	2
fic_1994_41309.txt-527-45	fic_2003_27792.txt-295-11	annotator2	3.0	 	quilt_nn	2
fic_2006_32227.txt-58-3	mag_1972_316160.txt-16-22	annotator2	4.0	 	quilt_nn	2
fic_1996_41636.txt-17-13	fic_1853_9040.txt-98-30	annotator2	4.0	 	quilt_nn	2
mag_1987_487710.txt-71-10	fic_1852_9804.txt-139-32	annotator2	2.0	 	quilt_nn	2
mag_2002_393038.txt-8-0	fic_1859_9037.txt-378-20	annotator2	4.0	 	quilt_nn	2
fic_1964_10443.txt-6397-17	fic_2001_45724.txt-441-5	annotator2	4.0	 	quilt_nn	2
fic_1847_2352.txt-781-19	fic_1859_9037.txt-397-2	annotator2	3.0	 	quilt_nn	2
fic_1994_14635.txt-86-8	fic_1859_9037.txt-378-20	annotator2	4.0	 	quilt_nn	2
fic_2002_46910.txt-345-21	fic_1859_9037.txt-581-12	annotator2	3.0	 	quilt_nn	2
fic_1859_9037.txt-398-14	fic_2001_45724.txt-441-5	annotator2	3.0	 	quilt_nn	2
fic_1960_23758.txt-244-5	mag_2002_395216.txt-152-8	annotator2	4.0	 	quilt_nn	2
nf_1987_773961.txt-24-2	fic_1853_9040.txt-98-30	annotator2	4.0	 	quilt_nn	2
fic_1976_10607.txt-5327-3	fic_1993_53808.txt-495-32	annotator2	4.0	 	quilt_nn	2
fic_1848_7341.txt-59-13	fic_1823_7241.txt-198-31	annotator2	3.0	 	quilt_nn	2
fic_1849_7192.txt-1650-33	fic_1845_7183.txt-2471-9	annotator2	4.0	 	quilt_nn	2
fic_1859_9037.txt-386-9	fic_2003_27792.txt-295-11	annotator2	3.0	 	quilt_nn	2
fic_2009_36450.txt-72-6	mag_2006_384882.txt-68-13	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-544-20	fic_1988_16142.txt-474-6	annotator2	4.0	 	quilt_nn	2
fic_2000_29816.txt-40-8	mag_2006_384882.txt-68-13	annotator2	4.0	 	quilt_nn	2
mag_2001_413995.txt-26-11	fic_1823_7241.txt-198-31	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-350-20	mag_2006_384882.txt-68-13	annotator2	4.0	 	quilt_nn	2
fic_1994_41330.txt-6-21	mag_2006_384882.txt-68-13	annotator2	4.0	 	quilt_nn	2
fic_2003_29829.txt-301-21	fic_2003_27792.txt-295-11	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-345-11	fic_1852_9804.txt-139-32	annotator2	4.0	 	quilt_nn	2
fic_1972_10558.txt-6041-5	fic_1858_1282.txt-1571-6	annotator2	4.0	 	quilt_nn	2
fic_1994_41330.txt-80-9	fic_1854_9230.txt-1114-18	annotator2	4.0	 	quilt_nn	2
fic_1967_10486.txt-1986-21	fic_1859_9037.txt-397-2	annotator2	4.0	 	quilt_nn	2
fic_1859_9037.txt-382-4	fic_1988_16142.txt-474-6	annotator2	4.0	 	quilt_nn	2
fic_1852_9832.txt-2711-27	fic_1859_9037.txt-397-2	annotator2	4.0	 	quilt_nn	2
fic_1836_7276.txt-1259-44	fic_1845_7183.txt-2471-9	annotator2	4.0	 	quilt_nn	2
fic_1843_7325.txt-221-12	fic_1859_9037.txt-581-12	annotator2	4.0	 	quilt_nn	2
fic_1850_7171.txt-420-13	fic_1852_9804.txt-139-32	annotator2	4.0	 	quilt_nn	2
fic_1859_9037.txt-403-24	fic_1854_9230.txt-1114-18	annotator2	4.0	 	quilt_nn	2
fic_1995_39389.txt-467-9	fic_1858_1282.txt-1571-6	annotator2	4.0	 	quilt_nn	2
fic_1999_30271.txt-351-17	fic_1845_7183.txt-2471-9	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-131-29	fic_1858_1282.txt-1571-6	annotator2	3.0	 	quilt_nn	2
nf_1856_755595.txt-2201-2	fic_1823_7241.txt-198-31	annotator2	4.0	 	quilt_nn	2
fic_1859_9037.txt-473-18	fic_1988_16142.txt-474-6	annotator2	4.0	 	quilt_nn	2
mag_2003_400888.txt-5-72	fic_1854_9230.txt-3965-48	annotator2	4.0	 	quilt_nn	2
fic_1853_9040.txt-336-27	fic_1993_53808.txt-495-32	annotator2	4.0	 	quilt_nn	2
fic_1966_10468.txt-2642-33	fic_1845_7183.txt-2471-9	annotator2	2.0	 	quilt_nn	2
fic_1994_41330.txt-139-26	fic_1853_9040.txt-377-25	annotator2	4.0	 	quilt_nn	2
fic_1854_9230.txt-3965-48	mag_2001_419629.txt-54-12	annotator5	4.0	 	quilt_nn	2
fic_2003_29829.txt-20-29	mag_2006_384882.txt-68-13	annotator5	4.0	 	quilt_nn	2
fic_1853_9040.txt-403-41	fic_1859_9037.txt-378-20	annotator5	2.0	 	quilt_nn	2
fic_2003_29829.txt-301-21	fic_2003_27792.txt-295-11	annotator5	4.0	 	quilt_nn	2
nf_1987_773961.txt-32-6	fic_1852_9804.txt-139-32	annotator5	4.0	 	quilt_nn	2
fic_1999_30271.txt-351-17	fic_1845_7183.txt-2471-9	annotator5	4.0	 	quilt_nn	2
mag_1997_398797.txt-19-2	fic_1993_53808.txt-495-32	annotator5	4.0	 	quilt_nn	2
nf_1838_747585.txt-1930-56	fic_2003_27792.txt-295-11	annotator5	4.0	 	quilt_nn	2
fic_1993_1040095.txt-3725-7	fic_2001_45724.txt-441-5	annotator5	3.0	 	quilt_nn	2
nf_1852_752548.txt-1511-20	fic_1854_9230.txt-1114-18	annotator5	2.0	 	quilt_nn	2
fic_1853_9040.txt-529-41	fic_1854_9230.txt-1114-18	annotator5	3.0	 	quilt_nn	2
mag_1853_504777.txt-58-45	fic_1859_9037.txt-581-12	annotator5	2.0	 	quilt_nn	2
mag_1979_490819.txt-62-19	fic_1858_1282.txt-1571-6	annotator5	4.0	 	quilt_nn	2
mag_2001_419629.txt-54-8	fic_1853_3465.txt-747-10	annotator5	4.0	 	quilt_nn	2
fic_2002_46770.txt-193-22	fic_1853_9040.txt-98-30	annotator5	4.0	 	quilt_nn	2
fic_1997_43068.txt-391-8	fic_1859_9037.txt-581-12	annotator5	2.0	 	quilt_nn	2
fic_1853_9040.txt-403-41	fic_2006_28357.txt-52-18	annotator5	2.0	 	quilt_nn	2
fic_1843_7325.txt-233-48	fic_1852_9804.txt-139-32	annotator5	2.0	 	quilt_nn	2
fic_1991_53496.txt-38-6	fic_1853_9040.txt-377-25	annotator5	3.0	 	quilt_nn	2
nf_1987_773961.txt-24-2	fic_1853_9040.txt-98-30	annotator5	4.0	 	quilt_nn	2
mag_2002_427156.txt-37-17	fic_2003_27792.txt-295-11	annotator5	4.0	 	quilt_nn	2
mag_2003_400051.txt-51-20	fic_1853_9040.txt-377-25	annotator5	3.0	 	quilt_nn	2
fic_1859_9037.txt-473-18	fic_1988_16142.txt-474-6	annotator5	2.0	 	quilt_nn	2
fic_1831_7002.txt-1882-8	mag_2002_395216.txt-152-8	annotator5	4.0	 	quilt_nn	2
fic_1846_7036.txt-1797-2	fic_1859_9037.txt-581-12	annotator5	2.0	 	quilt_nn	2
fic_2003_29829.txt-42-10	fic_1858_1282.txt-1571-6	annotator5	4.0	 	quilt_nn	2
fic_1996_41838.txt-907-2	fic_1993_53808.txt-495-32	annotator5	4.0	 	quilt_nn	2
fic_1843_7325.txt-296-24	mag_1972_316160.txt-16-22	annotator5	2.0	 	quilt_nn	2
mag_1968_490663.txt-60-13	fic_1859_9037.txt-397-2	annotator5	2.0	 	quilt_nn	2
fic_1836_7276.txt-1259-44	fic_1845_7183.txt-2471-9	annotator5	2.0	 	quilt_nn	2
fic_1972_10558.txt-6068-5	fic_1858_1282.txt-1571-6	annotator5	4.0	 	quilt_nn	2
fic_1859_9037.txt-382-4	fic_1988_16142.txt-474-6	annotator5	4.0	 	quilt_nn	2
fic_1853_9040.txt-354-4	fic_1858_1282.txt-1571-6	annotator5	4.0	 	quilt_nn	2
fic_1859_9037.txt-612-11	fic_1854_9230.txt-3965-48	annotator5	2.0	 	quilt_nn	2
fic_1995_39238.txt-29-3	mag_2006_384882.txt-68-13	annotator5	4.0	 	quilt_nn	2
fic_1845_7183.txt-2471-9	fic_1853_9040.txt-377-25	annotator5	2.0	 	quilt_nn	2
fic_1859_9220.txt-1273-124	mag_2006_384882.txt-68-13	annotator5	4.0	 	quilt_nn	2
fic_1853_9040.txt-594-12	fic_1859_9037.txt-378-20	annotator5	3.0	 	quilt_nn	2
fic_1994_41330.txt-150-25	fic_1859_9037.txt-397-2	annotator5	4.0	 	quilt_nn	2
fic_1992_53593.txt-135-10	fic_1854_9230.txt-3965-48	annotator5	4.0	 	quilt_nn	2
fic_1994_54045.txt-357-20	mag_1972_316160.txt-16-22	annotator5	2.0	 	quilt_nn	2
mag_2002_395216.txt-152-8	fic_1823_7241.txt-198-31	annotator5	3.0	 	quilt_nn	2
mag_1857_523523.txt-642-29	fic_1845_7183.txt-2506-19	annotator5	4.0	 	quilt_nn	2
fic_1966_23832.txt-501-11	fic_1845_7183.txt-2506-19	annotator5	4.0	 	quilt_nn	2
fic_1859_9037.txt-386-9	fic_2003_27792.txt-295-11	annotator5	3.0	 	quilt_nn	2
fic_1982_10699.txt-2288-23	fic_1854_9230.txt-1114-18	annotator5	4.0	 	quilt_nn	2
fic_1982_10699.txt-405-2	fic_1988_16142.txt-474-6	annotator5	4.0	 	quilt_nn	2
fic_1994_41309.txt-527-45	fic_2003_27792.txt-295-11	annotator5	4.0	 	quilt_nn	2
fic_1980_10661.txt-2769-23	fic_1823_7241.txt-198-31	annotator5	3.0	 	quilt_nn	2
fic_1845_7183.txt-149-44	mag_1972_316160.txt-16-22	annotator5	2.0	 	quilt_nn	2
fic_1835_7268.txt-1888-52	fic_1823_7241.txt-198-31	annotator5	3.0	 	quilt_nn	2
fic_1823_7241.txt-198-31	fic_1852_9804.txt-139-32	annotator5	3.0	 	quilt_nn	2
