identifier1	identifier2	annotator	judgment	comment	lemma	round
mag_2002_416592.txt-45-2	news_1982_668343.txt-120-14	annotator2	1.0	 	bar_nn	3
fic_1845_7170.txt-5850-9	mag_1854_555974.txt-331-28	annotator2	1.0	 	bar_nn	3
fic_1849_7333.txt-947-13	fic_1824_7022.txt-122-23	annotator2	4.0	 	bar_nn	3
nf_1997_746546.txt-5-2	fic_1824_7022.txt-122-23	annotator2	4.0	 	bar_nn	3
fic_1845_7342.txt-280-41	news_1982_668343.txt-120-14	annotator2	1.0	bar/bear?	bar_nn	3
mag_2009_406395.txt-29-42	fic_1993_25016.txt-1330-5	annotator2	4.0	 	bar_nn	3
fic_1824_7022.txt-122-23	mag_1977_490789.txt-112-14	annotator2	1.0	 	bar_nn	3
mag_1821_553342.txt-352-17	mag_1825_553676.txt-2-14	annotator2	4.0	 	bar_nn	3
nf_1841_747644.txt-1703-81	fic_1987_780057.txt-1105-25	annotator2	1.0	 	bar_nn	3
mag_2004_411262.txt-218-15	nf_1846_748061.txt-1284-3	annotator2	2.0	 	bar_nn	3
fic_1982_13389.txt-1305-4	mag_1854_555974.txt-331-28	annotator2	1.0	 	bar_nn	3
fic_1850_7171.txt-3724-16	news_2000_633241.txt-70-5	annotator2	4.0	 	bar_nn	3
fic_1969_10517.txt-622-7	mag_1999_408585.txt-67-25	annotator2	1.0	 	bar_nn	3
fic_1970_782004.txt-928-31	mag_1854_555974.txt-331-28	annotator2	1.0	 	bar_nn	3
fic_1854_9193.txt-1299-7	fic_2000_13995.txt-480-6	annotator2	1.0	 	bar_nn	3
nf_1997_746547.txt-708-17	nf_1857_753133.txt-433-14	annotator2	4.0	 	bar_nn	3
nf_1837_747882.txt-1668-34	news_2006_629441.txt-53-23	annotator2	1.0	 	bar_nn	3
fic_1860_7915.txt-320-87	mag_1821_553342.txt-352-17	annotator2	1.0	 	bar_nn	3
fic_2000_38436.txt-821-29	nf_1857_753133.txt-433-14	annotator2	1.0	 	bar_nn	3
fic_1859_9192.txt-10215-27	nf_1857_753133.txt-433-14	annotator2	1.0	 	bar_nn	3
fic_1847_7343.txt-75-28	mag_1821_553342.txt-352-17	annotator2	1.0	 	bar_nn	3
fic_1977_780095.txt-189-7	fic_2002_47139.txt-175-11	annotator2	3.0	 	bar_nn	3
fic_1966_10473.txt-3245-16	mag_1854_555965.txt-99-21	annotator2	1.0	 	bar_nn	3
fic_2009_36731.txt-175-10	nf_1827_748059.txt-780-6	annotator2	1.0	 	bar_nn	3
fic_1981_780049.txt-3544-12	fic_2002_47139.txt-175-11	annotator2	3.0	 	bar_nn	3
fic_1966_10473.txt-3245-16	fic_2000_13995.txt-480-6	annotator2	2.0	 	bar_nn	3
nf_1969_774314.txt-1242-6	mag_1854_555965.txt-99-21	annotator2	1.0	 	bar_nn	3
fic_1848_7193.txt-12821-20	mag_1999_408585.txt-67-25	annotator2	1.0	 	bar_nn	3
fic_1848_7193.txt-12821-20	mag_2007_390968.txt-43-4	annotator2	1.0	 	bar_nn	3
fic_1965_10460.txt-3530-4	news_2006_629441.txt-53-23	annotator2	2.0	 	bar_nn	3
mag_1821_553342.txt-352-17	fic_2000_30931.txt-158-27	annotator2	1.0	 	bar_nn	3
fic_1833_7058.txt-473-28	nf_1969_774314.txt-1305-14	annotator2	1.0	 	bar_nn	3
fic_1847_7094.txt-3878-12	fic_1824_7022.txt-122-23	annotator2	4.0	 	bar_nn	3
nf_1997_746547.txt-708-17	fic_2000_13995.txt-480-6	annotator2	1.0	 	bar_nn	3
fic_1853_9158.txt-3216-38	fic_1987_780057.txt-1105-25	annotator2	2.0	 	bar_nn	3
nf_1836_749613.txt-826-35	nf_1846_748061.txt-1284-3	annotator2	1.0	 	bar_nn	3
nf_1834_747938.txt-891-26	nf_1857_753133.txt-433-14	annotator2	1.0	 	bar_nn	3
mag_1846_524077.txt-140-15	mag_2007_390968.txt-43-4	annotator2	1.0	 	bar_nn	3
fic_1856_1562.txt-456-6	nf_1827_748059.txt-780-6	annotator2	1.0	 	bar_nn	3
fic_1997_14534.txt-664-5	nf_1846_748061.txt-1284-3	annotator2	4.0	 	bar_nn	3
fic_1978_10636.txt-27104-7	mag_1854_555974.txt-331-28	annotator2	1.0	 	bar_nn	3
nf_1852_771569.txt-558-20	mag_1825_553676.txt-2-14	annotator2	1.0	 	bar_nn	3
nf_1969_774314.txt-1305-14	news_1982_668343.txt-120-14	annotator2	1.0	 	bar_nn	3
mag_1821_553342.txt-352-17	fic_1843_7208.txt-8758-13	annotator2	1.0	 	bar_nn	3
