lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Schmiere	2532889X_1946-05-05_01_048.tcf.xml-6-7	26120215_1973_03_03_01_254.tcf.xml-22-6	Während die Fran mit Ihrer Tochter „Schmiere" stand, kletterte der Junee über den Zaun.	Wigram, technisch ungeschickt, stand Schmiere, als Hainholz das Drahtseil präparierte.	36:44	37:45	4.0
Schmiere	2532889X_1946-10-09_01_083.tcf.xml-22-23	2532889X_1952-11-09_01_140.tcf.xml-38-6	Großartig war das ausgedacht, und keiner /hätte, es vielleicht entdeckt, wenn nicht gerade von der Seite, wo keiner „Schmiere stand, ein Meister gekommen wäre, der natürlich gleich wußte, was gesp; elt wurde, so daß alle „Mixer" sofort zur Entlassung kamen.	Während seine Geliebte an der Ladentüre Schmiere stand, schlug Tolksdorf die Frau mit einem Tot -	117:125	40:48	4.0
Schmiere	2532889X_1946-10-09_01_083.tcf.xml-22-23	26120215_1946_04_27_01_017.tcf.xml-7-6	Großartig war das ausgedacht, und keiner /hätte, es vielleicht entdeckt, wenn nicht gerade von der Seite, wo keiner „Schmiere stand, ein Meister gekommen wäre, der natürlich gleich wußte, was gesp; elt wurde, so daß alle „Mixer" sofort zur Entlassung kamen.	Abwechselnd wurde „organisiert" und Schmiere gestanden, bis die rundliche, fültige Form unserer Rucksäcke Einhalt gebot.	117:125	36:44	4.0
Schmiere	2532889X_1946-10-09_01_083.tcf.xml-22-23	26120215_1973_03_03_01_254.tcf.xml-22-6	Großartig war das ausgedacht, und keiner /hätte, es vielleicht entdeckt, wenn nicht gerade von der Seite, wo keiner „Schmiere stand, ein Meister gekommen wäre, der natürlich gleich wußte, was gesp; elt wurde, so daß alle „Mixer" sofort zur Entlassung kamen.	Wigram, technisch ungeschickt, stand Schmiere, als Hainholz das Drahtseil präparierte.	117:125	37:45	4.0
Schmiere	2532889X_1946-10-09_01_083.tcf.xml-22-23	immermann_muenchhausen03_1839-2141-25	Großartig war das ausgedacht, und keiner /hätte, es vielleicht entdeckt, wenn nicht gerade von der Seite, wo keiner „Schmiere stand, ein Meister gekommen wäre, der natürlich gleich wußte, was gesp; elt wurde, so daß alle „Mixer" sofort zur Entlassung kamen.	Ich will so thun, als ginge ich nach der Stadt in die Apotheke für Sie, um wieder Species zu holen für ’s chemische Schmieren, und wenn ich an ihm im Hause vorbeigehe, so will ich munkeln:	117:125	116:125	1.0
Schmiere	2532889X_1946-10-09_01_083.tcf.xml-22-23	michelis_reiseschule_1869-635-38	Großartig war das ausgedacht, und keiner /hätte, es vielleicht entdeckt, wenn nicht gerade von der Seite, wo keiner „Schmiere stand, ein Meister gekommen wäre, der natürlich gleich wußte, was gesp; elt wurde, so daß alle „Mixer" sofort zur Entlassung kamen.	Um das Leder durchaus weich, geschmeidig und wasserdicht zu machen und so zu erhalten, inmitten der härtesten Prüfungen durch Regen, Eiswasser und Sonnenglut, genügt nicht eine flüchtige Bestreichung, sondern es muß mit sogenannter Schmiere bis zur Sättigung eingerieben und das Verfahren dann und wann wiederholt werden, zu welchem Behufe man etwas davon bei sich führt.	117:125	232:240	1.0
Schmiere	2532889X_1948-03-25_01_064.tcf.xml-33-25	26120215_1973_03_03_01_254.tcf.xml-22-6	Der 19 jährte Gerhard R. versuchte den Kühlwagen BeTlin 16320 eines auf dem Güterbahnhof Neukölln abgestellten Fletschzuges zu bestehlen, während drei Personen am Bahndamm Schmiere standen.	Wigram, technisch ungeschickt, stand Schmiere, als Hainholz das Drahtseil präparierte.	172:180	37:45	4.0
Schmiere	2532889X_1948-04-04_01_171.tcf.xml-0-8	26120215_1946_09_20_01_181.tcf.xml-24-23	Zu jeder Schurkerei findet sich einer, der Schmiere steht	— Ein älterer Mann, ein erfahrener Kriminalpraktiker mit stattlichem Vorstrafenregister, will die Jungen ausdrücklich gewarnt haben Dann aber stand er doch Schmiere:	43:51	156:164	4.0
Schmiere	2532889X_1948-04-04_01_171.tcf.xml-0-8	vogt_briefe02_1851-4078-42	Zu jeder Schurkerei findet sich einer, der Schmiere steht	Außer diesen Oberhautgebilden finden sich in der Haut der Säugethiere fast überall Schweißdrüsen, aus einem engen geschlängelten Ausführungsgange bestehend, der in der Tiefe der Haut mit einem Drüsenknäuel zusammenhängt, und weitere Talgdrüsen, die eine mehr oder minder fettige Schmiere absondern und gewöhnlich der Art in die Haarbälge einmünden, daß das Haar von ihrem Sekrete eingeölt wird.	43:51	279:287	1.0
Schmiere	2532889X_1949-10-12_01_084.tcf.xml-6-13	26120215_1973_03_03_01_254.tcf.xml-22-6	Sie ist das richtige Reinigungsmittel für. alle, die mit öl und Schmiere zu tun haben.	Wigram, technisch ungeschickt, stand Schmiere, als Hainholz das Drahtseil präparierte.	64:72	37:45	1.0
