lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
face	nf_1853_748464.txt-1799-76	fic_2001_45760.txt-1496-10	4.0			fic_2009_36542.txt-368-9	3.0	mag_1834_554263.txt-165-90	2.0	['fic_2001_45760.txt-1496-10', 'fic_2009_36542.txt-368-9', 'mag_1834_554263.txt-165-90']		3
face	fic_1835_7309.txt-3591-14	news_2004_617201.txt-34-2	2.0	fic_2009_36429.txt-34-41	4.0			fic_1853_9040.txt-3170-14	3.0	['fic_2009_36429.txt-34-41', 'fic_1853_9040.txt-3170-14', 'news_2004_617201.txt-34-2']		3
face	fic_1849_7230.txt-1248-10			fic_2009_36542.txt-368-9	3.0	fic_1835_7328.txt-2745-25	4.0	mag_1834_554263.txt-165-90	2.0	['fic_1835_7328.txt-2745-25', 'fic_2009_36542.txt-368-9', 'mag_1834_554263.txt-165-90']		3
face	fic_1853_9158.txt-1194-47			news_2004_617201.txt-34-2	3.0	fic_1848_7193.txt-5670-15	4.0	fic_2003_28322.txt-2-8	2.0	['fic_1848_7193.txt-5670-15', 'news_2004_617201.txt-34-2', 'fic_2003_28322.txt-2-8']		3
face	fic_1836_7053.txt-2406-25	fic_2003_28322.txt-2-8	2.0	news_2004_617201.txt-34-2	1.0	fic_2006_51206.txt-319-15	3.0	fic_1844_7114.txt-1101-31	4.0	['fic_1844_7114.txt-1101-31', 'fic_2006_51206.txt-319-15', 'fic_2003_28322.txt-2-8', 'news_2004_617201.txt-34-2']		4
face	mag_1834_554263.txt-165-90	mag_1848_524903.txt-319-4	4.0	fic_1853_3465.txt-99-8	2.0	fic_1988_780086.txt-3273-17	1.0	nf_1855_747674.txt-193-12	3.0	['mag_1848_524903.txt-319-4', 'nf_1855_747674.txt-193-12', 'fic_1853_3465.txt-99-8', 'fic_1988_780086.txt-3273-17']		4
face	fic_1854_9826.txt-2758-13	fic_1999_45409.txt-229-21	2.0	fic_1994_16037.txt-2694-9	3.0			fic_1971_782006.txt-553-8	4.0	['fic_1971_782006.txt-553-8', 'fic_1994_16037.txt-2694-9', 'fic_1999_45409.txt-229-21']		3
face	fic_1968_24508.txt-2058-12	mag_1834_554263.txt-165-90	2.0			fic_1999_44469.txt-416-0	3.0	fic_1996_54394.txt-2232-9	4.0	['fic_1996_54394.txt-2232-9', 'fic_1999_44469.txt-416-0', 'mag_1834_554263.txt-165-90']		3
face	fic_1988_780086.txt-3273-17	fic_1999_44469.txt-416-0	3.0	fic_1996_54394.txt-2232-9	4.0	mag_1834_554263.txt-165-90	1.0			['fic_1996_54394.txt-2232-9', 'fic_1999_44469.txt-416-0', 'mag_1834_554263.txt-165-90']		3
face	news_1986_670424.txt-2-0			mag_1834_554263.txt-165-90	3.0	fic_1996_54394.txt-549-18	2.0	mag_1848_524903.txt-319-4	4.0	['mag_1848_524903.txt-319-4', 'mag_1834_554263.txt-165-90', 'fic_1996_54394.txt-549-18']		3
