lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
heel	fic_1820_7562.txt-525-2	fic_1976_10612.txt-3153-12	2.0	fic_1964_10452.txt-922-18	4.0	mag_2001_407931.txt-27-9	3.0			['fic_1964_10452.txt-922-18', 'mag_2001_407931.txt-27-9', 'fic_1976_10612.txt-3153-12']		3
heel	fic_1824_7278.txt-1568-20	fic_1856_7698.txt-529-9	4.0	fic_1852_69.txt-5987-9	3.0			fic_1997_54603.txt-36-13	2.0	['fic_1856_7698.txt-529-9', 'fic_1852_69.txt-5987-9', 'fic_1997_54603.txt-36-13']		3
heel	fic_1848_7193.txt-10121-1	fic_1848_7193.txt-10971-18	4.0	fic_1824_7278.txt-1568-20	2.0	fic_1835_7339.txt-1086-45	3.0			['fic_1848_7193.txt-10971-18', 'fic_1835_7339.txt-1086-45', 'fic_1824_7278.txt-1568-20']		3
heel	fic_1840_7057.txt-4202-0	fic_1849_7333.txt-787-43	2.0	fic_1812_8987.txt-1407-11	4.0			fic_2007_34216.txt-23-23	3.0	['fic_1812_8987.txt-1407-11', 'fic_2007_34216.txt-23-23', 'fic_1849_7333.txt-787-43']		3
heel	fic_1860_2807.txt-2886-19	mag_1963_244008.txt-14-2	3.0			fic_1845_7162.txt-1020-51	4.0	fic_2009_36395.txt-19-14	2.0	['fic_1845_7162.txt-1020-51', 'mag_1963_244008.txt-14-2', 'fic_2009_36395.txt-19-14']		3
heel	fic_1860_9188.txt-1406-18	fic_1849_7333.txt-787-43	2.0	fic_1854_9193.txt-6819-5	4.0	mag_1960_204866.txt-23-12	1.0	fic_1835_7272.txt-1369-10	3.0	['fic_1854_9193.txt-6819-5', 'fic_1835_7272.txt-1369-10', 'fic_1849_7333.txt-787-43', 'mag_1960_204866.txt-23-12']		4
heel	fic_1843_7208.txt-7858-16	fic_1984_14568.txt-1281-14	4.0	fic_2009_36555.txt-338-10	3.0	fic_1992_40270.txt-88-18	2.0	fic_1817_8785.txt-165-25	1.0	['fic_1984_14568.txt-1281-14', 'fic_2009_36555.txt-338-10', 'fic_1992_40270.txt-88-18', 'fic_1817_8785.txt-165-25']		4
heel	fic_1855_9098.txt-2073-8	fic_1849_7230.txt-2460-19	4.0	fic_1835_7272.txt-1369-10	3.0	fic_1848_7154.txt-1881-30	2.0			['fic_1849_7230.txt-2460-19', 'fic_1835_7272.txt-1369-10', 'fic_1848_7154.txt-1881-30']		3
heel	fic_1835_7339.txt-1086-45	mag_2007_387965.txt-24-10	3.0	mag_1990_388655.txt-38-20	4.0			mag_2005_422872.txt-32-7	2.0	['mag_1990_388655.txt-38-20', 'mag_2007_387965.txt-24-10', 'mag_2005_422872.txt-32-7']		3
heel	fic_1853_3465.txt-426-13	news_1977_733054.txt-45-14	2.0	fic_1978_10634.txt-6656-6	3.0			fic_1846_8891.txt-2192-12	4.0	['fic_1846_8891.txt-2192-12', 'fic_1978_10634.txt-6656-6', 'news_1977_733054.txt-45-14']		3
heel	fic_1827_8772.txt-128-25			news_1994_606820.txt-64-12	4.0	fic_1849_7333.txt-787-43	3.0	mag_1980_494008.txt-84-36	2.0	['news_1994_606820.txt-64-12', 'fic_1849_7333.txt-787-43', 'mag_1980_494008.txt-84-36']		3
heel	fic_1849_7230.txt-2460-19	fic_2006_51259.txt-1869-16	4.0	fic_2007_34216.txt-23-23	3.0			fic_1860_2807.txt-2886-19	2.0	['fic_2006_51259.txt-1869-16', 'fic_2007_34216.txt-23-23', 'fic_1860_2807.txt-2886-19']		3
heel	nf_1855_748018.txt-1729-11	fic_2009_36395.txt-19-14	2.0	fic_1857_9075.txt-1980-10	4.0			fic_1843_7208.txt-7858-16	3.0	['fic_1857_9075.txt-1980-10', 'fic_1843_7208.txt-7858-16', 'fic_2009_36395.txt-19-14']		3
heel	fic_1842_7206.txt-4992-65	mag_1963_244008.txt-14-2	2.0	fic_1849_7333.txt-787-43	1.0			fic_1845_7162.txt-1020-51	4.0	['fic_1845_7162.txt-1020-51', 'mag_1963_244008.txt-14-2', 'fic_1849_7333.txt-787-43']		3
heel	fic_1845_7183.txt-2743-8	fic_1853_9158.txt-662-54	3.0	fic_1849_7333.txt-787-43	2.0			fic_1961_10411.txt-7836-20	4.0	['fic_1961_10411.txt-7836-20', 'fic_1853_9158.txt-662-54', 'fic_1849_7333.txt-787-43']		3
heel	fic_1848_7341.txt-2550-10	fic_2008_36192.txt-52-7	1.0	mag_2005_377098.txt-17-9	2.0			fic_1835_7339.txt-1086-45	4.0	['fic_1835_7339.txt-1086-45', 'mag_2005_377098.txt-17-9', 'fic_2008_36192.txt-52-7']		3
heel	fic_1846_8891.txt-2192-12	mag_2007_387965.txt-24-10	3.0			fic_1845_7162.txt-1020-51	4.0	fic_2009_36640.txt-13-23	2.0	['fic_1845_7162.txt-1020-51', 'mag_2007_387965.txt-24-10', 'fic_2009_36640.txt-13-23']		3
heel	nf_1855_748018.txt-1815-15	fic_1992_40270.txt-88-18	2.0			fic_1843_7208.txt-9320-65	3.0	fic_1843_7325.txt-352-37	4.0	['fic_1843_7325.txt-352-37', 'fic_1843_7208.txt-9320-65', 'fic_1992_40270.txt-88-18']		3
heel	fic_1845_7162.txt-1020-51	fic_1995_39356.txt-46-9	3.0	fic_1964_10452.txt-922-18	2.0	fic_1846_8891.txt-2192-12	4.0			['fic_1846_8891.txt-2192-12', 'fic_1995_39356.txt-46-9', 'fic_1964_10452.txt-922-18']		3
heel	fic_1845_7342.txt-312-27	fic_1835_7063.txt-837-29	4.0			mag_1963_244008.txt-14-2	3.0	fic_1849_7333.txt-787-43	2.0	['fic_1835_7063.txt-837-29', 'mag_1963_244008.txt-14-2', 'fic_1849_7333.txt-787-43']		3
heel	fic_1849_7333.txt-787-43	fic_1812_8987.txt-1407-11	4.0	fic_1832_7176.txt-1123-40	3.0	nf_1979_774342.txt-854-2	2.0	news_1977_733054.txt-45-14	1.0	['fic_1812_8987.txt-1407-11', 'fic_1832_7176.txt-1123-40', 'nf_1979_774342.txt-854-2', 'news_1977_733054.txt-45-14']		4
heel	mag_2007_387965.txt-24-10	mag_1999_407852.txt-26-28	4.0	fic_1848_7154.txt-1881-30	2.0			fic_1984_14568.txt-1281-14	3.0	['mag_1999_407852.txt-26-28', 'fic_1984_14568.txt-1281-14', 'fic_1848_7154.txt-1881-30']		3
heel	news_1977_733054.txt-45-14			fic_1849_7333.txt-787-43	1.0	fic_1997_54603.txt-36-13	3.0	fic_1853_3465.txt-426-13	2.0	['fic_1997_54603.txt-36-13', 'fic_1853_3465.txt-426-13', 'fic_1849_7333.txt-787-43']		3
heel	mag_2005_377098.txt-17-9	fic_1822_7243.txt-113-6	4.0	fic_1964_10452.txt-922-18	3.0			fic_1848_7341.txt-2550-10	2.0	['fic_1822_7243.txt-113-6', 'fic_1964_10452.txt-922-18', 'fic_1848_7341.txt-2550-10']		3
heel	mag_2001_407931.txt-27-9	fic_1823_7213.txt-3609-15	4.0	fic_2006_51124.txt-508-18	3.0	nf_1990_774020.txt-1666-35	2.0			['fic_1823_7213.txt-3609-15', 'fic_2006_51124.txt-508-18', 'nf_1990_774020.txt-1666-35']		3
heel	fic_2008_36192.txt-52-7	fic_1848_7341.txt-2550-10	1.0	news_1977_733054.txt-45-14	2.0			fic_1978_10634.txt-6656-6	4.0	['fic_1978_10634.txt-6656-6', 'news_1977_733054.txt-45-14', 'fic_1848_7341.txt-2550-10']		3
heel	fic_1995_39356.txt-46-9	fic_1824_7278.txt-1568-20	2.0	fic_2009_36395.txt-19-14	4.0	fic_1845_7162.txt-1020-51	3.0	news_1977_733054.txt-45-14	1.0	['fic_2009_36395.txt-19-14', 'fic_1845_7162.txt-1020-51', 'fic_1824_7278.txt-1568-20', 'news_1977_733054.txt-45-14']		4
heel	fic_1961_10411.txt-7836-20	fic_1978_10634.txt-6656-6	2.0	fic_1844_7148.txt-905-4	1.0	fic_1997_54603.txt-36-13	4.0	fic_1845_7162.txt-1020-51	3.0	['fic_1997_54603.txt-36-13', 'fic_1845_7162.txt-1020-51', 'fic_1978_10634.txt-6656-6', 'fic_1844_7148.txt-905-4']		4
heel	fic_1997_54603.txt-36-13	fic_1845_7162.txt-1020-51	3.0	fic_1849_7333.txt-787-43	2.0	fic_2006_50943.txt-754-18	4.0			['fic_2006_50943.txt-754-18', 'fic_1845_7162.txt-1020-51', 'fic_1849_7333.txt-787-43']		3
heel	fic_1978_10634.txt-6656-6	fic_1961_10411.txt-7836-20	2.0	news_1977_733054.txt-45-14	1.0	fic_2008_36192.txt-52-7	4.0	fic_1853_3465.txt-426-13	3.0	['fic_2008_36192.txt-52-7', 'fic_1853_3465.txt-426-13', 'fic_1961_10411.txt-7836-20', 'news_1977_733054.txt-45-14']		4
heel	fic_1961_10411.txt-447-10	fic_2007_34216.txt-23-23	4.0	fic_1835_7339.txt-1086-45	3.0			fic_1846_4464.txt-2099-20	2.0	['fic_2007_34216.txt-23-23', 'fic_1835_7339.txt-1086-45', 'fic_1846_4464.txt-2099-20']		3
heel	fic_1964_10452.txt-922-18	fic_1967_10489.txt-4087-13	2.0	fic_1843_7208.txt-7858-16	4.0	fic_1975_10595.txt-11281-7	1.0	fic_1860_9188.txt-1406-18	3.0	['fic_1843_7208.txt-7858-16', 'fic_1860_9188.txt-1406-18', 'fic_1967_10489.txt-4087-13', 'fic_1975_10595.txt-11281-7']		4
heel	fic_2006_50943.txt-754-18	fic_1860_9188.txt-1406-18	3.0	fic_1997_54603.txt-36-13	4.0	fic_1978_10634.txt-6656-6	2.0			['fic_1997_54603.txt-36-13', 'fic_1860_9188.txt-1406-18', 'fic_1978_10634.txt-6656-6']		3
heel	fic_2001_55630.txt-380-33	fic_1964_10452.txt-922-18	4.0	fic_1849_7333.txt-787-43	1.0			fic_1860_2807.txt-2613-2	2.0	['fic_1964_10452.txt-922-18', 'fic_1860_2807.txt-2613-2', 'fic_1849_7333.txt-787-43']		3
heel	fic_2007_34216.txt-23-23	news_1977_733054.txt-45-14	2.0	fic_1849_7230.txt-2460-19	3.0	fic_1839_7296.txt-3852-25	4.0	fic_1993_53808.txt-660-41	1.0	['fic_1839_7296.txt-3852-25', 'fic_1849_7230.txt-2460-19', 'news_1977_733054.txt-45-14', 'fic_1993_53808.txt-660-41']		4
heel	fic_2009_36395.txt-19-14	fic_1978_10634.txt-6656-6	3.0			fic_1995_39356.txt-46-9	4.0	nf_1855_748018.txt-1729-11	2.0	['fic_1995_39356.txt-46-9', 'fic_1978_10634.txt-6656-6', 'nf_1855_748018.txt-1729-11']		3
heel	fic_2006_29091.txt-101-8	fic_1860_2807.txt-4807-17	3.0	fic_1817_8785.txt-165-25	1.0	fic_1833_7059.txt-551-42	4.0			['fic_1833_7059.txt-551-42', 'fic_1860_2807.txt-4807-17', 'fic_1817_8785.txt-165-25']		3
