lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
bit	fic_1860_9165.txt-3399-17	fic_1853_9158.txt-97-26	1.0			nf_1859_747504.txt-1366-77	3.0	news_1988_668951.txt-44-7	2.0	['nf_1859_747504.txt-1366-77', 'news_1988_668951.txt-44-7', 'fic_1853_9158.txt-97-26']		3
bit	nf_1853_747976.txt-1572-25	fic_1856_1281.txt-1700-30	1.0	nf_1969_774314.txt-477-2	4.0	fic_1846_556.txt-3541-8	3.0	nf_2008_774725.txt-325-15	2.0	['nf_1969_774314.txt-477-2', 'fic_1846_556.txt-3541-8', 'nf_2008_774725.txt-325-15', 'fic_1856_1281.txt-1700-30']		4
bit	fic_1832_9464.txt-182-10	fic_1849_7231.txt-2627-10	4.0	fic_1975_10601.txt-872-29	1.0			fic_1966_10469.txt-2680-20	2.0	['fic_1849_7231.txt-2627-10', 'fic_1966_10469.txt-2680-20', 'fic_1975_10601.txt-872-29']		3
bit	fic_1840_7292.txt-1919-10	fic_1853_9158.txt-97-26	1.0	fic_1846_556.txt-3541-8	3.0	fic_1830_7238.txt-76-6	2.0	mag_1990_420108.txt-9-10	4.0	['mag_1990_420108.txt-9-10', 'fic_1846_556.txt-3541-8', 'fic_1830_7238.txt-76-6', 'fic_1853_9158.txt-97-26']		4
bit	fic_1857_9075.txt-1339-30	nf_1837_757476.txt-537-19	4.0			nf_1853_747976.txt-1572-25	1.0	nf_1838_747482.txt-1671-13	3.0	['nf_1837_757476.txt-537-19', 'nf_1838_747482.txt-1671-13', 'nf_1853_747976.txt-1572-25']		3
bit	fic_1844_7081.txt-1594-6	fic_1989_5359.txt-3560-23	2.0			fic_1823_7248.txt-2489-20	1.0	fic_1854_70.txt-2006-30	3.0	['fic_1854_70.txt-2006-30', 'fic_1989_5359.txt-3560-23', 'fic_1823_7248.txt-2489-20']		3
bit	fic_1848_7265.txt-153-9	fic_2009_36750.txt-54-11	1.0	nf_1838_747482.txt-1671-13	4.0	fic_1852_69.txt-575-14	3.0	fic_1964_10453.txt-834-4	2.0	['nf_1838_747482.txt-1671-13', 'fic_1852_69.txt-575-14', 'fic_1964_10453.txt-834-4', 'fic_2009_36750.txt-54-11']		4
bit	fic_1848_7193.txt-4338-5	fic_2007_33609.txt-17-5	3.0	fic_1966_10469.txt-2680-20	1.0			fic_1960_24500.txt-1238-4	4.0	['fic_1960_24500.txt-1238-4', 'fic_2007_33609.txt-17-5', 'fic_1966_10469.txt-2680-20']		3
bit	fic_1853_9158.txt-97-26	fic_1835_7014.txt-280-18	4.0	nf_1853_747976.txt-1572-25	3.0	fic_1966_10469.txt-2680-20	2.0	fic_2007_52343.txt-275-5	1.0	['fic_1835_7014.txt-280-18', 'nf_1853_747976.txt-1572-25', 'fic_1966_10469.txt-2680-20', 'fic_2007_52343.txt-275-5']		4
bit	fic_1854_70.txt-2006-30	fic_1824_7285.txt-2633-26	1.0	fic_1968_23855.txt-157-35	4.0	fic_1846_556.txt-3541-8	3.0	fic_1859_270.txt-4126-24	2.0	['fic_1968_23855.txt-157-35', 'fic_1846_556.txt-3541-8', 'fic_1859_270.txt-4126-24', 'fic_1824_7285.txt-2633-26']		4
bit	fic_1859_9037.txt-3196-40	fic_1840_7292.txt-1919-10	3.0			mag_2000_411179.txt-115-3	4.0	fic_1832_9464.txt-182-10	1.0	['mag_2000_411179.txt-115-3', 'fic_1840_7292.txt-1919-10', 'fic_1832_9464.txt-182-10']		3
bit	fic_1828_7245.txt-2249-12	nf_1969_774314.txt-476-11	1.0	fic_1977_10629.txt-2755-16	3.0	fic_1964_10453.txt-834-4	4.0			['fic_1964_10453.txt-834-4', 'fic_1977_10629.txt-2755-16', 'nf_1969_774314.txt-476-11']		3
bit	fic_1848_7193.txt-9902-12	mag_1977_490791.txt-9-13	3.0	fic_1835_5605.txt-2784-10	1.0	nf_2008_774725.txt-325-15	2.0	mag_1995_418713.txt-95-15	4.0	['mag_1995_418713.txt-95-15', 'mag_1977_490791.txt-9-13', 'nf_2008_774725.txt-325-15', 'fic_1835_5605.txt-2784-10']		4
bit	fic_1856_2880.txt-4678-3	fic_1835_7014.txt-280-18	1.0	fic_1833_7321.txt-3755-25	2.0	fic_2007_33609.txt-17-5	3.0	fic_2000_29253.txt-333-7	4.0	['fic_2000_29253.txt-333-7', 'fic_2007_33609.txt-17-5', 'fic_1833_7321.txt-3755-25', 'fic_1835_7014.txt-280-18']		4
bit	fic_1838_7547.txt-2696-2	fic_1823_7214.txt-2604-6	1.0	fic_1849_7167.txt-913-19	2.0			fic_1848_7265.txt-153-9	3.0	['fic_1848_7265.txt-153-9', 'fic_1849_7167.txt-913-19', 'fic_1823_7214.txt-2604-6']		3
bit	fic_1823_7248.txt-2489-20	nf_1997_773513.txt-272-7	1.0	mag_1846_523866.txt-135-34	4.0			nf_1837_757476.txt-537-19	2.0	['mag_1846_523866.txt-135-34', 'nf_1837_757476.txt-537-19', 'nf_1997_773513.txt-272-7']		3
bit	fic_1856_1552.txt-8126-21	fic_1961_780072.txt-2205-4	4.0			fic_1975_780111.txt-2178-3	3.0	fic_1823_7248.txt-2489-20	1.0	['fic_1961_780072.txt-2205-4', 'fic_1975_780111.txt-2178-3', 'fic_1823_7248.txt-2489-20']		3
bit	fic_1859_9037.txt-439-7	fic_2009_36638.txt-804-0	2.0	fic_1968_10498.txt-2290-1	1.0	mag_1990_420108.txt-9-10	4.0	mag_1999_407884.txt-518-22	3.0	['mag_1990_420108.txt-9-10', 'mag_1999_407884.txt-518-22', 'fic_2009_36638.txt-804-0', 'fic_1968_10498.txt-2290-1']		4
bit	fic_1860_3347.txt-573-8	fic_1830_7238.txt-76-6	3.0	fic_1986_10747.txt-8-12	2.0	fic_2007_33609.txt-17-5	4.0			['fic_2007_33609.txt-17-5', 'fic_1830_7238.txt-76-6', 'fic_1986_10747.txt-8-12']		3
bit	fic_1849_7231.txt-2627-10	fic_1852_69.txt-575-14	1.0			nf_1969_774314.txt-477-2	4.0	fic_2009_36750.txt-54-11	2.0	['nf_1969_774314.txt-477-2', 'fic_2009_36750.txt-54-11', 'fic_1852_69.txt-575-14']		3
bit	fic_1833_7321.txt-3755-25	fic_1852_69.txt-575-14	4.0	nf_1976_774315.txt-296-13	1.0	mag_1991_422593.txt-378-23	2.0	fic_2009_36638.txt-804-0	3.0	['fic_1852_69.txt-575-14', 'fic_2009_36638.txt-804-0', 'mag_1991_422593.txt-378-23', 'nf_1976_774315.txt-296-13']		4
bit	fic_1859_270.txt-4126-24	fic_1859_9037.txt-439-7	4.0	fic_1840_7332.txt-1696-11	3.0	mag_1846_523866.txt-135-34	1.0	nf_1837_757476.txt-3891-24	2.0	['fic_1859_9037.txt-439-7', 'fic_1840_7332.txt-1696-11', 'nf_1837_757476.txt-3891-24', 'mag_1846_523866.txt-135-34']		4
bit	fic_1830_7238.txt-76-6	nf_1997_773513.txt-269-34	2.0	fic_1835_7328.txt-40-16	1.0	nf_1837_757476.txt-3891-24	3.0	fic_2002_27923.txt-256-14	4.0	['fic_2002_27923.txt-256-14', 'nf_1837_757476.txt-3891-24', 'nf_1997_773513.txt-269-34', 'fic_1835_7328.txt-40-16']		4
bit	nf_1859_747504.txt-1366-77	nf_1981_773908.txt-998-11	1.0	fic_1972_780109.txt-1145-12	4.0			fic_1860_9165.txt-3399-17	3.0	['fic_1972_780109.txt-1145-12', 'fic_1860_9165.txt-3399-17', 'nf_1981_773908.txt-998-11']		3
bit	fic_1835_7328.txt-40-16	nf_1853_747976.txt-1572-25	1.0	news_1988_668951.txt-44-7	4.0	mag_2002_383464.txt-63-18	3.0	fic_1848_7265.txt-153-9	2.0	['news_1988_668951.txt-44-7', 'mag_2002_383464.txt-63-18', 'fic_1848_7265.txt-153-9', 'nf_1853_747976.txt-1572-25']		4
bit	mag_1846_523866.txt-135-34			nf_1969_774314.txt-477-2	2.0	fic_1835_7328.txt-1895-71	4.0	fic_1830_7238.txt-76-6	1.0	['fic_1835_7328.txt-1895-71', 'nf_1969_774314.txt-477-2', 'fic_1830_7238.txt-76-6']		3
bit	fic_1856_1281.txt-3685-0	nf_1837_757476.txt-1114-18	4.0	fic_1843_7074.txt-991-19	3.0	fic_1840_7292.txt-1919-10	2.0	nf_1981_773908.txt-998-11	1.0	['nf_1837_757476.txt-1114-18', 'fic_1843_7074.txt-991-19', 'fic_1840_7292.txt-1919-10', 'nf_1981_773908.txt-998-11']		4
bit	fic_1811_8637.txt-1110-25	fic_1964_10453.txt-834-4	3.0	fic_2007_33473.txt-152-24	2.0	fic_1852_2751.txt-14751-9	4.0	fic_1835_7328.txt-1895-71	1.0	['fic_1852_2751.txt-14751-9', 'fic_1964_10453.txt-834-4', 'fic_2007_33473.txt-152-24', 'fic_1835_7328.txt-1895-71']		4
bit	nf_1837_757476.txt-537-19	fic_1827_7261.txt-949-17	3.0	fic_1857_9075.txt-1339-30	4.0			fic_1823_7248.txt-2489-20	2.0	['fic_1857_9075.txt-1339-30', 'fic_1827_7261.txt-949-17', 'fic_1823_7248.txt-2489-20']		3
bit	nf_1837_757476.txt-3891-24	fic_1854_70.txt-2006-30	4.0	fic_1982_10698.txt-560-9	2.0	fic_1859_9037.txt-439-7	3.0	fic_1832_9464.txt-182-10	1.0	['fic_1854_70.txt-2006-30', 'fic_1859_9037.txt-439-7', 'fic_1982_10698.txt-560-9', 'fic_1832_9464.txt-182-10']		4
bit	fic_1818_7631.txt-303-79	fic_1998_43216.txt-276-4	2.0	fic_1849_7231.txt-2627-10	1.0	fic_1856_1552.txt-8126-21	3.0	fic_1998_32409.txt-69-22	4.0	['fic_1998_32409.txt-69-22', 'fic_1856_1552.txt-8126-21', 'fic_1998_43216.txt-276-4', 'fic_1849_7231.txt-2627-10']		4
bit	fic_1852_69.txt-575-14	fic_2009_36750.txt-54-11	1.0	fic_1859_9037.txt-439-7	2.0	fic_1833_7321.txt-3755-25	4.0	fic_1859_270.txt-4126-24	3.0	['fic_1833_7321.txt-3755-25', 'fic_1859_270.txt-4126-24', 'fic_1859_9037.txt-439-7', 'fic_2009_36750.txt-54-11']		4
bit	nf_1838_747482.txt-1671-13	fic_1848_7265.txt-153-9	4.0	fic_1857_9075.txt-1339-30	3.0	fic_1835_7328.txt-40-16	2.0	fic_1824_7285.txt-2633-26	1.0	['fic_1848_7265.txt-153-9', 'fic_1857_9075.txt-1339-30', 'fic_1835_7328.txt-40-16', 'fic_1824_7285.txt-2633-26']		4
bit	mag_1845_555339.txt-10-10	fic_2009_36750.txt-54-11	1.0	fic_1833_7321.txt-3755-25	3.0	news_1985_668615.txt-35-11	2.0	nf_1838_747482.txt-1671-13	4.0	['nf_1838_747482.txt-1671-13', 'fic_1833_7321.txt-3755-25', 'news_1985_668615.txt-35-11', 'fic_2009_36750.txt-54-11']		4
bit	fic_1846_556.txt-3541-8	fic_1859_270.txt-4126-24	3.0	mag_1990_420108.txt-9-10	2.0	nf_1997_773513.txt-272-7	1.0	nf_1838_747482.txt-1671-13	4.0	['nf_1838_747482.txt-1671-13', 'fic_1859_270.txt-4126-24', 'mag_1990_420108.txt-9-10', 'nf_1997_773513.txt-272-7']		4
bit	fic_1855_9053.txt-1148-7	mag_1991_422593.txt-378-23	2.0	fic_1968_23855.txt-157-35	3.0			nf_1981_773908.txt-998-11	1.0	['fic_1968_23855.txt-157-35', 'mag_1991_422593.txt-378-23', 'nf_1981_773908.txt-998-11']		3
bit	fic_1835_7014.txt-280-18	fic_2000_29253.txt-333-7	2.0	fic_1832_9464.txt-182-10	4.0			fic_1966_10469.txt-2680-20	1.0	['fic_1832_9464.txt-182-10', 'fic_2000_29253.txt-333-7', 'fic_1966_10469.txt-2680-20']		3
bit	fic_1849_7167.txt-913-19	fic_1850_7222.txt-1753-50	3.0	fic_1975_10601.txt-872-29	2.0	fic_1982_10698.txt-560-9	1.0	fic_1848_7193.txt-9902-12	4.0	['fic_1848_7193.txt-9902-12', 'fic_1850_7222.txt-1753-50', 'fic_1975_10601.txt-872-29', 'fic_1982_10698.txt-560-9']		4
bit	fic_1840_7332.txt-1696-11	fic_2002_27923.txt-256-14	4.0	fic_1964_10453.txt-834-4	2.0	nf_1969_774314.txt-490-17	1.0	fic_1844_7081.txt-1594-6	3.0	['fic_2002_27923.txt-256-14', 'fic_1844_7081.txt-1594-6', 'fic_1964_10453.txt-834-4', 'nf_1969_774314.txt-490-17']		4
bit	fic_1843_7074.txt-991-19			fic_1860_9188.txt-2010-27	3.0	fic_1832_9464.txt-182-10	1.0	fic_1840_7332.txt-1696-11	2.0	['fic_1860_9188.txt-2010-27', 'fic_1840_7332.txt-1696-11', 'fic_1832_9464.txt-182-10']		3
bit	fic_1973_10576.txt-1116-7	fic_1856_1552.txt-8126-21	4.0	nf_1976_774315.txt-296-13	1.0	mag_1974_316561.txt-5-12	3.0			['fic_1856_1552.txt-8126-21', 'mag_1974_316561.txt-5-12', 'nf_1976_774315.txt-296-13']		3
bit	fic_1964_10453.txt-834-4	fic_1840_7332.txt-1696-11	2.0	fic_1830_7238.txt-227-10	3.0	fic_1835_7328.txt-1895-71	1.0	fic_1987_10756.txt-669-21	4.0	['fic_1987_10756.txt-669-21', 'fic_1830_7238.txt-227-10', 'fic_1840_7332.txt-1696-11', 'fic_1835_7328.txt-1895-71']		4
bit	mag_1999_407884.txt-518-22	fic_1835_7328.txt-40-16	4.0	fic_1975_10601.txt-872-29	3.0	fic_1853_9040.txt-3483-43	1.0	news_1985_668615.txt-35-11	2.0	['fic_1835_7328.txt-40-16', 'fic_1975_10601.txt-872-29', 'news_1985_668615.txt-35-11', 'fic_1853_9040.txt-3483-43']		4
bit	fic_1975_10601.txt-872-29	fic_1835_7328.txt-40-16	3.0	fic_1835_7014.txt-280-18	1.0	fic_2004_32047.txt-132-6	4.0	fic_1966_10469.txt-2680-20	2.0	['fic_2004_32047.txt-132-6', 'fic_1835_7328.txt-40-16', 'fic_1966_10469.txt-2680-20', 'fic_1835_7014.txt-280-18']		4
bit	fic_2009_36638.txt-804-0	fic_1859_9037.txt-439-7	2.0	fic_1840_7332.txt-1696-11	3.0	fic_1960_23770.txt-175-8	4.0	news_1987_668817.txt-35-9	1.0	['fic_1960_23770.txt-175-8', 'fic_1840_7332.txt-1696-11', 'fic_1859_9037.txt-439-7', 'news_1987_668817.txt-35-9']		4
