lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
multitude	nf_1829_751465.txt-1895-21	fic_1962_4761.txt-28-10	4.0			mag_1996_427657.txt-55-9	2.0	mag_1989_328181.txt-2-36	3.0	['fic_1962_4761.txt-28-10', 'mag_1989_328181.txt-2-36', 'mag_1996_427657.txt-55-9']		3
multitude	mag_1845_565455.txt-450-0	mag_1979_480124.txt-111-7	3.0	mag_1852_566129.txt-63-3	4.0			mag_2006_384528.txt-194-24	2.0	['mag_1852_566129.txt-63-3', 'mag_1979_480124.txt-111-7', 'mag_2006_384528.txt-194-24']		3
multitude	fic_1848_3752.txt-5808-26	nf_1820_756262.txt-2475-41	2.0			nf_1844_772692.txt-956-9	4.0	fic_1970_782000.txt-1012-66	3.0	['nf_1844_772692.txt-956-9', 'fic_1970_782000.txt-1012-66', 'nf_1820_756262.txt-2475-41']		3
multitude	fic_1836_7111.txt-1106-10	nf_1982_774071.txt-608-20	2.0	mag_2006_384528.txt-194-24	1.0	fic_1977_10624.txt-3030-19	3.0	nf_1849_747900.txt-914-28	4.0	['nf_1849_747900.txt-914-28', 'fic_1977_10624.txt-3030-19', 'nf_1982_774071.txt-608-20', 'mag_2006_384528.txt-194-24']		4
multitude	fic_1839_7296.txt-4829-41	fic_1822_7243.txt-1242-29	4.0	fic_1998_43267.txt-273-9	3.0	mag_2006_384528.txt-194-24	2.0			['fic_1822_7243.txt-1242-29', 'fic_1998_43267.txt-273-9', 'mag_2006_384528.txt-194-24']		3
multitude	mag_1829_553986.txt-242-15	fic_2003_27412.txt-145-21	4.0	fic_1841_7355.txt-1638-32	3.0			mag_1845_522589.txt-261-70	2.0	['fic_2003_27412.txt-145-21', 'fic_1841_7355.txt-1638-32', 'mag_1845_522589.txt-261-70']		3
multitude	fic_1841_7355.txt-1638-32			nf_1990_774020.txt-465-16	3.0	mag_1976_108147.txt-16-29	4.0	mag_1970_479117.txt-164-8	2.0	['mag_1976_108147.txt-16-29', 'nf_1990_774020.txt-465-16', 'mag_1970_479117.txt-164-8']		3
multitude	nf_1843_748690.txt-1965-21	mag_1992_394701.txt-101-18	2.0			fic_1836_7040.txt-2507-49	3.0	fic_1841_7355.txt-1638-32	4.0	['fic_1841_7355.txt-1638-32', 'fic_1836_7040.txt-2507-49', 'mag_1992_394701.txt-101-18']		3
multitude	nf_1835_748005.txt-1898-41	nf_1843_748690.txt-1965-21	4.0	news_1979_734479.txt-100-3	3.0	mag_1986_480696.txt-13-12	2.0			['nf_1843_748690.txt-1965-21', 'news_1979_734479.txt-100-3', 'mag_1986_480696.txt-13-12']		3
multitude	mag_1845_522589.txt-261-70	fic_1967_10491.txt-6837-43	2.0	news_1996_656714.txt-1-7	3.0			fic_1997_42209.txt-153-4	4.0	['fic_1997_42209.txt-153-4', 'news_1996_656714.txt-1-7', 'fic_1967_10491.txt-6837-43']		3
multitude	nf_1842_747853.txt-636-5	nf_1988_774363.txt-1127-26	2.0	news_1988_669666.txt-48-22	4.0	mag_1845_565455.txt-450-0	3.0			['news_1988_669666.txt-48-22', 'mag_1845_565455.txt-450-0', 'nf_1988_774363.txt-1127-26']		3
multitude	mag_1827_553832.txt-157-33	fic_1828_7245.txt-310-17	3.0	nf_1990_774020.txt-465-16	1.0	mag_1845_565418.txt-150-8	4.0			['mag_1845_565418.txt-150-8', 'fic_1828_7245.txt-310-17', 'nf_1990_774020.txt-465-16']		3
multitude	fic_1828_7245.txt-310-17			fic_1970_782000.txt-1012-66	3.0	mag_1992_396526.txt-82-7	2.0	news_1997_611585.txt-28-4	4.0	['news_1997_611585.txt-28-4', 'fic_1970_782000.txt-1012-66', 'mag_1992_396526.txt-82-7']		3
multitude	nf_1849_748017.txt-402-51			mag_1992_394701.txt-101-18	2.0	mag_1970_479117.txt-164-8	3.0	mag_1860_556896.txt-212-49	4.0	['mag_1860_556896.txt-212-49', 'mag_1970_479117.txt-164-8', 'mag_1992_394701.txt-101-18']		3
multitude	nf_1820_756262.txt-2475-41	fic_1848_3752.txt-5808-26	2.0	nf_1980_773593.txt-600-25	3.0			fic_1962_4761.txt-28-10	4.0	['fic_1962_4761.txt-28-10', 'nf_1980_773593.txt-600-25', 'fic_1848_3752.txt-5808-26']		3
multitude	mag_1852_566129.txt-63-3	mag_1976_108147.txt-16-29	3.0	nf_1849_748017.txt-402-51	2.0			fic_1963_10437.txt-1173-14	4.0	['fic_1963_10437.txt-1173-14', 'mag_1976_108147.txt-16-29', 'nf_1849_748017.txt-402-51']		3
multitude	mag_2006_384528.txt-194-24	mag_1845_565455.txt-450-0	2.0	fic_1836_7111.txt-1106-10	1.0	fic_1848_3752.txt-5808-26	3.0	fic_1998_43272.txt-83-65	4.0	['fic_1998_43272.txt-83-65', 'fic_1848_3752.txt-5808-26', 'mag_1845_565455.txt-450-0', 'fic_1836_7111.txt-1106-10']		4
multitude	news_1988_669666.txt-48-22	mag_1837_554556.txt-51-42	4.0	nf_1988_774363.txt-1127-26	2.0			mag_1973_491702.txt-207-2	3.0	['mag_1837_554556.txt-51-42', 'mag_1973_491702.txt-207-2', 'nf_1988_774363.txt-1127-26']		3
multitude	mag_1992_396526.txt-82-7	fic_1997_42213.txt-1247-16	4.0			fic_1828_7245.txt-310-17	2.0	fic_2009_36988.txt-106-8	3.0	['fic_1997_42213.txt-1247-16', 'fic_2009_36988.txt-106-8', 'fic_1828_7245.txt-310-17']		3
multitude	fic_1970_782000.txt-956-19	fic_1971_10537.txt-2514-12	4.0	fic_1860_9817.txt-4773-27	3.0	mag_1845_522589.txt-261-70	2.0			['fic_1971_10537.txt-2514-12', 'fic_1860_9817.txt-4773-27', 'mag_1845_522589.txt-261-70']		3
multitude	mag_1992_394701.txt-101-18	fic_1963_10437.txt-1173-14	3.0	mag_1837_554556.txt-51-42	4.0			nf_1843_748690.txt-1965-21	2.0	['mag_1837_554556.txt-51-42', 'fic_1963_10437.txt-1173-14', 'nf_1843_748690.txt-1965-21']		3
multitude	mag_1973_491702.txt-207-2			fic_1987_10764.txt-9945-1	3.0	mag_1976_108147.txt-16-29	4.0	nf_1990_774020.txt-465-16	2.0	['mag_1976_108147.txt-16-29', 'fic_1987_10764.txt-9945-1', 'nf_1990_774020.txt-465-16']		3
multitude	mag_1975_491479.txt-203-15	nf_1849_748017.txt-402-51	3.0	mag_1976_108147.txt-16-29	2.0	fic_1822_7243.txt-3164-38	4.0			['fic_1822_7243.txt-3164-38', 'nf_1849_748017.txt-402-51', 'mag_1976_108147.txt-16-29']		3
multitude	news_1979_734479.txt-100-3			fic_1835_7353.txt-556-6	2.0	nf_1835_748005.txt-1898-41	3.0	mag_1852_566129.txt-63-3	4.0	['mag_1852_566129.txt-63-3', 'nf_1835_748005.txt-1898-41', 'fic_1835_7353.txt-556-6']		3
multitude	mag_1976_108147.txt-16-29	mag_1975_491479.txt-203-15	2.0	fic_1841_7355.txt-1638-32	4.0	nf_1990_774020.txt-465-16	3.0			['fic_1841_7355.txt-1638-32', 'nf_1990_774020.txt-465-16', 'mag_1975_491479.txt-203-15']		3
multitude	fic_1970_782000.txt-1012-66	fic_1848_3752.txt-5808-26	3.0	fic_1971_10537.txt-2514-12	2.0	fic_1853_9069.txt-35-8	4.0			['fic_1853_9069.txt-35-8', 'fic_1848_3752.txt-5808-26', 'fic_1971_10537.txt-2514-12']		3
multitude	mag_1979_480124.txt-111-7	nf_1835_748005.txt-1898-41	3.0	nf_1988_774363.txt-1127-26	2.0			nf_1990_774020.txt-465-16	4.0	['nf_1990_774020.txt-465-16', 'nf_1835_748005.txt-1898-41', 'nf_1988_774363.txt-1127-26']		3
multitude	mag_1986_480696.txt-13-12			nf_1835_748005.txt-1898-41	2.0	fic_1986_10743.txt-1366-18	3.0	mag_2000_408849.txt-6-9	4.0	['mag_2000_408849.txt-6-9', 'fic_1986_10743.txt-1366-18', 'nf_1835_748005.txt-1898-41']		3
multitude	fic_1987_10764.txt-9945-1	nf_1842_747853.txt-636-5	4.0			fic_1841_7355.txt-1638-32	3.0	fic_1835_7353.txt-556-6	2.0	['nf_1842_747853.txt-636-5', 'fic_1841_7355.txt-1638-32', 'fic_1835_7353.txt-556-6']		3
multitude	fic_1997_42209.txt-153-4	nf_1853_771274.txt-1441-22	4.0	mag_2004_412875.txt-1-2	1.0	nf_2001_746115.txt-0-18	3.0	fic_1971_10537.txt-2514-12	2.0	['nf_1853_771274.txt-1441-22', 'nf_2001_746115.txt-0-18', 'fic_1971_10537.txt-2514-12', 'mag_2004_412875.txt-1-2']		4
multitude	fic_1963_10432.txt-3699-17			fic_1836_7111.txt-1106-10	2.0	mag_1975_491479.txt-203-15	4.0	nf_2005_746111.txt-147-3	3.0	['mag_1975_491479.txt-203-15', 'nf_2005_746111.txt-147-3', 'fic_1836_7111.txt-1106-10']		3
multitude	fic_1998_43267.txt-273-9	nf_1971_773817.txt-753-6	4.0	fic_1839_7296.txt-4829-41	3.0	mag_1845_522589.txt-261-70	2.0			['nf_1971_773817.txt-753-6', 'fic_1839_7296.txt-4829-41', 'mag_1845_522589.txt-261-70']		3
multitude	nf_1990_774020.txt-465-16	nf_1844_748164.txt-1756-38	3.0	mag_1827_553832.txt-157-33	1.0	mag_1829_553986.txt-242-15	4.0	fic_1967_781994.txt-1267-8	2.0	['mag_1829_553986.txt-242-15', 'nf_1844_748164.txt-1756-38', 'fic_1967_781994.txt-1267-8', 'mag_1827_553832.txt-157-33']		4
multitude	mag_1970_479117.txt-164-8	mag_1845_565441.txt-687-10	4.0	nf_2001_746115.txt-0-18	2.0			fic_1836_7111.txt-1106-10	3.0	['mag_1845_565441.txt-687-10', 'fic_1836_7111.txt-1106-10', 'nf_2001_746115.txt-0-18']		3
multitude	nf_2001_746115.txt-0-18			mag_1970_479117.txt-164-8	2.0	nf_1835_748005.txt-1898-41	3.0	nf_1856_755595.txt-878-34	4.0	['nf_1856_755595.txt-878-34', 'nf_1835_748005.txt-1898-41', 'mag_1970_479117.txt-164-8']		3
multitude	nf_1988_774363.txt-1127-26	fic_1983_10704.txt-10010-7	3.0	fic_1967_781995.txt-3601-11	4.0	nf_1842_747853.txt-636-5	2.0			['fic_1967_781995.txt-3601-11', 'fic_1983_10704.txt-10010-7', 'nf_1842_747853.txt-636-5']		3
multitude	fic_1963_10437.txt-1173-14	nf_1982_774071.txt-608-20	4.0			fic_1839_7296.txt-4829-41	2.0	fic_1834_7012.txt-1294-30	3.0	['nf_1982_774071.txt-608-20', 'fic_1834_7012.txt-1294-30', 'fic_1839_7296.txt-4829-41']		3
