identifier1	identifier2	annotator	judgment	comment	lemma	round
fic_1834_7047.txt-1090-58	fic_1985_10734.txt-2331-18	annotator2	4.0	 	twist_nn	3
fic_1962_10417.txt-7726-22	fic_1966_10473.txt-2976-10	annotator2	1.0	 	twist_nn	3
fic_1848_7009.txt-4137-35	fic_1994_41224.txt-249-6	annotator2	3.0	 	twist_nn	3
nf_1832_771858.txt-209-6	fic_1851_3300.txt-3435-25	annotator2	1.0	 	twist_nn	3
mag_1845_522615.txt-190-8	nf_2002_746322.txt-216-6	annotator2	4.0	 	twist_nn	3
mag_1990_420392.txt-54-28	fic_1839_7011.txt-254-12	annotator2	1.0	 	twist_nn	3
mag_1960_246914.txt-5-27	fic_1827_8772.txt-128-9	annotator2	4.0	 	twist_nn	3
fic_1823_7213.txt-703-26	news_1998_626792.txt-30-11	annotator2	3.0	 	twist_nn	3
fic_1836_7052.txt-1355-43	fic_1981_782025.txt-611-12	annotator2	3.0	 	twist_nn	3
fic_1966_10473.txt-1675-18	fic_1983_10704.txt-7238-22	annotator2	1.0	 	twist_nn	3
fic_1856_9779.txt-14316-17	mag_1982_298337.txt-12-6	annotator2	2.0	 	twist_nn	3
fic_1834_7047.txt-1090-58	fic_1834_7323.txt-2713-19	annotator2	2.0	 	twist_nn	3
fic_1834_7323.txt-3237-18	fic_1851_746.txt-8545-52	annotator2	2.0	 	twist_nn	3
nf_1859_749190.txt-550-6	fic_1980_10672.txt-3463-1	annotator2	0.0	??	twist_nn	3
fic_1856_9779.txt-14316-17	nf_2002_746322.txt-216-6	annotator2	2.0	 	twist_nn	3
news_1966_725646.txt-32-10	mag_1993_135889.txt-43-10	annotator2	2.0	 	twist_nn	3
nf_1859_749190.txt-550-6	mag_1965_492017.txt-44-3	annotator2	0.0	 	twist_nn	3
fic_1840_7057.txt-145-153	fic_1961_12930.txt-399-14	annotator2	3.0	 	twist_nn	3
nf_1837_757476.txt-2572-5	fic_1994_41224.txt-249-6	annotator2	2.0	 	twist_nn	3
fic_2009_36870.txt-57-23	fic_1966_781992.txt-2245-7	annotator2	2.0	 	twist_nn	3
mag_1997_428469.txt-45-13	fic_1840_7164.txt-2774-22	annotator2	2.0	 	twist_nn	3
nf_1827_747521.txt-859-41	nf_1844_747892.txt-136-21	annotator2	2.0	 	twist_nn	3
fic_2009_36961.txt-181-4	fic_1856_9852.txt-1753-8	annotator2	2.0	 	twist_nn	3
fic_1845_7170.txt-1583-10	mag_1993_135889.txt-43-10	annotator2	1.0	 	twist_nn	3
fic_1834_7047.txt-619-19	fic_2009_36870.txt-57-23	annotator2	3.0	 	twist_nn	3
mag_2004_394945.txt-12-4	mag_1982_298337.txt-12-6	annotator2	4.0	 	twist_nn	3
fic_1834_7323.txt-2713-19	nf_1827_747521.txt-840-21	annotator2	2.0	 	twist_nn	3
fic_1851_3300.txt-3055-12	news_1998_626792.txt-30-11	annotator2	2.0	 	twist_nn	3
fic_1856_9779.txt-14308-12	nf_1827_747521.txt-859-58	annotator2	2.0	 	twist_nn	3
fic_1981_782025.txt-611-12	mag_1976_108137.txt-50-7	annotator2	2.0	 	twist_nn	3
fic_1837_7395.txt-1611-50	mag_1993_135889.txt-43-10	annotator2	1.0	 	twist_nn	3
mag_1997_428469.txt-45-13	fic_1983_10704.txt-7238-22	annotator2	3.0	 	twist_nn	3
fic_1823_7213.txt-1296-19	mag_1993_135889.txt-43-10	annotator2	1.0	 	twist_nn	3
nf_1982_773998.txt-224-13	fic_1994_41224.txt-249-6	annotator2	1.0	 	twist_nn	3
fic_1842_7206.txt-1247-16	fic_1980_10672.txt-3463-1	annotator2	1.0	 	twist_nn	3
nf_1859_749190.txt-558-29	fic_2001_12941.txt-265-8	annotator2	1.0	 	twist_nn	3
fic_1989_10781.txt-7287-7	mag_1976_108137.txt-50-7	annotator2	3.0	 	twist_nn	3
mag_1858_526619.txt-26-47	fic_2009_36870.txt-57-23	annotator2	1.0	 	twist_nn	3
fic_1962_10417.txt-7726-22	fic_1980_10672.txt-3463-1	annotator2	2.0	 	twist_nn	3
nf_1844_747892.txt-574-13	fic_1980_10672.txt-3463-1	annotator2	1.0	 	twist_nn	3
mag_1992_346934.txt-21-14	mag_1982_298337.txt-12-6	annotator2	4.0	 	twist_nn	3
fic_1964_781988.txt-39-23	fic_1851_746.txt-8545-52	annotator2	2.0	 	twist_nn	3
fic_1846_556.txt-1433-7	fic_1842_7206.txt-3147-28	annotator2	1.0	 	twist_nn	3
mag_1993_135889.txt-43-10	fic_1834_7047.txt-1090-58	annotator2	2.0	 	twist_nn	3
mag_1960_246914.txt-5-27	fic_1961_10406.txt-1786-19	annotator2	3.0	 	twist_nn	3
nf_1982_773998.txt-376-16	fic_1981_782025.txt-611-12	annotator2	2.0	 	twist_nn	3
fic_1855_9773.txt-271-19	fic_1859_9220.txt-4102-44	annotator2	1.0	 	twist_nn	3
fic_1840_7681.txt-1992-35	fic_1990_14132.txt-719-10	annotator2	2.0	 	twist_nn	3
mag_2004_394945.txt-12-4	nf_1964_773457.txt-769-16	annotator2	4.0	 	twist_nn	3
fic_1854_70.txt-38-56	nf_1964_773618.txt-231-9	annotator2	2.0	 	twist_nn	3
fic_1842_7206.txt-1247-16	fic_1855_9773.txt-1608-9	annotator2	4.0	 	twist_nn	3
fic_1827_7169.txt-2562-143	fic_1859_9220.txt-6324-24	annotator2	2.0	 	twist_nn	3
nf_1964_773618.txt-231-9	mag_1823_553448.txt-210-40	annotator2	1.0	 	twist_nn	3
