reference_usage	usage1	cosine_similarity1	usage2	cosine_similarity2	usage3	cosine_similarity3	usage4	cosine_similarity4	order	given_order
fic_1860_9165.txt-3399-17	fic_1853_9158.txt-97-26	0.20677129924297333	missing_usage	0.4338701367378235	nf_1859_747504.txt-1366-77	0.8295049667358398	news_1988_668951.txt-44-7	0.0	['nf_1859_747504.txt-1366-77', 'fic_1853_9158.txt-97-26', 'news_1988_668951.txt-44-7']	['nf_1859_747504.txt-1366-77', 'news_1988_668951.txt-44-7', 'fic_1853_9158.txt-97-26']
nf_1853_747976.txt-1572-25	fic_1856_1281.txt-1700-30	0.29698890447616577	nf_1969_774314.txt-477-2	0.9421581029891968	fic_1846_556.txt-3541-8	0.4683009088039398	nf_2008_774725.txt-325-15	0.16014207899570465	['nf_1969_774314.txt-477-2', 'fic_1846_556.txt-3541-8', 'fic_1856_1281.txt-1700-30', 'nf_2008_774725.txt-325-15']	['nf_1969_774314.txt-477-2', 'fic_1846_556.txt-3541-8', 'nf_2008_774725.txt-325-15', 'fic_1856_1281.txt-1700-30']
fic_1832_9464.txt-182-10	fic_1849_7231.txt-2627-10	0.6128684878349304	fic_1975_10601.txt-872-29	0.22043859958648682	missing_usage	0.22133895754814148	fic_1966_10469.txt-2680-20	0.0	['fic_1849_7231.txt-2627-10', 'fic_1975_10601.txt-872-29', 'fic_1966_10469.txt-2680-20']	['fic_1849_7231.txt-2627-10', 'fic_1966_10469.txt-2680-20', 'fic_1975_10601.txt-872-29']
fic_1840_7292.txt-1919-10	fic_1853_9158.txt-97-26	0.22089692950248718	fic_1846_556.txt-3541-8	0.7184343338012695	fic_1830_7238.txt-76-6	0.7419896721839905	mag_1990_420108.txt-9-10	0.9583361744880676	['mag_1990_420108.txt-9-10', 'fic_1830_7238.txt-76-6', 'fic_1846_556.txt-3541-8', 'fic_1853_9158.txt-97-26']	['mag_1990_420108.txt-9-10', 'fic_1846_556.txt-3541-8', 'fic_1830_7238.txt-76-6', 'fic_1853_9158.txt-97-26']
fic_1857_9075.txt-1339-30	nf_1837_757476.txt-537-19	0.9136816263198853	missing_usage	0.3849491477012634	nf_1853_747976.txt-1572-25	0.9071047902107239	nf_1838_747482.txt-1671-13	0.0	['nf_1837_757476.txt-537-19', 'nf_1853_747976.txt-1572-25', 'nf_1838_747482.txt-1671-13']	['nf_1837_757476.txt-537-19', 'nf_1838_747482.txt-1671-13', 'nf_1853_747976.txt-1572-25']
fic_1844_7081.txt-1594-6	fic_1989_5359.txt-3560-23	0.4799160361289978	missing_usage	0.5730965733528137	fic_1823_7248.txt-2489-20	0.5422693490982056	fic_1854_70.txt-2006-30	0.0	['fic_1823_7248.txt-2489-20', 'fic_1989_5359.txt-3560-23', 'fic_1854_70.txt-2006-30']	['fic_1854_70.txt-2006-30', 'fic_1989_5359.txt-3560-23', 'fic_1823_7248.txt-2489-20']
fic_1848_7265.txt-153-9	fic_2009_36750.txt-54-11	0.3082107901573181	nf_1838_747482.txt-1671-13	0.7969399690628052	fic_1852_69.txt-575-14	0.5680426359176636	fic_1964_10453.txt-834-4	0.7571099996566772	['nf_1838_747482.txt-1671-13', 'fic_1964_10453.txt-834-4', 'fic_1852_69.txt-575-14', 'fic_2009_36750.txt-54-11']	['nf_1838_747482.txt-1671-13', 'fic_1852_69.txt-575-14', 'fic_1964_10453.txt-834-4', 'fic_2009_36750.txt-54-11']
fic_1848_7193.txt-4338-5	fic_2007_33609.txt-17-5	0.9444211721420288	fic_1966_10469.txt-2680-20	0.5771454572677612	missing_usage	0.9031926393508911	fic_1960_24500.txt-1238-4	0.0	['fic_2007_33609.txt-17-5', 'fic_1966_10469.txt-2680-20', 'fic_1960_24500.txt-1238-4']	['fic_1960_24500.txt-1238-4', 'fic_2007_33609.txt-17-5', 'fic_1966_10469.txt-2680-20']
fic_1853_9158.txt-97-26	fic_1835_7014.txt-280-18	0.7860313653945923	nf_1853_747976.txt-1572-25	0.37141457200050354	fic_1966_10469.txt-2680-20	0.34131401777267456	fic_2007_52343.txt-275-5	0.26315736770629883	['fic_1835_7014.txt-280-18', 'nf_1853_747976.txt-1572-25', 'fic_1966_10469.txt-2680-20', 'fic_2007_52343.txt-275-5']	['fic_1835_7014.txt-280-18', 'nf_1853_747976.txt-1572-25', 'fic_1966_10469.txt-2680-20', 'fic_2007_52343.txt-275-5']
fic_1854_70.txt-2006-30	fic_1824_7285.txt-2633-26	0.3683668375015259	fic_1968_23855.txt-157-35	0.972579300403595	fic_1846_556.txt-3541-8	0.9183995723724365	fic_1859_270.txt-4126-24	0.7314704656600952	['fic_1968_23855.txt-157-35', 'fic_1846_556.txt-3541-8', 'fic_1859_270.txt-4126-24', 'fic_1824_7285.txt-2633-26']	['fic_1968_23855.txt-157-35', 'fic_1846_556.txt-3541-8', 'fic_1859_270.txt-4126-24', 'fic_1824_7285.txt-2633-26']
